a_id,role,is_bot,is_control
118193104,bot_hp,True,False
118230935,bot_hp,True,False
118311837,bot_hp,True,False
118497891,bot_hp,True,False
118505108,bot_hp,True,False
118619285,labeled_bot,True,False
120920177,bot_hp,True,False
120946814,bot_hp,True,False
120949395,bot_hp,True,False
120952454,ctrl_white,False,True
120953588,bot_hp,True,False
120964217,ctrl_hpneg,False,True
121950225,bot_hp,True,False
122118636,bot_hp,True,False
122220535,labeled_bot,True,False
122815452,bot_hp,True,False
122930989,bot_hp,True,False
122964448,bot_hp,True,False
123013363,bot_hp,True,False
123100894,bot_hp,True,False
123100958,bot_hp,True,False
123101097,bot_hp,True,False
123101741,bot_hp,True,False
123101749,bot_hp,True,False
123101820,bot_hp,True,False
123102034,bot_hp,True,False
123242145,bot_hp,True,False
125385917,bot_hp,True,False
125385960,bot_hp,True,False
125556992,bot_hp,True,False
125563411,ctrl_white,False,True
125563412,ctrl_white,False,True
125563413,ctrl_white,False,True
125563415,ctrl_white,False,True
125563418,ctrl_white,False,True
125563420,ctrl_white,False,True
125563421,ctrl_white,False,True
125563423,ctrl_white,False,True
125563426,ctrl_white,False,True
125563434,ctrl_white,False,True
125563445,ctrl_white,False,True
125563448,ctrl_white,False,True
125631724,bot_hp,True,False
125632204,ctrl_hpneg,False,True
126536234,bot_hp,True,False
126697314,bot_hp,True,False
126796025,bot_hp,True,False
126797564,bot_hp,True,False
126842712,bot_hp,True,False
126869654,bot_hp,True,False
126884535,bot_hp,True,False
126900863,bot_hp,True,False
127022260,bot_hp,True,False
127035765,bot_hp,True,False
