a_id,role,is_bot,is_control,a_totalhit,a_start,a_last
469203,bot_hp,True,False,308.0,2019-12-12,2022-09-21
469204,bot_hp,True,False,433.0,2019-12-12,2022-09-25
469205,bot_hp,True,False,418.0,2019-12-12,2022-05-31
469206,bot_hp,True,False,318.0,2019-12-12,2022-09-21
469207,bot_hp,True,False,41.0,2019-12-12,2022-08-22
469208,bot_hp,True,False,426.0,2019-12-12,2022-09-18
469209,bot_hp,True,False,460.0,2019-12-12,2022-09-25
469210,bot_hp,True,False,208.0,2019-12-12,2022-09-20
469211,bot_hp,True,False,436.0,2019-12-12,2022-05-31
469212,bot_hp,True,False,322.0,2019-12-12,2022-09-21
469213,bot_hp,True,False,795.0,2019-12-12,2022-09-17
469214,bot_hp,True,False,155.0,2019-12-12,2022-05-31
469215,bot_hp,True,False,172.0,2019-12-12,2022-09-19
469216,bot_hp,True,False,311.0,2019-12-12,2022-09-19
469217,bot_hp,True,False,315.0,2019-12-12,2022-10-01
469218,bot_hp,True,False,175.0,2019-12-12,2022-09-18
469219,bot_hp,True,False,579.0,2019-12-12,2022-09-19
469220,bot_hp,True,False,421.0,2019-12-12,2022-05-30
469326,bot_hp,True,False,45.0,2019-12-13,2022-09-19
469327,bot_hp,True,False,407.0,2019-12-13,2022-09-16
469328,bot_hp,True,False,654.0,2019-12-13,2022-05-30
469329,bot_hp,True,False,333.0,2019-12-13,2022-05-31
469330,bot_hp,True,False,453.0,2019-12-13,2022-09-20
469331,bot_hp,True,False,40.0,2019-12-13,2022-09-20
469332,bot_hp,True,False,177.0,2019-12-13,2022-05-05
469333,bot_hp,True,False,327.0,2019-12-13,2022-10-01
469334,bot_hp,True,False,282.0,2019-12-13,2022-09-25
469335,bot_hp,True,False,413.0,2019-12-13,2022-09-20
469336,bot_hp,True,False,575.0,2019-12-13,2022-09-19
469337,bot_hp,True,False,48.0,2019-12-13,2022-09-25
469338,bot_hp,True,False,215.0,2019-12-13,2022-09-19
469339,bot_hp,True,False,48.0,2019-12-13,2022-10-02
469340,bot_hp,True,False,325.0,2019-12-13,2022-10-01
469341,bot_hp,True,False,478.0,2019-12-13,2023-01-17
469342,bot_hp,True,False,416.0,2019-12-13,2022-09-19
469343,bot_hp,True,False,172.0,2019-12-13,2023-02-23
469344,bot_hp,True,False,447.0,2019-12-13,2022-09-18
469345,bot_hp,True,False,569.0,2019-12-13,2022-09-17
469346,bot_hp,True,False,59.0,2019-12-13,2022-09-25
469347,bot_hp,True,False,457.0,2019-12-13,2022-09-20
469348,bot_hp,True,False,176.0,2019-12-13,2022-09-19
469349,bot_hp,True,False,56.0,2019-12-13,2022-09-20
469350,bot_hp,True,False,152.0,2019-12-13,2022-09-25
469351,bot_hp,True,False,575.0,2019-12-13,2022-05-28
469352,bot_hp,True,False,169.0,2019-12-13,2022-09-25
469353,bot_hp,True,False,167.0,2019-12-13,2022-05-31
469354,bot_hp,True,False,216.0,2019-12-13,2022-09-21
469355,bot_hp,True,False,330.0,2019-12-13,2022-05-30
469356,bot_hp,True,False,185.0,2019-12-13,2022-09-25
469357,bot_hp,True,False,431.0,2019-12-13,2022-09-19
469358,bot_hp,True,False,440.0,2019-12-13,2022-09-20
469359,bot_hp,True,False,311.0,2019-12-13,2022-09-19
469360,bot_hp,True,False,204.0,2019-12-13,2022-09-20
469361,bot_hp,True,False,318.0,2019-12-13,2022-09-21
469362,bot_hp,True,False,294.0,2019-12-13,2022-05-28
469363,bot_hp,True,False,297.0,2019-12-13,2022-05-31
469364,bot_hp,True,False,340.0,2019-12-13,2022-06-01
469365,bot_hp,True,False,322.0,2019-12-13,2022-09-10
469366,bot_hp,True,False,189.0,2019-12-13,2022-10-01
469367,bot_hp,True,False,447.0,2019-12-13,2022-09-18
469368,bot_hp,True,False,161.0,2019-12-13,2022-10-01
469369,bot_hp,True,False,38.0,2019-12-13,2022-09-25
469370,bot_hp,True,False,547.0,2019-12-13,2022-05-28
469371,bot_hp,True,False,448.0,2019-12-13,2022-09-20
469372,bot_hp,True,False,148.0,2019-12-13,2022-09-25
469373,bot_hp,True,False,179.0,2019-12-13,2022-09-25
469374,bot_hp,True,False,465.0,2019-12-13,2022-05-30
469375,bot_hp,True,False,579.0,2019-12-13,2022-09-18
469376,bot_hp,True,False,193.0,2019-12-13,2022-10-08
469377,bot_hp,True,False,441.0,2019-12-13,2022-10-01
469378,bot_hp,True,False,334.0,2019-12-13,2022-09-21
469379,bot_hp,True,False,176.0,2019-12-13,2022-08-17
469380,bot_hp,True,False,450.0,2019-12-13,2022-05-29
469381,bot_hp,True,False,308.0,2019-12-13,2022-10-01
469382,bot_hp,True,False,182.0,2019-12-13,2022-05-30
469383,bot_hp,True,False,446.0,2019-12-13,2022-10-01
469384,bot_hp,True,False,201.0,2019-12-13,2022-10-01
469447,bot_hp,True,False,3493.0,2019-12-13,2021-06-02
469471,bot_hp,True,False,1270.0,2019-12-13,2022-02-21
469548,bot_hp,True,False,20.0,2019-12-13,2020-01-01
469555,bot_hp,True,False,5079.0,2019-12-13,2023-03-05
469559,bot_hp,True,False,52.0,2019-12-13,2022-09-20
469560,bot_hp,True,False,461.0,2019-12-13,2022-09-19
469562,bot_hp,True,False,310.0,2019-12-13,2022-09-25
469563,bot_hp,True,False,293.0,2019-12-13,2022-10-01
469564,bot_hp,True,False,429.0,2019-12-13,2023-02-12
469565,bot_hp,True,False,192.0,2019-12-13,2022-09-19
469566,bot_hp,True,False,182.0,2019-12-13,2022-09-21
469567,bot_hp,True,False,290.0,2019-12-13,2022-09-20
469568,bot_hp,True,False,155.0,2019-12-13,2022-09-18
469569,bot_hp,True,False,303.0,2019-12-13,2022-05-30
469570,bot_hp,True,False,585.0,2019-12-13,2022-09-20
469571,bot_hp,True,False,72.0,2019-12-13,2022-09-20
469573,bot_hp,True,False,331.0,2019-12-13,2022-10-01
469574,bot_hp,True,False,596.0,2019-12-13,2022-09-25
469575,bot_hp,True,False,427.0,2019-12-13,2022-09-18
469576,bot_hp,True,False,318.0,2019-12-13,2022-09-18
469577,bot_hp,True,False,186.0,2019-12-13,2022-09-20
469578,bot_hp,True,False,312.0,2019-12-13,2022-05-31
469579,bot_hp,True,False,60.0,2019-12-13,2023-03-05
469580,bot_hp,True,False,187.0,2019-12-13,2022-09-19
469581,bot_hp,True,False,175.0,2019-12-13,2022-09-19
469582,bot_hp,True,False,49.0,2019-12-13,2022-09-19
469584,bot_hp,True,False,45.0,2019-12-13,2022-09-25
469585,bot_hp,True,False,422.0,2019-12-13,2022-09-20
469588,bot_hp,True,False,196.0,2019-12-13,2022-09-20
469589,bot_hp,True,False,188.0,2019-12-13,2022-09-20
469590,bot_hp,True,False,607.0,2019-12-13,2022-09-20
469591,bot_hp,True,False,340.0,2019-12-13,2022-09-19
469592,bot_hp,True,False,335.0,2019-12-13,2022-05-27
469593,bot_hp,True,False,51.0,2019-12-13,2022-09-06
469595,bot_hp,True,False,453.0,2019-12-13,2022-09-21
469596,bot_hp,True,False,301.0,2019-12-13,2022-05-27
469597,bot_hp,True,False,331.0,2019-12-13,2022-09-19
469598,bot_hp,True,False,454.0,2019-12-13,2022-10-01
469599,bot_hp,True,False,336.0,2019-12-13,2022-09-20
469600,bot_hp,True,False,167.0,2019-12-13,2022-10-01
469601,bot_hp,True,False,169.0,2019-12-13,2022-09-24
469602,bot_hp,True,False,303.0,2019-12-13,2022-09-25
469603,bot_hp,True,False,166.0,2019-12-13,2022-10-01
469604,bot_hp,True,False,45.0,2019-12-13,2022-06-01
469605,bot_hp,True,False,443.0,2019-12-13,2022-09-25
469606,bot_hp,True,False,334.0,2019-12-13,2022-09-19
469607,bot_hp,True,False,194.0,2019-12-13,2022-09-25
469608,bot_hp,True,False,574.0,2019-12-13,2022-09-19
469609,bot_hp,True,False,303.0,2019-12-13,2022-10-01
469611,bot_hp,True,False,172.0,2019-12-13,2022-05-31
469612,bot_hp,True,False,327.0,2019-12-13,2022-09-18
469613,bot_hp,True,False,552.0,2019-12-13,2022-05-30
469617,bot_hp,True,False,5038.0,2019-12-13,2023-03-05
469665,labeled_pothuman,False,True,19150.0,2019-12-13,2023-02-24
469673,bot_hp,True,False,844.0,2019-12-13,2023-02-14
469674,bot_hp,True,False,292.0,2019-12-13,2022-09-21
469675,bot_hp,True,False,292.0,2019-12-13,2022-09-21
469676,bot_hp,True,False,319.0,2019-12-13,2022-09-21
469677,bot_hp,True,False,187.0,2019-12-13,2022-09-17
469678,bot_hp,True,False,446.0,2019-12-13,2022-05-30
469679,bot_hp,True,False,60.0,2019-12-13,2022-09-25
469680,bot_hp,True,False,44.0,2019-12-13,2022-09-18
469681,bot_hp,True,False,423.0,2019-12-13,2022-09-18
469682,bot_hp,True,False,47.0,2019-12-13,2022-09-19
469683,bot_hp,True,False,446.0,2019-12-13,2022-09-20
469685,bot_hp,True,False,191.0,2019-12-13,2022-09-25
469686,bot_hp,True,False,315.0,2019-12-13,2022-09-19
469687,bot_hp,True,False,183.0,2019-12-13,2022-10-01
469688,bot_hp,True,False,299.0,2019-12-13,2022-05-29
469689,bot_hp,True,False,195.0,2019-12-13,2022-09-20
469690,bot_hp,True,False,165.0,2019-12-13,2022-06-01
469691,bot_hp,True,False,679.0,2019-12-13,2022-09-19
469692,bot_hp,True,False,545.0,2019-12-13,2022-09-25
469693,bot_hp,True,False,295.0,2019-12-13,2022-09-25
469694,bot_hp,True,False,158.0,2019-12-13,2022-06-01
469695,bot_hp,True,False,44.0,2019-12-13,2022-10-01
469696,bot_hp,True,False,708.0,2019-12-13,2022-10-01
469697,bot_hp,True,False,171.0,2019-12-13,2022-09-25
469698,bot_hp,True,False,538.0,2019-12-13,2022-09-21
469700,bot_hp,True,False,173.0,2019-12-13,2022-09-21
469701,bot_hp,True,False,448.0,2019-12-13,2023-02-14
469702,bot_hp,True,False,309.0,2019-12-13,2022-09-16
469703,bot_hp,True,False,179.0,2019-12-13,2022-09-21
469704,bot_hp,True,False,248.0,2019-12-13,2022-09-24
469705,bot_hp,True,False,863.0,2019-12-13,2022-09-25
469706,bot_hp,True,False,298.0,2019-12-13,2022-09-18
469707,bot_hp,True,False,53.0,2019-12-13,2022-09-25
469708,bot_hp,True,False,183.0,2019-12-13,2022-09-21
469709,bot_hp,True,False,55.0,2019-12-13,2022-09-21
469710,bot_hp,True,False,432.0,2019-12-13,2022-05-28
469711,bot_hp,True,False,201.0,2019-12-13,2022-10-01
469712,bot_hp,True,False,303.0,2019-12-13,2022-10-04
469713,bot_hp,True,False,447.0,2019-12-13,2022-09-25
469714,bot_hp,True,False,305.0,2019-12-13,2022-09-21
469715,bot_hp,True,False,302.0,2019-12-13,2022-09-20
469716,bot_hp,True,False,275.0,2019-12-13,2022-09-21
469717,bot_hp,True,False,722.0,2019-12-13,2022-09-20
469718,bot_hp,True,False,182.0,2019-12-13,2022-09-21
469719,bot_hp,True,False,416.0,2019-12-13,2022-09-25
469720,bot_hp,True,False,165.0,2019-12-13,2022-09-25
469721,bot_hp,True,False,312.0,2019-12-13,2022-09-21
469722,bot_hp,True,False,670.0,2019-12-13,2022-09-21
469723,bot_hp,True,False,737.0,2019-12-13,2022-09-20
469724,bot_hp,True,False,320.0,2019-12-13,2023-01-10
469725,bot_hp,True,False,187.0,2019-12-13,2022-09-19
469726,bot_hp,True,False,310.0,2019-12-13,2022-09-17
469727,bot_hp,True,False,189.0,2019-12-13,2022-09-25
469728,bot_hp,True,False,196.0,2019-12-13,2022-09-18
469729,bot_hp,True,False,571.0,2019-12-13,2022-05-30
469730,bot_hp,True,False,163.0,2019-12-13,2022-09-24
469731,bot_hp,True,False,471.0,2019-12-13,2022-09-20
469732,bot_hp,True,False,322.0,2019-12-13,2022-09-19
469733,bot_hp,True,False,700.0,2019-12-13,2022-09-19
469734,bot_hp,True,False,177.0,2019-12-13,2022-09-17
469735,bot_hp,True,False,161.0,2019-12-13,2022-09-20
469736,bot_hp,True,False,942.0,2019-12-13,2022-09-18
469737,bot_hp,True,False,200.0,2019-12-13,2022-09-17
469738,bot_hp,True,False,202.0,2019-12-13,2022-09-21
469739,bot_hp,True,False,442.0,2019-12-13,2022-12-12
469740,bot_hp,True,False,438.0,2019-12-13,2022-09-16
469741,bot_hp,True,False,52.0,2019-12-13,2022-09-19
469742,bot_hp,True,False,44.0,2019-12-13,2022-09-18
469743,bot_hp,True,False,298.0,2019-12-13,2022-09-19
469744,bot_hp,True,False,169.0,2019-12-13,2022-09-21
469745,bot_hp,True,False,162.0,2019-12-13,2022-09-19
469746,bot_hp,True,False,326.0,2019-12-13,2022-06-01
469747,bot_hp,True,False,922.0,2019-12-13,2022-05-31
469748,bot_hp,True,False,39.0,2019-12-13,2022-09-16
469749,bot_hp,True,False,547.0,2019-12-13,2022-05-31
469750,bot_hp,True,False,561.0,2019-12-13,2022-05-30
469751,bot_hp,True,False,454.0,2019-12-13,2022-09-21
469752,bot_hp,True,False,311.0,2019-12-13,2022-05-30
469753,bot_hp,True,False,431.0,2019-12-13,2022-09-20
469754,bot_hp,True,False,452.0,2019-12-13,2022-09-20
469755,bot_hp,True,False,169.0,2019-12-13,2023-01-14
469756,bot_hp,True,False,162.0,2019-12-13,2022-09-25
469757,bot_hp,True,False,335.0,2019-12-13,2022-09-17
469758,bot_hp,True,False,337.0,2019-12-13,2022-06-01
469759,bot_hp,True,False,183.0,2019-12-13,2022-05-30
469761,bot_hp,True,False,855.0,2019-12-13,2022-09-25
469762,bot_hp,True,False,302.0,2019-12-13,2022-09-21
469763,bot_hp,True,False,313.0,2019-12-13,2022-09-21
469764,bot_hp,True,False,44.0,2019-12-13,2022-08-27
469765,bot_hp,True,False,154.0,2019-12-13,2022-05-30
469766,bot_hp,True,False,309.0,2019-12-13,2022-09-25
469767,bot_hp,True,False,575.0,2019-12-13,2022-10-01
469768,bot_hp,True,False,65.0,2019-12-13,2022-09-20
469769,bot_hp,True,False,292.0,2019-12-13,2022-10-01
469770,bot_hp,True,False,194.0,2019-12-13,2023-01-10
469771,bot_hp,True,False,826.0,2019-12-13,2022-09-21
469772,bot_hp,True,False,309.0,2019-12-13,2022-05-27
469773,bot_hp,True,False,196.0,2019-12-13,2022-09-18
469774,ctrl_hpneg,False,True,581.0,2019-12-13,2022-05-31
469775,bot_hp,True,False,581.0,2019-12-13,2022-09-25
469776,bot_hp,True,False,590.0,2019-12-13,2022-09-19
469777,bot_hp,True,False,202.0,2019-12-13,2022-09-20
469778,bot_hp,True,False,310.0,2019-12-13,2022-05-30
469779,bot_hp,True,False,47.0,2019-12-13,2022-09-19
469780,bot_hp,True,False,422.0,2019-12-13,2022-09-20
469782,bot_hp,True,False,163.0,2019-12-13,2022-09-18
469783,bot_hp,True,False,309.0,2019-12-13,2022-10-01
469784,bot_hp,True,False,414.0,2019-12-13,2022-09-21
469785,bot_hp,True,False,204.0,2019-12-13,2022-09-21
469786,bot_hp,True,False,299.0,2019-12-13,2022-09-20
469787,bot_hp,True,False,174.0,2019-12-13,2022-09-25
469788,bot_hp,True,False,183.0,2019-12-13,2022-05-31
469789,bot_hp,True,False,334.0,2019-12-13,2022-09-20
469790,bot_hp,True,False,52.0,2019-12-13,2022-10-01
469791,bot_hp,True,False,216.0,2019-12-13,2022-09-25
469792,bot_hp,True,False,170.0,2019-12-13,2022-09-25
469793,bot_hp,True,False,302.0,2019-12-13,2023-02-21
469794,bot_hp,True,False,535.0,2019-12-13,2022-09-25
469795,bot_hp,True,False,177.0,2019-12-13,2022-09-20
469796,bot_hp,True,False,428.0,2019-12-13,2022-05-31
469797,bot_hp,True,False,154.0,2019-12-13,2022-05-31
469798,bot_hp,True,False,559.0,2019-12-13,2022-09-19
469799,bot_hp,True,False,174.0,2019-12-13,2022-09-21
469800,bot_hp,True,False,323.0,2019-12-13,2022-05-31
469801,bot_hp,True,False,152.0,2019-12-13,2022-05-31
469802,bot_hp,True,False,317.0,2019-12-13,2022-09-18
469803,bot_hp,True,False,167.0,2019-12-13,2022-09-25
469804,bot_hp,True,False,155.0,2019-12-13,2022-05-31
469805,bot_hp,True,False,189.0,2019-12-13,2022-09-25
469806,bot_hp,True,False,314.0,2019-12-13,2022-09-20
469807,bot_hp,True,False,192.0,2019-12-13,2022-08-21
469808,bot_hp,True,False,544.0,2019-12-13,2022-09-18
469809,bot_hp,True,False,280.0,2019-12-13,2022-09-19
469810,bot_hp,True,False,301.0,2019-12-13,2022-09-17
469811,bot_hp,True,False,441.0,2019-12-13,2022-09-20
469812,bot_hp,True,False,51.0,2019-12-13,2022-09-20
469813,bot_hp,True,False,39.0,2019-12-13,2022-09-20
469814,bot_hp,True,False,843.0,2019-12-13,2023-02-07
469815,bot_hp,True,False,324.0,2019-12-13,2022-09-21
469816,bot_hp,True,False,174.0,2019-12-13,2023-01-16
469817,bot_hp,True,False,159.0,2019-12-13,2022-05-31
469818,bot_hp,True,False,496.0,2019-12-13,2022-09-25
469819,bot_hp,True,False,436.0,2019-12-13,2023-01-01
469820,bot_hp,True,False,309.0,2019-12-13,2022-09-18
469821,bot_hp,True,False,202.0,2019-12-13,2022-09-20
469822,bot_hp,True,False,176.0,2019-12-13,2022-05-31
469823,bot_hp,True,False,222.0,2019-12-13,2022-09-19
469824,bot_hp,True,False,320.0,2019-12-13,2022-09-21
469825,bot_hp,True,False,697.0,2019-12-13,2022-09-25
469826,bot_hp,True,False,572.0,2019-12-13,2022-09-21
469827,bot_hp,True,False,182.0,2019-12-13,2022-09-16
469828,bot_hp,True,False,328.0,2019-12-13,2022-09-18
469829,bot_hp,True,False,544.0,2019-12-13,2022-09-17
469830,bot_hp,True,False,290.0,2019-12-13,2022-05-30
469831,bot_hp,True,False,207.0,2019-12-13,2022-09-18
469832,bot_hp,True,False,187.0,2019-12-13,2023-02-06
469833,bot_hp,True,False,39.0,2019-12-13,2022-05-30
469834,bot_hp,True,False,176.0,2019-12-13,2022-09-18
469835,bot_hp,True,False,168.0,2019-12-13,2022-09-25
469836,bot_hp,True,False,63.0,2019-12-13,2023-02-09
469837,bot_hp,True,False,38.0,2019-12-13,2022-09-19
469838,bot_hp,True,False,326.0,2019-12-13,2022-09-19
469839,bot_hp,True,False,316.0,2019-12-13,2022-09-19
469840,bot_hp,True,False,214.0,2019-12-13,2022-09-21
469841,bot_hp,True,False,287.0,2019-12-13,2022-05-28
469842,bot_hp,True,False,59.0,2019-12-13,2022-09-19
469843,bot_hp,True,False,161.0,2019-12-13,2022-09-19
469844,bot_hp,True,False,328.0,2019-12-13,2022-09-21
469845,bot_hp,True,False,439.0,2019-12-13,2022-05-28
469846,bot_hp,True,False,305.0,2019-12-13,2022-06-01
469847,bot_hp,True,False,427.0,2019-12-13,2022-05-31
469848,bot_hp,True,False,455.0,2019-12-13,2022-09-18
469850,bot_hp,True,False,309.0,2019-12-13,2022-05-31
469851,bot_hp,True,False,347.0,2019-12-13,2022-09-25
469852,bot_hp,True,False,322.0,2019-12-13,2022-09-19
469853,bot_hp,True,False,48.0,2019-12-13,2022-09-25
469854,bot_hp,True,False,713.0,2019-12-13,2022-05-31
469855,bot_hp,True,False,438.0,2019-12-13,2022-09-20
469856,bot_hp,True,False,35.0,2019-12-13,2022-09-25
469857,bot_hp,True,False,564.0,2019-12-13,2022-05-31
469858,bot_hp,True,False,170.0,2019-12-13,2022-09-19
469859,bot_hp,True,False,302.0,2019-12-13,2022-09-19
469860,bot_hp,True,False,329.0,2019-12-13,2022-09-20
469861,bot_hp,True,False,457.0,2019-12-13,2022-05-31
469862,bot_hp,True,False,422.0,2019-12-13,2022-09-21
469863,bot_hp,True,False,289.0,2019-12-13,2022-09-20
469864,bot_hp,True,False,62.0,2019-12-13,2022-09-21
469865,bot_hp,True,False,157.0,2019-12-13,2022-09-25
469866,bot_hp,True,False,821.0,2019-12-13,2022-09-21
469867,bot_hp,True,False,181.0,2019-12-13,2022-09-25
469868,bot_hp,True,False,187.0,2019-12-13,2022-09-21
469869,bot_hp,True,False,177.0,2019-12-13,2022-09-20
469870,bot_hp,True,False,178.0,2019-12-13,2022-10-01
469871,bot_hp,True,False,442.0,2019-12-13,2022-09-25
469872,bot_hp,True,False,296.0,2019-12-13,2022-09-20
469873,bot_hp,True,False,324.0,2019-12-13,2022-09-21
469874,bot_hp,True,False,171.0,2019-12-13,2022-07-07
469875,bot_hp,True,False,452.0,2019-12-13,2022-09-21
469876,bot_hp,True,False,293.0,2019-12-13,2022-09-25
469877,bot_hp,True,False,413.0,2019-12-13,2022-05-30
469878,bot_hp,True,False,285.0,2019-12-13,2022-09-19
469879,bot_hp,True,False,314.0,2019-12-13,2022-09-18
469880,bot_hp,True,False,57.0,2019-12-13,2022-09-20
469881,bot_hp,True,False,419.0,2019-12-13,2022-09-19
469882,bot_hp,True,False,53.0,2019-12-13,2022-05-31
469883,bot_hp,True,False,190.0,2019-12-13,2022-10-01
469884,bot_hp,True,False,165.0,2019-12-13,2022-09-18
469885,bot_hp,True,False,325.0,2019-12-13,2022-05-31
469886,bot_hp,True,False,169.0,2019-12-13,2022-09-16
469887,bot_hp,True,False,44.0,2019-12-13,2022-05-31
469888,bot_hp,True,False,164.0,2019-12-13,2022-05-29
469889,bot_hp,True,False,156.0,2019-12-13,2022-09-20
469890,bot_hp,True,False,713.0,2019-12-13,2022-09-20
469891,bot_hp,True,False,574.0,2019-12-13,2022-09-25
469892,bot_hp,True,False,319.0,2019-12-13,2022-09-19
469893,bot_hp,True,False,173.0,2019-12-13,2022-09-25
469894,bot_hp,True,False,317.0,2019-12-13,2022-09-21
469895,bot_hp,True,False,540.0,2019-12-13,2022-09-20
469896,bot_hp,True,False,435.0,2019-12-13,2022-09-14
469897,bot_hp,True,False,441.0,2019-12-13,2022-09-25
469898,bot_hp,True,False,295.0,2019-12-13,2023-02-07
469899,bot_hp,True,False,335.0,2019-12-13,2022-05-30
469900,bot_hp,True,False,201.0,2019-12-13,2022-05-28
469901,bot_hp,True,False,166.0,2019-12-13,2022-10-01
469902,bot_hp,True,False,436.0,2019-12-13,2022-09-21
469903,bot_hp,True,False,169.0,2019-12-13,2022-09-21
469904,bot_hp,True,False,332.0,2019-12-13,2022-09-25
469905,bot_hp,True,False,44.0,2019-12-13,2022-05-31
469906,bot_hp,True,False,331.0,2019-12-13,2022-09-20
469907,bot_hp,True,False,166.0,2019-12-13,2022-09-21
469908,bot_hp,True,False,306.0,2019-12-13,2022-09-20
469909,bot_hp,True,False,47.0,2019-12-13,2022-05-28
469910,bot_hp,True,False,196.0,2019-12-13,2022-09-25
469911,bot_hp,True,False,831.0,2019-12-13,2023-01-09
469912,bot_hp,True,False,56.0,2019-12-13,2022-09-08
469913,bot_hp,True,False,157.0,2019-12-13,2022-09-18
469914,bot_hp,True,False,308.0,2019-12-13,2022-09-21
469915,bot_hp,True,False,175.0,2019-12-13,2022-09-03
469916,bot_hp,True,False,602.0,2019-12-13,2022-09-25
469917,bot_hp,True,False,166.0,2019-12-13,2022-10-01
469918,bot_hp,True,False,281.0,2019-12-13,2022-05-29
469919,ctrl_hpneg,False,True,395.0,2019-12-13,2022-05-28
469920,bot_hp,True,False,183.0,2019-12-13,2022-05-30
469921,bot_hp,True,False,590.0,2019-12-13,2022-05-31
469922,bot_hp,True,False,1043.0,2019-12-13,2022-05-30
469923,bot_hp,True,False,188.0,2019-12-13,2022-05-31
469924,bot_hp,True,False,435.0,2019-12-13,2022-09-25
469925,bot_hp,True,False,488.0,2019-12-13,2022-09-21
469926,bot_hp,True,False,314.0,2019-12-13,2022-09-25
469927,bot_hp,True,False,49.0,2019-12-13,2022-09-20
469928,bot_hp,True,False,206.0,2019-12-13,2022-09-19
469929,bot_hp,True,False,41.0,2019-12-13,2022-09-25
469930,bot_hp,True,False,159.0,2019-12-13,2022-05-30
469931,bot_hp,True,False,37.0,2019-12-13,2022-09-25
469932,bot_hp,True,False,337.0,2019-12-13,2022-05-30
469933,bot_hp,True,False,158.0,2019-12-13,2022-06-01
469935,bot_hp,True,False,339.0,2019-12-13,2022-08-28
469936,bot_hp,True,False,391.0,2019-12-13,2022-05-30
469937,bot_hp,True,False,542.0,2019-12-13,2022-05-31
469938,bot_hp,True,False,185.0,2019-12-13,2022-09-25
469939,bot_hp,True,False,714.0,2019-12-13,2022-09-25
469940,bot_hp,True,False,411.0,2019-12-13,2022-12-19
469941,bot_hp,True,False,186.0,2019-12-13,2022-09-16
469942,bot_hp,True,False,733.0,2019-12-13,2022-09-19
469943,bot_hp,True,False,62.0,2019-12-13,2022-10-01
469944,bot_hp,True,False,439.0,2019-12-13,2022-09-19
469945,bot_hp,True,False,69.0,2019-12-13,2022-09-18
469946,bot_hp,True,False,458.0,2019-12-13,2022-10-01
469947,bot_hp,True,False,188.0,2019-12-13,2022-05-30
469965,bot_hp,True,False,446.0,2019-12-13,2022-05-29
469966,bot_hp,True,False,311.0,2019-12-13,2022-10-01
469967,bot_hp,True,False,173.0,2019-12-13,2022-05-31
469968,bot_hp,True,False,293.0,2019-12-13,2022-09-20
469969,bot_hp,True,False,309.0,2019-12-13,2022-09-19
469970,bot_hp,True,False,54.0,2019-12-13,2022-09-21
469971,bot_hp,True,False,734.0,2019-12-13,2022-09-21
469972,bot_hp,True,False,310.0,2019-12-13,2022-09-19
469973,bot_hp,True,False,194.0,2019-12-13,2022-09-17
469974,bot_hp,True,False,325.0,2019-12-13,2022-09-25
469975,bot_hp,True,False,40.0,2019-12-13,2022-05-31
469976,bot_hp,True,False,47.0,2019-12-13,2022-09-21
469977,bot_hp,True,False,37.0,2019-12-13,2022-09-25
469978,bot_hp,True,False,316.0,2019-12-13,2022-09-19
469979,bot_hp,True,False,53.0,2019-12-13,2022-05-30
469980,bot_hp,True,False,626.0,2019-12-13,2022-08-21
469981,bot_hp,True,False,184.0,2019-12-13,2022-09-25
469982,bot_hp,True,False,43.0,2019-12-13,2022-09-20
469983,bot_hp,True,False,27.0,2019-12-13,2022-05-30
469984,bot_hp,True,False,541.0,2019-12-13,2022-05-31
469985,bot_hp,True,False,37.0,2019-12-13,2022-05-29
469986,bot_hp,True,False,407.0,2019-12-13,2022-09-16
469987,bot_hp,True,False,311.0,2019-12-13,2022-09-19
469988,bot_hp,True,False,52.0,2019-12-13,2022-09-25
469989,bot_hp,True,False,307.0,2019-12-13,2022-09-21
469990,bot_hp,True,False,50.0,2019-12-13,2022-09-19
469991,bot_hp,True,False,266.0,2019-12-13,2022-04-19
469992,bot_hp,True,False,732.0,2019-12-13,2022-09-04
469993,bot_hp,True,False,688.0,2019-12-13,2022-09-19
469994,bot_hp,True,False,170.0,2019-12-13,2022-09-20
469996,bot_hp,True,False,804.0,2019-12-13,2022-09-19
469997,bot_hp,True,False,172.0,2019-12-13,2023-03-03
469999,bot_hp,True,False,427.0,2019-12-13,2022-09-25
470000,bot_hp,True,False,445.0,2019-12-13,2022-09-05
470001,bot_hp,True,False,38.0,2019-12-13,2022-09-20
470002,bot_hp,True,False,292.0,2019-12-13,2022-05-31
470003,bot_hp,True,False,304.0,2019-12-13,2022-05-31
470004,bot_hp,True,False,483.0,2019-12-13,2022-09-17
470005,bot_hp,True,False,301.0,2019-12-13,2022-09-19
470006,bot_hp,True,False,606.0,2019-12-13,2022-09-19
470007,bot_hp,True,False,51.0,2019-12-13,2022-09-19
470008,bot_hp,True,False,151.0,2019-12-13,2022-09-18
470009,bot_hp,True,False,543.0,2019-12-13,2022-09-21
470010,bot_hp,True,False,295.0,2019-12-13,2022-09-16
470011,bot_hp,True,False,153.0,2019-12-13,2022-09-21
470012,bot_hp,True,False,197.0,2019-12-13,2022-09-24
470013,bot_hp,True,False,40.0,2019-12-13,2022-09-19
470014,bot_hp,True,False,703.0,2019-12-13,2022-09-19
470015,bot_hp,True,False,580.0,2019-12-13,2022-09-20
470016,bot_hp,True,False,562.0,2019-12-13,2022-05-30
