a_id,group,intensity,pre_O,dO,pre_logvol,pre_logvol_adjacent,pre_logvol_clean,post_logvol,dvol,retreat
105842,abusive,0.03571428571428571,1.795864920540445,-0.36864528188648404,1.9093625217194792,4.123780964324334,1.9093625217194792,2.4529060430203486,0.5435435213008695,False
105842,abusive,0.05405405405405406,0.4850494571304684,0.044479256252774324,4.143947540077145,3.016908099784703,4.143947540077145,3.75905565175844,-0.38489188831870447,False
105842,abusive,0.024390243902439025,2.344970817334226,-0.239550877706856,1.14075649493124,1.9228408397434749,1.14075649493124,1.5030689142360874,0.36231241930484726,False
105842,abusive,0.1518987341772152,2.255925118116599,-1.0381504683826854,1.9803772542338307,4.259605880307543,1.9803772542338307,3.2479791702874214,1.2676019160535907,False
105842,abusive,0.015625,0.9693311835779396,-0.37851718126518874,3.1621933007987955,3.731826520585444,3.1621933007987955,4.682746292467261,1.5205529916684655,False
105842,abusive,0.02727272727272727,2.182712660182065,-0.40488378845076545,1.5931091146259986,2.196736251136044,1.5931091146259986,2.803526948410882,1.2104178337848834,False
105842,abusive,0.01680672268907563,0.9977693122187097,-0.27468310875684376,3.1642645564295475,4.737041176500769,3.1642645564295475,4.4012553381199,1.2369907816903525,False
105842,abusive,0.041666666666666664,0.8954241326672971,-0.44473164734315057,3.1331455193527793,4.4365949162628535,3.1331455193527793,3.6843613020079737,0.5512157826551944,False
105842,abusive,0.030612244897959183,0.7180751090306743,-0.08685825122919333,3.3998058855486555,2.5069529389664846,3.3998058855486555,4.453412764383524,1.0536068788348683,False
105842,abusive,0.02054794520547945,0.7601581218353599,-0.1513932316900527,4.7981735647871915,5.0218057900562885,4.7981735647871915,4.256484081536078,-0.5416894832511137,False
105843,abusive,0.04285714285714286,2.1307460458573204,-0.6960186537090332,1.4309230713827326,4.228618725233442,1.4309230713827326,3.751372147574968,2.3204490761922356,False
105843,abusive,0.034482758620689655,1.1922485948840802,-0.5923849872212148,3.642257600581594,3.435816167200538,3.642257600581594,4.317997203405581,0.6757396028239873,False
105843,abusive,0.07692307692307693,1.2903754354122705,0.057992037208117075,2.5618726993936516,3.400162709907356,2.5618726993936516,2.4509725619399214,-0.11090013745373017,False
105843,abusive,0.022598870056497175,1.9784837138463485,-1.3801254843270376,1.6531300331160659,3.956213947978931,1.6531300331160659,4.345231083272991,2.6921010501569254,False
105843,abusive,0.046875,0.7540118697592612,0.03178992492943278,4.892010958655026,5.102896464849378,4.892010958655026,4.874233526218305,-0.017777432436721696,False
105843,abusive,0.0234375,0.6734681232895323,-0.03863556635767562,4.691419138423118,4.6769641377552365,4.691419138423118,4.827073439354754,0.13565430093163577,False
106069,abusive,0.0547945205479452,1.7961243273952552,-0.7047111079003021,1.8961345612185703,4.22119691945231,1.8961345612185703,2.929091756003273,1.0329571947847027,False
106069,abusive,0.019801980198019802,2.531806040875223,-1.7115699023744253,1.6814756650818061,3.838533440132042,1.6814756650818061,3.4223154054474776,1.7408397403656715,False
106069,abusive,0.038461538461538464,0.6840887584427824,0.9532580069784364,3.365792658522024,3.986282740650828,3.365792658522024,2.305673129891621,-1.0601195286304028,True
106069,abusive,0.0196078431372549,1.9456455819669807,-0.32244983974952257,1.6871098404751455,2.180013423127817,1.6871098404751455,2.1655492908118923,0.47843945033674684,False
106069,abusive,0.6666666666666666,2.6746960450560073,0.14596125746030042,0.6931471805599453,1.9893094083993148,0.6931471805599453,0.7742402021815782,0.0810930216216329,False
106069,abusive,0.04411764705882353,2.6746960450560073,-1.45873129246037,0.6931471805599453,4.0866647609416376,0.6931471805599453,3.518359262215175,2.8252120816552297,False
106069,abusive,0.01680672268907563,1.0360198644423428,-0.49852649320427866,3.43938266245965,3.32764057343406,3.43938266245965,4.153771626676578,0.7143889642169281,False
106069,abusive,0.030927835051546393,1.1812201523474837,0.20546983412757003,2.7187457158578394,1.893924593981253,2.7187457158578394,3.113397910538061,0.3946521946802215,False
106069,abusive,0.010752688172043012,0.8226751230637369,-0.08513684205879324,5.013773068602718,4.530931965912521,5.013773068602718,4.523675571844803,-0.49009749675791436,False
106069,abusive,0.010810810810810811,1.0886716913261056,-0.41876625272591994,3.053743124873358,4.463785614793494,3.053743124873358,4.460903681661842,1.4071605567884835,False
106069,abusive,0.0425531914893617,1.1853099946647723,-0.6463399418849562,2.7734307582232223,3.773267833800889,2.7734307582232223,3.8628633570523427,1.0894325988291205,False
106069,abusive,0.038834951456310676,1.2558862861723337,-0.5529859897440643,2.582328469217735,2.790064226417435,2.582328469217735,4.53472924164503,1.952400772427295,False
106069,abusive,0.0297029702970297,0.5688707260861389,0.08771531752465056,4.280753195961117,4.0963374886583095,4.280753195961117,4.574182669290475,0.29342947332935765,False
106069,abusive,0.029850746268656716,0.9112396108626578,-0.2732954812650946,5.119924114628018,4.737882786899389,5.119924114628018,4.554332882631826,-0.5655912319961924,False
106069,abusive,0.012121212121212121,0.9129206405964225,-0.2638008375991052,5.06784733731362,4.728984757556107,5.06784733731362,4.655938561159962,-0.4119087761536582,False
106095,abusive,0.03361344537815126,2.205236406741661,-1.6357024144110826,1.3328818040700816,3.9776286512239643,1.3328818040700816,3.6734434192101175,2.340561615140036,False
106095,abusive,0.04878048780487805,0.6946298979632137,-0.34557555521803723,3.4016906001611935,3.5552585282728786,3.4016906001611935,3.9330565000334055,0.5313658998722119,False
106095,abusive,0.05555555555555555,2.165633494767019,-0.5228915201207978,1.572037011494433,1.375871160892088,1.572037011494433,2.207647777564022,0.6356107660695891,False
106095,abusive,0.029411764705882353,2.551447248431251,-1.2013233059217892,0.9704060527839233,4.163095422201499,0.9704060527839233,3.357887768566754,2.3874817157828305,False
106095,abusive,0.03333333333333333,1.5719760181766556,-0.9442967177725423,2.5580907034594924,4.340627912317254,2.5580907034594924,4.824524289357525,2.2664335858980325,False
106095,abusive,0.017543859649122806,0.7562495091236189,-0.23600765509042332,3.618100777952543,3.6933144164021834,3.618100777952543,4.506589398481395,0.8884886205288525,False
106095,abusive,0.01694915254237288,1.5204657012538925,-0.6814570693269624,2.3016388581188654,3.108444728756242,2.3016388581188654,4.961398424804176,2.6597595666853104,False
106095,abusive,0.025210084033613446,0.6125329161004138,0.25252188732617986,4.481134455651619,4.756064403058181,4.481134455651619,4.9953111436640585,0.5141766880124399,False
106095,abusive,0.020689655172413793,0.8045282512573906,0.10569442836038967,4.957021703947168,4.545088997457741,4.957021703947168,5.055740292008188,0.09871858806102018,False
106095,abusive,0.016129032258064516,0.735155233111022,-0.06704798264210599,4.804311138382362,4.924238210779409,4.804311138382362,4.782579658114296,-0.02173148026806615,False
106861,abusive,0.05555555555555555,2.3026778232296716,-1.1426163119152866,1.1982929094215964,1.1634222319926408,1.1982929094215964,3.406878876560095,2.2085859671384984,False
108196,abusive,0.5,2.163351918933837,-0.14040922062855632,1.3862943611198906,1.2347572207803874,1.3862943611198906,1.579310540328608,0.1930161792087175,False
108440,abusive,0.046511627906976744,4.21087590529285,-3.1177112573414183,1.1090354888959124,1.499108388776851,1.1090354888959124,3.55508180472669,2.4460463158307775,False
108478,abusive,1.0,2.4524755575918133,-1.126392023426827,0.9939626599152002,1.6377378248888401,0.9939626599152002,2.557057871949845,1.563095212034645,False
109493,abusive,0.17391304347826086,2.5547443828162475,-1.1851240947974957,0.8553332238032111,0.6931471805599453,0.8553332238032111,2.4998439514826023,1.6445107276793913,False
110225,abusive,0.0136986301369863,2.3662377691135106,-1.570479054215069,1.6368469548189641,3.310144269617271,1.6368469548189641,3.7621983208577703,2.125351366038806,False
110225,abusive,0.04878048780487805,0.9092600231121419,-0.301578063824274,3.184784427272847,3.650064473224094,3.184784427272847,3.6055753884291706,0.42079096115632364,False
110225,abusive,0.0196078431372549,1.6585128838128682,0.21073619309832803,2.203673362733622,1.6567998608497052,2.203673362733622,1.7682028620967785,-0.43547050063684356,False
110225,abusive,0.01680672268907563,2.332523895352054,-1.1199584506180644,1.156148703158466,3.5758956767055317,1.156148703158466,3.955277647991024,2.799128944832558,False
110225,abusive,0.044444444444444446,1.3136000708037785,-0.8518463467470762,2.839114340106108,3.5787606958274063,2.839114340106108,4.445237634979802,1.6061232948736937,False
110225,abusive,0.05,1.313056052530492,0.0847880358316706,2.566923460580892,2.6634748170628546,2.566923460580892,3.0683307628401124,0.5014073022592203,False
110225,abusive,0.01694915254237288,1.220564091944966,0.3337838417503882,2.8781841903596677,3.9608629293378477,2.8781841903596677,3.4940922782141284,0.6159080878544607,False
110225,abusive,0.013605442176870748,1.543204018122154,-0.7662238135842644,2.2967508175339897,4.190991266966113,2.2967508175339897,4.819850644039446,2.5230998265054567,False
110225,abusive,0.029411764705882353,0.6400788629617072,0.23396008988031747,3.962092902002305,3.890240123976909,3.962092902002305,3.2359804888645542,-0.7261124131377508,True
110225,abusive,0.07692307692307693,1.1737544214085198,0.4089157353938382,2.706491550779231,3.8477549146889887,2.706491550779231,2.1842068776966035,-0.5222846730826274,False
110225,abusive,0.009900990099009901,0.733798774989352,-0.01683584424845641,4.7359677915384495,4.9179517383723,4.7359677915384495,4.767062096251822,0.031094304713372267,False
110225,abusive,0.010169491525423728,0.6776556918454164,0.00800904482059761,4.456132288384223,4.951264908475632,4.456132288384223,4.557078570014728,0.10094628163050423,False
111114,abusive,0.1111111111111111,3.037980537474543,-1.5089977150852207,1.1325920960271891,1.8025729134821102,1.1325920960271891,2.8929474396932164,1.7603553436660273,False
111768,abusive,0.11764705882352941,2.1895882356588374,-1.6734316567391767,2.1638756408777886,2.8191369029851465,2.1638756408777886,4.170978959218276,2.0071033183404876,False
111835,abusive,0.5,2.614720213936127,-0.2645134815687471,0.7742402021815782,0.7742402021815782,0.7742402021815782,1.1325920960271891,0.35835189384561095,False
113205,abusive,0.35714285714285715,2.419869684515297,-1.0655503882187196,1.038591370178042,0.9939626599152002,1.038591370178042,2.527861710116739,1.4892703399386968,False
113273,abusive,0.1111111111111111,3.3636391442299605,-2.2215712531109526,0.6931471805599453,0.936426245424844,0.6931471805599453,3.5900212143385195,2.896874033778574,False
113300,abusive,0.019230769230769232,1.695349397897747,-0.006487168788436248,2.032554030093242,3.3162637186436354,2.032554030093242,3.097859394696732,1.06530536460349,False
113300,abusive,0.06060606060606061,0.5222483614904121,-0.13385537533313263,4.104304242338941,3.188948352829325,4.104304242338941,3.789489930287408,-0.31481431205153276,False
113300,abusive,0.10526315789473684,2.468737715352794,-1.0999537743040455,1.6116021601604171,4.378069523072229,1.6116021601604171,3.1534237456268457,1.5418215854664286,False
113300,abusive,0.029850746268656716,1.4154021361938183,-0.9320110591415778,2.4309558702285248,3.8076558938413747,2.4309558702285248,4.601211725638193,2.1702558554096685,False
113300,abusive,0.024691358024691357,1.5073396407364184,0.07350804797133814,2.4103043771363155,2.1080128763215358,2.4103043771363155,2.9824081360856116,0.5721037589492961,False
113300,abusive,0.010526315789473684,0.6559767037068219,0.3988045237124861,4.213399484126569,4.7479961033755185,4.213399484126569,3.177943258338501,-1.0354562257880677,True
113300,abusive,0.07142857142857142,0.7168819579453749,1.2127604773428082,3.6469031461065198,3.8850778958106886,3.6469031461065198,1.6952742393791964,-1.9516289067273234,True
113300,abusive,0.06666666666666667,1.625607991062905,-1.102919824701568,2.1557912579780054,3.317569849789769,2.1557912579780054,3.6735469769663176,1.5177557189883122,False
113300,abusive,0.037037037037037035,1.8404686644803767,-1.120962600831362,1.9036826268151394,2.577560984654964,1.9036826268151394,4.637715439218501,2.7340328124033615,False
113300,abusive,0.018018018018018018,0.6630808801724879,0.291478111542561,4.59898218991668,4.788956274940979,4.59898218991668,5.185931365861385,0.5869491759447047,False
113300,abusive,0.013422818791946308,0.5855041058224517,0.21254914651965384,4.50521482847211,4.939420516031868,4.50521482847211,4.838740916803669,0.33352608833155895,False
113300,abusive,0.013245033112582781,0.8049898015399448,-0.05367509740873233,4.884520792794585,4.654270753384909,4.884520792794585,5.0271549600870395,0.1426341672924547,False
116281,abusive,0.019399538106235566,0.9839800835982391,0.5148405920597836,3.0850946265478028,2.726192504881886,3.0850946265478028,4.298221166521219,1.2131265399734161,False
116281,abusive,0.029585798816568046,0.8490474507038905,0.5942327970812962,5.052538911549957,5.478047043355462,5.052538911549957,2.757422216688515,-2.2951166948614414,True
116281,abusive,0.1935483870967742,2.1572916832102806,-0.6828588519200143,1.4098509682511673,3.8256351402251054,1.4098509682511673,2.351456482536727,0.9416055142855595,False
116281,abusive,0.022151898734177215,1.3711294765957753,0.030633233509579805,2.508708876496894,2.274159445024037,2.508708876496894,5.817054642045496,3.3083457655486015,False
116281,abusive,0.016853932584269662,0.8859682681559355,0.33077475730781614,4.848486847319032,5.862042157593032,4.848486847319032,5.555153021917625,0.7066661745985927,False
116281,abusive,0.061855670103092786,0.9924099056509759,-0.26635782237639716,3.877402685522277,4.406739186506373,3.877402685522277,4.674523468648717,0.7971207831264397,False
116281,abusive,0.032640949554896145,0.8266657885803518,-0.09536315355783365,4.825877345882594,4.919807991048136,4.825877345882594,4.453641749459194,-0.37223559642339943,False
116281,abusive,0.028169014084507043,1.2472242036215566,0.2152245437245719,5.618640903156761,5.974657390177153,5.618640903156761,5.949413080373928,0.3307721772171668,False
116372,abusive,0.07692307692307693,0.4677998659917402,0.3313779379442841,4.478290061889674,3.395599774354122,4.478290061889674,3.3058759591171474,-1.1724141027725268,True
116372,abusive,0.02127659574468085,1.6049993733007817,0.1488504428438635,2.149286619636894,2.1010354245214478,2.149286619636894,1.9293315887134224,-0.21995503092347146,False
116372,abusive,0.10256410256410256,2.5531069681532115,-1.4023433645382064,1.6691385746507734,4.286687267514891,1.6691385746507734,3.156128554733235,1.4869899800824617,False
116372,abusive,0.16666666666666666,1.3200353156184776,0.14612966083962764,2.5649493574615367,2.5649493574615367,2.5649493574615367,2.355057945887544,-0.20989141157399294,False
116372,abusive,0.04477611940298507,1.5733182762398434,-1.1064651036560722,2.2051632735643105,4.096964822606031,2.2051632735643105,4.55942313040443,2.3542598568401196,False
116372,abusive,0.023809523809523808,2.1427292460510103,0.39991326138396177,1.4139748256917144,2.0525398552253664,1.4139748256917144,2.351785159685473,0.9378103339937585,False
116372,abusive,0.031746031746031744,1.0502645797969834,0.6278084673585502,3.5669380194487146,4.568905907363206,3.5669380194487146,2.0869407731899705,-1.479997246258744,True
116372,abusive,0.041666666666666664,1.0690366945071312,-0.01413888513392303,2.789946742253439,3.741958538728454,2.789946742253439,2.974588977197185,0.184642234943746,False
116372,abusive,0.018867924528301886,1.2003904087314583,-0.721190307196308,2.8073143886148317,3.3582445929254545,2.8073143886148317,4.166003538448438,1.358689149833606,False
116372,abusive,0.46153846153846156,1.2540725351052229,-0.498325350421701,2.5822484532134675,2.0089974229619654,2.5822484532134675,3.803005435953641,1.2207569827401734,False
116372,abusive,0.027210884353741496,1.0476453002074346,-0.3177428468294232,2.9725743313243176,2.2733485909584297,2.9725743313243176,4.685848933087368,1.7132746017630507,False
116372,abusive,0.022900763358778626,0.5750474819887086,0.09138276575535786,4.135132631088056,4.052374034527438,4.135132631088056,4.545564311266644,0.4104316801785881,False
116372,abusive,0.013422818791946308,0.59029487289332,0.3017941027179709,4.48990490906877,4.3659540473631555,4.48990490906877,5.024978305713017,0.5350733966442469,False
116373,abusive,0.02247191011235955,1.736842053382519,-0.28146998745147767,2.0114819269616766,4.109071226719771,2.0114819269616766,2.4136377876333577,0.4021558606716811,False
116373,abusive,0.031746031746031744,2.0183790518037177,-1.6018084438593847,1.5931091146259984,1.7807630423445844,1.5931091146259984,4.348601612691347,2.7554924980653484,False
116373,abusive,0.05333333333333334,0.6084384541745309,1.2660077843898252,3.541015574205886,4.231475108626208,3.541015574205886,1.8261295206133865,-1.7148860535924997,True
116373,abusive,0.15789473684210525,2.251197314031532,-0.5956559884382655,1.2680718607455506,1.5781913432277839,1.2680718607455506,2.187192007739938,0.9191201469943875,False
116373,abusive,0.13333333333333333,2.1020718482009806,-1.228961732592809,1.478036285645286,1.653130033116066,1.478036285645286,3.1191236819943704,1.6410873963490844,False
116373,abusive,0.15384615384615385,2.388946074310258,-1.474202619438063,1.8096819009659924,4.479653780670041,1.8096819009659924,3.393841223964526,1.5841593229985338,False
116373,abusive,0.13333333333333333,1.0228352488963772,0.0302641004460531,2.8172174325026234,2.772588722239781,2.8172174325026234,2.772588722239781,-0.04462871026284221,False
116373,abusive,0.02912621359223301,0.9807139870173538,-0.4626832645504583,3.225132748117231,3.3272978728704294,3.225132748117231,4.599360289582669,1.3742275414654377,False
116373,abusive,0.017094017094017096,1.4838485038128266,-0.7143921120446751,2.328527414298377,4.46484398263964,2.328527414298377,4.785188009113716,2.4566605948153386,False
116373,abusive,0.01834862385321101,1.1071865123534101,-0.6546225839957813,3.0538971059867253,3.4564991360328863,3.0538971059867253,4.127488472424309,1.0735913664375838,False
116373,abusive,0.0625,1.044576077767913,0.022590402129085252,2.937695233020011,3.5616335699789694,2.937695233020011,2.8149586311788717,-0.12273660184113933,False
116373,abusive,0.025,1.1172067735733158,-0.23335678340132882,3.020882514615103,4.315858740342601,3.020882514615103,3.0871539418059917,0.06627142719088885,False
116373,abusive,0.027972027972027972,1.009486567873682,-0.29926757288899086,2.9825043130530817,2.4663647701671465,2.9825043130530817,4.590539764160818,1.6080354511077362,False
116373,abusive,0.045454545454545456,0.5393373205650371,0.1265334211169038,4.26369577161533,4.0006023137190745,4.26369577161533,4.610814729362689,0.3471189577473588,False
116373,abusive,0.030534351145038167,0.7224429713327595,-0.0838382910355634,4.7473755161783435,5.094987639762812,4.7473755161783435,4.461721932007872,-0.28565358417047193,False
116373,abusive,0.025974025974025976,0.7464753145142312,0.08313603360288102,4.745721350933698,5.119194757272711,4.745721350933698,4.963836262367768,0.21811491143407036,False
118503,abusive,0.018518518518518517,3.0777749124605704,-2.4895231630788683,1.0823292103710078,3.8861324384560794,1.0823292103710078,3.662496240414135,2.580167030043127,False
118503,abusive,0.05172413793103448,0.5185111396225289,1.14946216608814,3.677767827619241,3.912139195671178,3.677767827619241,2.1270749122824,-1.5506929153368407,True
118503,abusive,0.041666666666666664,2.1860092585099333,-0.7454923859569613,2.5137956278439084,2.3383816240997337,2.5137956278439084,2.4006639567727395,-0.11313167107116895,False
118503,abusive,0.14814814814814814,2.1234020654736567,-1.0802679878443904,2.230103969264502,4.345689719255597,2.230103969264502,3.3424722563916296,1.1123682871271274,False
118503,abusive,0.04,1.1575290726223748,-0.6489809414629972,3.237836393930953,3.7126006636306528,3.237836393930953,4.526907538018049,1.2890711440870963,False
118503,abusive,0.023529411764705882,1.5877150539590474,-0.21822793652036876,2.7780783319495357,4.7750117290785745,2.7780783319495357,2.6263482534433322,-0.15173007850620346,False
118503,abusive,0.2222222222222222,0.5808890520680648,1.3945087289931593,4.161286735199662,2.6137975833624907,4.161286735199662,1.647495857722727,-2.513790877476935,True
118503,abusive,0.02127659574468085,1.1075866364588127,-0.5191481948176626,2.747459634845092,3.9900994200032533,2.747459634845092,3.713108886573573,0.9656492517284807,False
118503,abusive,0.044444444444444446,1.696484756579992,-0.4507826925610503,2.205683429904322,1.3733866568923765,2.205683429904322,2.6598460167030638,0.4541625867987418,False
118503,abusive,0.05,1.156654313702002,-0.086886613972607,2.7726314422863254,3.5254184258381707,2.7726314422863254,2.799366322884929,0.026734880598603628,False
118503,abusive,0.06896551724137931,0.5679549164263268,-0.016120202176094556,4.2094249535598385,2.9113804078903405,4.2094249535598385,3.93961165464233,-0.2698132989175086,False
118503,abusive,0.01904761904761905,1.2400348773712795,-0.5533197358357606,2.552473728668185,3.634123620657378,2.552473728668185,4.638825746649352,2.086352017981167,False
118503,abusive,0.02962962962962963,0.5740396424762861,0.16583799382092534,4.207016317064952,4.34510022152146,4.207016317064952,4.764799641483039,0.5577833244180868,False
118503,abusive,0.014084507042253521,0.8846931953831527,-0.1446131760219218,5.0534423316616595,4.412686361147398,5.0534423316616595,4.730988670785976,-0.3224536608756834,False
118503,abusive,0.018867924528301886,0.8361916495907471,-0.08571473837642862,4.7988888165565236,4.886020338555497,4.7988888165565236,4.820227627288415,0.021338810731891478,False
123526,abusive,0.3132530120481928,2.1885624572906752,1.4300406120812337,5.6347902253513755,5.080054235158023,5.6347902253513755,5.8935784777066305,0.25878825235525493,False
123526,abusive,0.12887438825448613,4.0290816106183325,-0.023374359846890513,6.622491090015894,6.363298790697769,6.622491090015894,6.770197157487276,0.1477060674713817,False
123526,abusive,0.0954356846473029,0.5571131407207074,0.37719561444905925,4.618732762294603,5.194142066543302,4.618732762294603,5.252341641029665,0.6336088787350622,False
123526,abusive,0.010810810810810811,3.9001742567860744,0.16007274923575432,5.746367207831823,5.876336123463569,5.746367207831823,6.674452997993446,0.9280857901616226,False
123526,abusive,0.054365733113673806,2.5425740155193983,-0.9086247308573911,6.1039573316609435,6.272075610264046,6.1039573316609435,5.416238425249371,-0.6877189064115727,False
123526,abusive,0.028820960698689956,2.6524021257222126,0.6004693349761872,6.258847806301539,6.291713334821656,6.258847806301539,6.436069069548229,0.17722126324669052,False
123526,abusive,0.18468468468468469,1.3977682844376542,1.2374650191026977,5.674050690012668,6.196825948213801,5.674050690012668,7.041789046184189,1.3677383561715217,False
124213,abusive,0.028985507246376812,1.6390701738957354,-1.0914813234711502,2.111162547715163,1.7616140309529076,2.111162547715163,4.482138953315162,2.3709764055999987,False
124213,abusive,0.07317073170731707,0.9391781989491459,-0.545162333281642,2.9774999143023884,3.843284671369662,2.9774999143023884,3.8448898754282106,0.8673899611258222,False
124213,abusive,0.05128205128205128,1.8730991356737765,-0.4586771282819422,1.7861252938347156,1.5802014103984843,1.7861252938347156,2.6361204192786745,0.8499951254439588,False
124213,abusive,0.08333333333333333,2.012580767241252,-0.5619563841846902,1.5931091146259984,2.3874817157828305,1.5931091146259984,2.412671268665716,0.8195621540397175,False
124213,abusive,0.13861386138613863,2.3597426471991176,-1.2143120384394397,1.8703679868499763,4.48306861179271,1.8703679868499763,3.425913478131619,1.5555454912816429,False
124213,abusive,0.023809523809523808,1.2971612081532886,-0.6849085015210751,2.5649493574615367,3.789650645003816,2.5649493574615367,4.319686489732992,1.7547371322714551,False
124213,abusive,0.02127659574468085,1.742239008149466,-0.7560482027287547,1.976156343000098,2.7162131777789815,1.976156343000098,3.48607636698896,1.509920023988862,False
124213,abusive,0.04,1.32281697502831,-0.39113283793814113,2.76832920631378,5.004380672258883,2.76832920631378,3.2331722580963125,0.4648430517825326,False
124213,abusive,0.045454545454545456,0.623300980275226,0.09743257598317567,3.502993900281063,4.045351939646926,3.502993900281063,3.378013759852781,-0.1249801404282822,False
124213,abusive,0.02030456852791878,0.9981906598744257,-0.33621003527276605,3.091716877359226,4.350966249034495,3.091716877359226,4.606125040906524,1.514408163547298,False
124213,abusive,0.023391812865497075,0.77438275442441,0.08426436734356513,4.83050394379579,5.0031637528691535,4.83050394379579,5.006049291185176,0.1755453473893862,False
124213,abusive,0.008849557522123894,0.6420033368249534,0.2264041225014488,4.548286203769952,4.89974475456037,4.548286203769952,4.962806483564123,0.4145202797941705,False
125855,abusive,0.06818181818181818,2.6048304662875337,0.63369771707303,1.6506455291163544,2.0224252835294907,1.6506455291163544,2.1350152318805273,0.4843697027641729,False
125855,abusive,0.4634146341463415,3.0809684100063857,-0.4378236264893447,2.1926995206844593,1.3862943611198906,2.1926995206844593,1.6871098404751455,-0.5055896802093138,False
125855,abusive,0.23684210526315788,0.41872072457627835,0.04321017636517116,4.108513984256321,4.093469300008804,4.108513984256321,4.07753744390572,-0.03097654035060149,False
126531,abusive,0.041666666666666664,2.61611965206744,-0.6328287968038138,1.0514990744055563,1.7520278740053254,1.0514990744055563,2.990343832849247,1.9388447584436908,False
127058,abusive,1.0,4.052582243403913,-0.7489189302938324,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.7742402021815782,0.0810930216216329,False
127058,abusive,0.11764705882352941,2.760681471396428,-0.6252159702192013,0.8553332238032111,1.1772208062900311,0.8553332238032111,2.30148607893765,1.446152855134439,False
127058,abusive,0.5,3.3036633131100808,-0.6289672680540734,0.7742402021815782,0.6931471805599453,0.7742402021815782,0.6931471805599453,-0.0810930216216329,False
127265,abusive,0.14285714285714285,0.6160132532147762,0.018194993476688293,3.87921778589885,3.938888714470937,3.87921778589885,3.4797258832798095,-0.39949190261904066,False
127265,abusive,0.03389830508474576,0.6192294597270089,1.0569492007345047,3.644140361833723,4.043405534934024,3.644140361833723,2.12092058054905,-1.523219781284673,True
127265,abusive,0.022222222222222223,1.8508551936612883,0.0012192544976279418,1.8169554298001676,1.9340587330736831,1.8169554298001676,1.8747637681937317,0.05780833839356414,False
127265,abusive,0.10204081632653061,2.3870443159871293,-0.9807248329060443,1.7892749652283435,4.220471112119496,1.7892749652283435,2.770107575145491,0.9808326099171476,False
127265,abusive,0.031746031746031744,1.3468617327177999,-0.8282338582039486,3.1738052829264634,3.5169241404163927,3.1738052829264634,4.15416785223759,0.9803625693111266,False
127265,abusive,0.034482758620689655,1.4826743061310854,-0.43142177947847427,2.35455731984392,2.4138442925561954,2.35455731984392,3.978134154358,1.62357683451408,False
127265,abusive,0.01015228426395939,0.6486342770406294,0.564070543779369,4.191019389817181,4.758140094799282,4.191019389817181,2.9872978356584845,-1.2037215541586965,True
127265,abusive,0.024390243902439025,0.5470377949176892,0.7989980769605285,3.9522477421794564,4.08182073626603,3.9522477421794564,2.781061111416098,-1.1711866307633585,True
127265,abusive,0.028169014084507043,1.5499878267812233,-0.9666701292104399,2.2236563190987297,2.914613062717746,2.2236563190987297,4.258405183790397,2.034748864691667,False
127265,abusive,0.017543859649122806,0.8288248050818723,-0.11855301967223175,3.2931727694642765,2.568529894920345,3.2931727694642765,4.504906636544703,1.2117338670804267,False
127265,abusive,0.04918032786885246,0.5763447976828676,0.09816129792172568,4.210748281892721,4.142971267200981,4.210748281892721,4.58941696502253,0.37866868312980895,False
127265,abusive,0.017964071856287425,0.8525940073751975,-0.1161387158765308,5.011454418343183,4.583671061980389,5.011454418343183,4.711442485481177,-0.3000119328620059,False
127265,abusive,0.013605442176870748,0.6964672424990945,0.09046288085907972,4.649942716527856,4.799800406248748,4.649942716527856,5.070984949675461,0.42104223314760514,False
127317,abusive,0.25,2.6746960450560073,-0.24055594534356617,0.6931471805599453,1.0514990744055563,0.6931471805599453,1.5201804919084165,0.8270333113484712,False
127317,abusive,1.0,2.569796188054394,-0.09963779344725454,1.3862943611198906,1.1634222319926408,1.3862943611198906,0.9704060527839233,-0.41588830833596724,False
127352,abusive,0.2857142857142857,2.1888552678349114,-0.10350718949708737,1.3523145537608112,1.478036285645286,1.3523145537608112,1.5030689142360871,0.1507543604752759,False
127352,abusive,0.4,2.257625028170983,0.07489886718107108,1.2583138279116641,1.7188308465104734,1.2583138279116641,1.156148703158466,-0.10216512475319806,False
127376,abusive,0.25,2.6147202139361276,-0.32448931268862813,0.7742402021815782,0.6931471805599453,0.7742402021815782,1.2136851176488221,0.43944491546724396,False
127693,abusive,0.06666666666666667,6.119411540925773,-3.3679562419902873,0.6931471805599453,1.1058858175022848,0.6931471805599453,1.8225896051935067,1.1294424246335613,False
127693,abusive,0.13333333333333333,1.101704435451403,0.42471028803837685,2.893710222613298,2.404429961473849,2.893710222613298,2.2893571324931363,-0.6043530901201617,False
127693,abusive,0.35,1.4984242198992235,0.08490127669328151,2.327297465311452,1.8479021498551926,2.327297465311452,2.196950040573825,-0.13034742473762728,False
127693,abusive,0.25,1.5220625548245732,-0.0350635095459666,2.2933176579523726,1.7188308465104734,2.2933176579523726,2.3370393371821363,0.043721679229763666,False
127693,abusive,0.11764705882352941,2.3724230844848493,0.18223292340711472,1.3969432640236532,1.9388493812781817,1.3969432640236532,1.8143075938191449,0.41736432979549165,False
