a_id,group,density,active_responder,active_post_lag,active_pre_lag,active_post_ccf,calendar_responder,calendar_post_lag,calendar_pre_lag,calendar_post_ccf
241993,abusive,0.13867355727820843,False,2.0,-4.0,0.3082851455697905,False,2.0,-3.0,0.31302791422636334
242899,abusive,0.44212962962962965,True,4.0,-13.0,0.2389753123176833,True,4.0,-6.0,0.24615714211875903
242943,abusive,0.4367283950617284,True,9.0,-6.0,0.1412718459647464,True,3.0,-10.0,0.030322611230426694
243221,abusive,0.14087759815242495,True,8.0,-5.0,0.16227761469758673,True,14.0,-13.0,0.19291140218076547
243334,abusive,0.4583333333333333,True,12.0,-12.0,0.22573014610186815,False,8.0,-13.0,0.036873968574420095
245295,abusive,0.1882716049382716,False,1.0,-9.0,0.13255231982636895,True,3.0,-2.0,0.12185210561796594
247215,abusive,0.1424172440338722,True,1.0,-11.0,0.18121471533223357,False,6.0,-3.0,-0.007569839618254447
248585,abusive,0.2021604938271605,False,14.0,-5.0,0.13108872673296446,False,7.0,-13.0,0.06744889356833428
250080,abusive,0.07692307692307693,False,7.0,-8.0,0.09133139643980524,True,12.0,-6.0,0.14599003954138653
250362,abusive,0.8033898305084746,False,5.0,-1.0,0.5101838266224715,False,5.0,-1.0,0.512355522295547
253107,abusive,0.3648960739030023,True,5.0,-5.0,0.21336563750488802,False,9.0,-5.0,0.11367329855261323
253186,abusive,0.08950617283950617,False,12.0,-12.0,-0.15587756517665954,False,5.0,-10.0,0.11908912670892943
268023,abusive,0.1256788207913111,False,7.0,-6.0,-0.017129468214840207,False,14.0,-11.0,-0.002056413661344443
268623,abusive,0.7762478485370051,True,1.0,-1.0,0.5917476146603013,True,1.0,-1.0,0.5933865285289917
275241,abusive,0.8330745341614907,True,1.0,-8.0,0.12850728173583187,True,1.0,-8.0,0.14583662746005596
295524,abusive,0.2720875684128225,True,6.0,-3.0,0.17496797165484518,False,3.0,-3.0,0.1774941781835128
296275,abusive,0.1207843137254902,True,9.0,-2.0,0.47419406163307215,False,10.0,-13.0,0.31678165322000323
298858,abusive,0.1780392156862745,True,2.0,-9.0,-0.14418890370021456,False,3.0,-10.0,0.05624395753575089
299864,abusive,0.20203602192638997,True,9.0,-9.0,0.12506763001809645,False,2.0,-12.0,0.08368818784876454
305230,abusive,0.07777777777777778,False,2.0,-2.0,-0.1466496103653295,False,1.0,-11.0,0.048734905303051045
311756,abusive,0.2253968253968254,True,8.0,-14.0,0.16167092453925747,True,1.0,-7.0,0.1302960183833989
313661,abusive,0.7958860759493671,False,12.0,-11.0,0.05932511325539965,False,12.0,-11.0,0.0683600969913801
313907,abusive,0.168913560666138,False,14.0,-10.0,-0.060848546928674446,False,7.0,-11.0,0.08190081468287719
318701,abusive,0.08313349320543566,True,8.0,-8.0,-0.14639318313688113,False,7.0,-14.0,0.04880218753513318
321957,abusive,0.09274193548387097,False,7.0,-4.0,0.2057689983023003,False,1.0,-10.0,0.1226214679036514
322725,abusive,0.15990453460620524,True,14.0,-2.0,-0.0385663498073583,False,8.0,-8.0,0.0073808718391679675
328464,abusive,0.07285828662930344,True,8.0,-9.0,0.24904227835796972,False,5.0,-11.0,0.07397617435743115
333737,abusive,0.07729468599033816,True,14.0,-7.0,0.2306709438209801,False,7.0,-14.0,0.05668740725045591
346245,abusive,0.1136,False,14.0,-5.0,-0.1320683588784786,False,7.0,-9.0,0.07500672638527961
349799,abusive,0.13123844731977818,True,6.0,-6.0,0.48582565560294216,True,1.0,-14.0,0.4855908283616794
373321,abusive,0.08840227088402271,False,2.0,-8.0,0.11482978662731949,False,1.0,-13.0,0.010106036649322053
387599,abusive,0.26034063260340634,True,1.0,-13.0,0.1572061237651635,True,1.0,-7.0,0.17854641393481985
388950,abusive,0.12686567164179105,False,13.0,-3.0,0.23805348165356371,True,8.0,-5.0,0.022688015725337123
400168,abusive,0.07862407862407862,False,12.0,-3.0,-0.10145125267073944,False,9.0,-8.0,0.0803788103840057
403779,abusive,0.07528641571194762,False,7.0,-14.0,-0.12059625685561196,False,6.0,-11.0,0.06723284937415665
407548,abusive,0.07590759075907591,True,6.0,-1.0,0.1612674395734813,False,14.0,-8.0,-0.0057602492972669405
417257,abusive,0.11721311475409836,False,1.0,-7.0,-0.02005147396224955,False,7.0,-14.0,-0.002277348842780097
423604,abusive,0.03696682464454976,True,12.0,-5.0,0.17176952954650118,True,11.0,-14.0,0.21612542250256161
426345,abusive,0.07583333333333334,False,14.0,-5.0,-0.08591043592300807,False,7.0,-10.0,0.11565327768519187
431475,abusive,0.7080592105263158,True,4.0,-6.0,0.1444973659701615,True,13.0,-9.0,0.12906042969625664
432465,abusive,0.8319604612850082,True,4.0,-1.0,0.09609384468658753,True,4.0,-3.0,0.1139553212860508
432481,abusive,0.8130148270181219,False,5.0,-14.0,-0.056652962634714345,True,5.0,-14.0,-0.04207228987169232
438104,abusive,0.1566147859922179,True,3.0,-1.0,0.46896426370312805,True,3.0,-1.0,0.47354175673192656
441296,abusive,0.08347245409015025,True,6.0,-1.0,-0.1651260732078681,False,14.0,-8.0,-0.010618154253619776
445015,abusive,0.8312551953449709,False,13.0,-5.0,0.040849798773745796,False,13.0,-5.0,0.06554764946117982
445379,abusive,0.07820299500831947,True,8.0,-3.0,-0.10956493508787775,False,7.0,-11.0,0.0764279323131091
445706,abusive,0.038397328881469114,False,1.0,-5.0,-0.14273008255738232,False,7.0,-14.0,-0.004642731590330494
445708,abusive,0.05425709515859766,False,1.0,-7.0,-0.12575528639230088,False,7.0,-14.0,-0.005937983808327477
447906,abusive,0.046822742474916385,False,1.0,-7.0,-0.12603658824481992,False,7.0,-14.0,-0.005139520867140807
457851,abusive,0.08404802744425385,False,13.0,-5.0,0.0912645271005695,False,7.0,-8.0,0.09203569233774771
458857,abusive,0.09398814563928874,True,10.0,-12.0,-0.12565714109701973,False,5.0,-8.0,0.07910457519861971
459521,abusive,0.03868471953578337,False,2.0,-2.0,0.3378660908763348,False,14.0,-5.0,-0.0024857838622471618
460417,abusive,0.05152027027027027,False,1.0,-10.0,-0.1199517657426495,False,7.0,-14.0,-0.005389097817195612
462853,abusive,0.13028472821397757,False,14.0,-14.0,0.08527301101761474,True,6.0,-11.0,0.09251771730643625
463572,abusive,0.03048264182895851,False,2.0,-2.0,0.2474130019566011,True,10.0,-13.0,0.4008426183979482
464123,abusive,0.0380859375,True,6.0,-9.0,0.7002359230015174,False,14.0,-14.0,-0.003264990889422387
465958,abusive,0.0831146106736658,True,11.0,-5.0,-0.14332401108465323,False,3.0,-12.0,0.15263674445325412
467864,abusive,0.18161683277962348,False,14.0,-3.0,-0.014813636998177568,False,14.0,-1.0,-0.002489288594710118
468212,abusive,0.14906219151036526,False,1.0,-2.0,0.18938506921259984,False,1.0,-1.0,0.20525563728433957
468218,abusive,0.1566502463054187,True,3.0,-2.0,0.5031762017449282,True,1.0,-9.0,0.34171553122620646
468237,abusive,0.15877712031558186,True,7.0,-14.0,0.0702798527060699,True,7.0,-14.0,0.06914857815125701
468492,abusive,0.04317958783120707,False,8.0,-3.0,0.3491340857162406,False,4.0,-4.0,0.09796535571652858
468940,abusive,0.14622178606476938,False,11.0,-7.0,0.2965898270745575,False,14.0,-14.0,-0.0022295314270497643
468948,abusive,0.1582591493570722,,,,,,,,
468994,abusive,0.15996074582924436,,,,,,,,
469010,abusive,0.17159763313609466,False,12.0,-1.0,0.044403410495079086,False,14.0,-3.0,-0.0016665647448743147
469055,abusive,0.17738359201773837,False,1.0,-6.0,0.21569365943067403,True,1.0,-6.0,0.2282818359080574
469065,abusive,0.038272816486751716,False,2.0,-5.0,0.3772820653075816,True,8.0,-8.0,0.4247751417454588
469070,abusive,0.03140333660451423,True,1.0,-2.0,0.42738539623257354,True,3.0,-7.0,0.47018693148470403
469071,abusive,0.04142011834319527,False,2.0,-5.0,0.21239576017240727,False,7.0,-5.0,0.2564984931980204
469081,abusive,0.033497536945812804,False,3.0,-3.0,0.185723727150283,False,12.0,-12.0,0.26926044511776814
469094,abusive,0.03670745272525028,False,1.0,-1.0,0.29841504652233863,False,1.0,-1.0,0.3675351874613078
469097,abusive,0.03940886699507389,False,1.0,-1.0,0.5398262474200444,False,11.0,-3.0,0.38900422835918336
469124,abusive,0.038461538461538464,False,11.0,-7.0,0.21776556633001276,False,14.0,-14.0,-0.004015075935712933
469131,abusive,0.035555555555555556,True,1.0,-4.0,0.30313084909844334,True,7.0,-14.0,0.37348631694665146
469173,abusive,0.038461538461538464,False,4.0,-1.0,0.3458100047421929,False,7.0,-4.0,0.26598022114835346
469205,abusive,0.17073170731707318,,,,,,,,
469206,abusive,0.1566502463054187,False,7.0,-14.0,0.06661644458494963,False,1.0,-14.0,0.07530631992146805
469326,abusive,0.029644268774703556,False,1.0,-5.0,0.2671023312483325,True,1.0,-14.0,0.3410840792504458
469337,abusive,0.036345776031434185,False,3.0,-1.0,-0.07362645413194878,False,14.0,-4.0,-0.002352709119956773
469339,abusive,0.03219512195121951,True,5.0,-2.0,0.6267101191184608,True,2.0,-2.0,0.29304602766914406
469354,abusive,0.17159763313609466,False,11.0,-14.0,0.06447668819505947,False,10.0,-5.0,0.13719569965926154
469361,abusive,0.16370808678500987,False,11.0,-3.0,0.1415443385173214,False,2.0,-4.0,0.04206606700075184
469363,abusive,0.16315205327413984,False,5.0,-14.0,0.3364076949806847,True,1.0,-5.0,0.3408938076645903
469559,abusive,0.03652517275419546,False,2.0,-2.0,0.45193566494247756,True,1.0,-8.0,0.3469037815652423
469579,abusive,0.03477523324851569,True,1.0,-6.0,0.6869211723184315,False,1.0,-1.0,0.35204825154677744
469582,abusive,0.03458498023715415,True,1.0,-4.0,0.5545490728254184,True,2.0,-14.0,0.5729591576636611
469584,abusive,0.029469548133595286,True,2.0,-2.0,0.6250927350032262,True,2.0,-3.0,0.6437379662382172
469591,abusive,0.16205533596837945,True,3.0,-9.0,0.1402571198234015,True,3.0,-3.0,0.15426533841007625
469612,abusive,0.1562809099901088,True,13.0,-6.0,0.36007071085463793,True,12.0,-6.0,0.49633106099345187
469673,abusive,0.1456896551724138,True,1.0,-10.0,0.5980850509259652,True,1.0,-13.0,0.6003474090467308
469678,abusive,0.18555555555555556,False,2.0,-1.0,0.41693601790758184,True,10.0,-1.0,0.427353500019246
469679,abusive,0.03831041257367387,True,1.0,-2.0,0.5943235969854437,True,2.0,-3.0,0.6166137525521318
469681,abusive,0.16913946587537093,True,3.0,-3.0,0.29365957478391524,True,3.0,-3.0,0.3015075172520392
469683,abusive,0.16189536031589338,False,1.0,-3.0,0.40961465480332143,True,2.0,-2.0,0.35837058401833605
469704,abusive,0.1553588987217306,False,11.0,-3.0,0.28538585693102403,False,1.0,-12.0,0.0928431682406919
469709,abusive,0.03648915187376726,False,3.0,-1.0,0.6514232843869565,False,11.0,-6.0,0.6662464708453358
469711,abusive,0.1640625,True,9.0,-8.0,0.6723664632715682,True,9.0,-4.0,0.6783748076509063
469731,abusive,0.15695952615992104,False,14.0,-6.0,-0.015626847141658507,False,14.0,-6.0,-0.002258067559390536
469738,abusive,0.16173570019723865,False,14.0,-2.0,0.11917116240555968,True,8.0,-6.0,0.12413642074163732
469740,abusive,0.1645193260654113,False,2.0,-14.0,-0.010688728004228737,False,14.0,-14.0,-0.001743876747366063
469741,abusive,0.03458498023715415,False,2.0,-1.0,0.3866717482312892,True,4.0,-11.0,0.4608258705238964
469753,abusive,0.15004935834155972,True,7.0,-14.0,0.7951458157372472,True,2.0,-14.0,0.3979115469323741
469754,abusive,0.16288252714708787,False,6.0,-7.0,0.0550414207086913,True,6.0,-14.0,0.05671702645748713
469763,abusive,0.15581854043392504,False,7.0,-9.0,0.06956882772395917,False,7.0,-7.0,0.07064049641263702
469764,abusive,0.032355915065722954,,,,,,,,
469779,abusive,0.03260869565217391,False,11.0,-4.0,0.30588128077661875,True,1.0,-6.0,0.3311452267410779
469780,abusive,0.16683119447186576,False,5.0,-2.0,0.2546042207013307,True,6.0,-1.0,0.2514946556735644
469788,abusive,0.17425083240843509,False,12.0,-3.0,0.1680914653828429,False,12.0,-4.0,0.08203342570881653
469790,abusive,0.0361328125,True,5.0,-12.0,0.5462029840950471,True,4.0,-7.0,0.28625745177680334
469796,abusive,0.18423973362930077,False,8.0,-5.0,-0.22656116010062516,True,9.0,-14.0,0.03627056423119799
469803,abusive,0.14636542239685657,False,10.0,-1.0,0.3162163663049279,False,3.0,-2.0,0.3136599677485862
469809,abusive,0.14031620553359683,True,2.0,-3.0,0.6233452831071941,False,7.0,-11.0,0.05025373449344368
469815,abusive,0.16765285996055226,True,10.0,-5.0,0.47300681608463324,True,5.0,-5.0,0.407895519932646
469817,abusive,0.15871254162042175,False,2.0,-8.0,-0.01631436543896162,False,14.0,-10.0,-0.002546534269115809
469833,abusive,0.03777777777777778,False,2.0,-3.0,-0.12027426998438549,True,14.0,-14.0,-0.003924136166744303
469836,abusive,0.030303030303030304,False,1.0,-11.0,0.5035103121353989,False,1.0,-1.0,0.27044447321791826
469842,abusive,0.041501976284584984,,,,,,,,
469850,abusive,0.18201997780244172,False,6.0,-2.0,0.18597500494118815,False,1.0,-2.0,0.19290793541422369
469853,abusive,0.03831041257367387,False,1.0,-1.0,0.6998587945397793,False,4.0,-2.0,0.32098232351197226
469880,abusive,0.03751233958538993,True,4.0,-5.0,0.685267611078353,False,14.0,-14.0,-0.003098105424735481
469882,abusive,0.04439511653718091,False,4.0,-6.0,0.3690550808128673,False,9.0,-4.0,0.20812369224876015
469898,abusive,0.12922810060711187,True,8.0,-4.0,0.6400206855968388,True,10.0,-4.0,0.642123085619452
469905,abusive,0.03551609322974473,False,2.0,-3.0,0.3685100317176965,True,7.0,-11.0,0.2952485559917156
469909,abusive,0.036748329621380846,True,1.0,-4.0,0.4787495147898511,True,1.0,-7.0,0.5151841351120725
469912,abusive,0.03596403596403597,True,2.0,-6.0,0.49547073613610565,False,5.0,-4.0,0.17104436342593343
469937,abusive,0.17647058823529413,False,1.0,-7.0,-0.01538347319180756,False,14.0,-10.0,-0.002705065613018949
469943,abusive,0.0419921875,False,1.0,-5.0,-0.07066683734137662,False,14.0,-10.0,-0.0027572403212142937
469946,abusive,0.162109375,True,12.0,-2.0,0.2714082827371547,True,12.0,-14.0,0.2781970514247828
469970,abusive,0.03944773175542406,False,2.0,-10.0,-0.13442343652101418,False,1.0,-1.0,0.09326152847876354
469976,abusive,0.03353057199211045,False,1.0,-1.0,0.2896862567924486,False,1.0,-1.0,0.24894786000799704
469979,abusive,0.04,False,3.0,-4.0,-0.07107327711872642,False,14.0,-14.0,-0.0025063274523664993
469988,abusive,0.03143418467583497,True,4.0,-3.0,0.6798134815566557,False,7.0,-7.0,0.3458058245100739
469990,abusive,0.03260869565217391,True,1.0,-1.0,0.6552733093105928,True,1.0,-2.0,0.45637954532965924
469996,abusive,0.17094861660079053,False,1.0,-4.0,0.08406682215430623,False,1.0,-4.0,0.09442844012302391
470000,abusive,0.1653306613226453,False,14.0,-2.0,0.24403656397850512,False,14.0,-3.0,-0.003201918473035407
470001,abusive,0.03060217176702863,False,3.0,-1.0,0.2365264495656084,False,9.0,-3.0,0.1471767729883646
470014,abusive,0.1590909090909091,False,6.0,-2.0,0.14400819482083135,True,12.0,-6.0,0.08820203960895147
470029,abusive,0.1552917903066271,False,1.0,-1.0,0.4096896277219459,False,3.0,-1.0,0.41982409238258384
470035,abusive,0.02736098852603707,False,2.0,-4.0,-0.08770440114516258,False,14.0,-5.0,-0.0021104934657716757
470037,abusive,0.041015625,True,1.0,-5.0,0.6350507478561673,False,14.0,-13.0,-0.0020149569979147942
470038,abusive,0.03165182987141444,False,2.0,-2.0,0.3865833894097431,False,13.0,-5.0,0.4511707050700689
470128,abusive,0.18306636155606407,True,11.0,-3.0,0.052955053746930436,True,14.0,-3.0,0.11885923548396599
470153,abusive,0.14931237721021612,False,3.0,-13.0,-0.018776500423873754,False,14.0,-14.0,-0.0027419404021804686
470158,abusive,0.025619128949615714,,,,,,,,
470159,abusive,0.030451866404715127,False,4.0,-3.0,0.1766613910762732,False,7.0,-1.0,0.20860595758435446
470161,abusive,0.03339882121807466,False,4.0,-6.0,0.09920067340348672,False,1.0,-1.0,0.14333509730716612
470172,abusive,0.041019955654102,False,7.0,-2.0,-0.11795561546654645,False,3.0,-12.0,0.16357347526451205
470289,abusive,0.04439746300211417,False,12.0,-9.0,0.24847351072293963,True,3.0,-14.0,0.28288929231288856
470297,abusive,0.03781979977753059,False,1.0,-8.0,0.24608329517885655,False,6.0,-4.0,0.31390928341698887
470316,abusive,0.18867924528301888,False,1.0,-1.0,0.3113037551758899,True,1.0,-8.0,0.3220199257178473
470328,abusive,0.03260869565217391,True,6.0,-2.0,0.4857617368809832,False,7.0,-10.0,0.17237405713117251
470339,abusive,0.15992102665350444,True,2.0,-1.0,0.6564401800552854,True,3.0,-9.0,0.329969657659283
470352,abusive,0.14215202369200394,False,5.0,-2.0,0.32127046891561223,True,5.0,-14.0,0.16007416533845592
470357,abusive,0.031683168316831684,True,2.0,-5.0,0.5548051203036715,True,3.0,-14.0,0.5767726154018121
470409,abusive,0.04027504911591356,False,2.0,-2.0,0.46261221991087526,True,1.0,-12.0,0.25539427945400317
470410,abusive,0.03241650294695481,True,5.0,-6.0,0.6021655079516502,True,11.0,-7.0,0.614769920204882
470413,abusive,0.16404715127701375,False,1.0,-4.0,0.08822449953455995,False,1.0,-8.0,0.10096215855019038
470419,abusive,0.030632411067193676,False,2.0,-4.0,0.3152352742503591,False,13.0,-10.0,0.37931049823465396
470422,abusive,0.032667876588021776,True,13.0,-11.0,0.5294731274989143,True,14.0,-14.0,-0.0017402994858225253
470427,abusive,0.1482213438735178,False,13.0,-1.0,0.2709746246094133,True,1.0,-14.0,0.2702002978570601
470433,abusive,0.032640949554896145,True,2.0,-7.0,0.3179409543175302,True,3.0,-3.0,0.38541909576213723
470440,abusive,0.16015625,True,2.0,-6.0,0.5404191106812397,True,6.0,-8.0,0.5473104373114577
470441,abusive,0.17849223946784923,False,11.0,-14.0,0.1979062190771884,True,1.0,-14.0,0.19787453807016184
470446,abusive,0.1728515625,False,3.0,-12.0,-0.11382224477529078,False,4.0,-3.0,0.023801212652448937
470449,abusive,0.03535811423390753,False,9.0,-4.0,0.3141025617450503,True,2.0,-14.0,0.3315101935938518
470488,abusive,0.26679841897233203,False,2.0,-3.0,0.40133982109529703,False,2.0,-3.0,0.4065193902473104
470491,abusive,0.16404715127701375,False,5.0,-1.0,0.3571082843793111,True,6.0,-5.0,0.3603591313334165
470495,abusive,0.04027504911591356,True,8.0,-1.0,0.6079792583551658,False,4.0,-3.0,0.3251482650142358
470769,abusive,0.16106719367588934,False,4.0,-12.0,0.1106624314419141,True,4.0,-5.0,0.1196824821993807
470788,abusive,0.15964523281596452,False,3.0,-10.0,-0.028089427129219722,False,14.0,-11.0,-0.0043532639212338865
470839,abusive,0.14792899408284024,False,2.0,-1.0,0.4853334487386645,False,14.0,-14.0,-0.0027286342068950083
470904,abusive,0.1512770137524558,False,4.0,-2.0,0.12718816132706157,False,4.0,-13.0,0.12783083115347132
482617,abusive,0.810580204778157,True,5.0,-14.0,0.10988974266142874,True,4.0,-2.0,0.11509429896985941
1542378,abusive,0.05186020293122886,,,,,,,,
9736324,abusive,0.19570815450643778,False,4.0,-4.0,-0.09593114380093279,True,14.0,-10.0,0.07994616116488404
36125128,abusive,0.17913832199546487,False,9.0,-4.0,0.08678583903478686,False,9.0,-1.0,0.0965565806203594
39388507,abusive,0.05545927209705372,False,1.0,-14.0,-0.2055424008128605,False,7.0,-14.0,-0.009416000841811205
39388566,abusive,0.05025996533795494,False,1.0,-8.0,-0.11440371037472741,False,7.0,-14.0,-0.005090281198376571
42667659,abusive,0.1505050505050505,True,1.0,-14.0,0.5178544631634887,True,1.0,-14.0,0.5250759595887892
52047996,abusive,0.04040404040404041,False,10.0,-6.0,0.46017975868794847,False,1.0,-8.0,0.2346674445026297
53740853,abusive,0.03927492447129909,False,1.0,-8.0,-0.07379474967143748,False,14.0,-14.0,-0.002667554884887292
53815011,abusive,0.17583603020496225,True,1.0,-13.0,0.8771507937012797,True,3.0,-6.0,0.07119702281368752
56053551,abusive,0.03424657534246575,False,5.0,-4.0,-0.10715505769785154,False,14.0,-4.0,-0.00293528903887749
58527709,abusive,0.19129438717067582,False,8.0,-14.0,0.0979542976389711,True,11.0,-13.0,0.09679451418880239
58594608,abusive,0.7987857762359063,True,6.0,-3.0,0.16363582886892156,False,1.0,-3.0,0.04388833290389457
58690080,abusive,0.034274193548387094,False,3.0,-5.0,0.2815216507749974,True,7.0,-14.0,0.3570703204885617
58827007,abusive,0.035509736540664374,False,4.0,-7.0,0.2859423862666388,False,14.0,-10.0,0.14685380935258913
58901304,abusive,0.036290322580645164,False,3.0,-3.0,0.5004812750119426,False,8.0,-3.0,0.2772993917751197
58905552,abusive,0.14415322580645162,False,2.0,-2.0,0.16900310646123068,False,2.0,-5.0,0.12241374823349076
60776696,abusive,0.16295546558704455,False,2.0,-14.0,-0.018001528134118643,False,14.0,-14.0,-0.0028928902221077167
61003719,abusive,0.3598790322580645,False,8.0,-12.0,0.22495904845713346,True,8.0,-1.0,0.22893079523601828
61415840,abusive,0.152834008097166,True,12.0,-6.0,0.3225468884190676,False,7.0,-1.0,0.18792047241091153
62574764,abusive,0.17325227963525835,False,2.0,-8.0,-0.24981073047187397,False,1.0,-13.0,0.02259691334914834
63661902,abusive,0.033468559837728194,True,1.0,-3.0,0.7742980032409897,True,2.0,-10.0,0.7952073496064701
63747192,abusive,0.14574187884108866,,,,,,,,
63839834,abusive,0.1442986881937437,False,1.0,-3.0,0.41668125256627886,True,1.0,-14.0,0.3671291360198036
63840950,abusive,0.03553299492385787,False,1.0,-13.0,0.36550538951773215,True,1.0,-7.0,0.39893080622304694
65557899,abusive,0.1565040650406504,True,6.0,-12.0,0.3750741292743303,True,6.0,-1.0,0.3804686800112973
66095341,abusive,0.1576305220883534,False,5.0,-2.0,0.2918369726191696,True,13.0,-14.0,0.2931391982534949
68286445,abusive,0.3597560975609756,False,3.0,-1.0,0.172959316887978,False,6.0,-1.0,0.27219932125292395
70925120,abusive,0.047522750252780584,False,13.0,-8.0,0.2662634570450966,False,14.0,-1.0,-0.0038104505531914756
70925614,abusive,0.03861788617886179,False,6.0,-1.0,0.4307321217804254,False,1.0,-1.0,0.23244954756485262
70938938,abusive,0.041666666666666664,False,1.0,-2.0,0.3078238916162257,True,1.0,-2.0,0.36302266312889436
70947518,abusive,0.03654822335025381,False,8.0,-1.0,0.2763000158343075,False,5.0,-1.0,0.3060041122373733
71039083,abusive,0.1793103448275862,True,12.0,-6.0,0.29951065282208394,True,12.0,-14.0,0.30578488400701676
73071769,abusive,0.3604887983706721,True,6.0,-7.0,0.3749590092962469,True,6.0,-10.0,0.3769058126992541
73071770,abusive,0.4048165137614679,True,7.0,-14.0,0.6534808720031798,True,7.0,-14.0,0.6542061418173045
73353532,abusive,0.17515274949083504,False,5.0,-10.0,0.07916128233307876,False,2.0,-5.0,0.08420116979787107
73498797,abusive,0.16463414634146342,False,8.0,-9.0,-0.014619952641328685,False,14.0,-5.0,-0.0022905916762957987
75851555,abusive,0.15768056968463887,False,4.0,-3.0,-0.01564925680421071,False,14.0,-9.0,-0.0024081634903664224
77803012,abusive,0.03153611393692777,True,3.0,-4.0,0.880441231527506,True,10.0,-14.0,0.29653501370396756
77803015,abusive,0.03219315895372234,True,4.0,-1.0,0.3186918640841631,True,9.0,-7.0,0.36882042053718567
77807552,abusive,0.14750762970498474,False,3.0,-8.0,-0.18030741461359717,True,1.0,-2.0,0.1470690138919819
78246625,abusive,0.03967446592065107,False,1.0,-2.0,0.3491913689960434,False,5.0,-2.0,0.3956383951856582
78345920,abusive,0.15173116089613034,False,2.0,-3.0,0.42349369228809636,True,3.0,-1.0,0.21817615847886293
78472002,abusive,0.037601626016260166,False,13.0,-11.0,0.3071723512882593,True,1.0,-7.0,0.3570731423495295
78474501,abusive,0.0417940876656473,False,5.0,-2.0,0.3399960138488378,True,1.0,-12.0,0.3677254454831189
81062637,abusive,0.04175152749490835,False,5.0,-3.0,0.37643933530953166,True,6.0,-3.0,0.40947154223821286
81119196,abusive,0.0335707019328586,False,3.0,-1.0,0.5503971814282268,False,6.0,-2.0,0.2923566657312854
81150328,abusive,0.16106014271151886,,,,,,,,
81182240,abusive,0.15709969788519637,True,2.0,-11.0,0.6095904325276306,True,4.0,-8.0,0.4612225718787824
81268359,abusive,0.1683673469387755,,,,,,,,
82901997,abusive,0.17261219792865362,False,7.0,-2.0,0.05009174739214402,False,7.0,-13.0,0.05033027500024173
83459128,abusive,0.03054989816700611,,,,,,,,
83658211,abusive,0.23503521126760563,True,3.0,-2.0,0.03310736107064043,True,3.0,-14.0,0.04637045475414115
86017109,abusive,0.03403863845446182,True,6.0,-2.0,0.4273393138687519,True,11.0,-10.0,0.46613235953160775
86030709,abusive,0.03054989816700611,False,4.0,-4.0,0.3269188188600454,False,8.0,-4.0,0.27809262237915167
86236580,abusive,0.03873598369011213,True,1.0,-1.0,0.5044885359053137,True,2.0,-3.0,0.282028906511633
87990232,abusive,0.03452243958573072,False,1.0,-11.0,-0.05884649686795686,False,14.0,-14.0,-0.0018816454049533234
88456457,abusive,0.16937119675456389,True,1.0,-3.0,0.577575965666853,True,1.0,-3.0,0.5833081438837547
93921722,abusive,0.03451776649746193,False,2.0,-7.0,0.1650535326852078,False,9.0,-6.0,0.19387105929867712
94967979,abusive,0.036585365853658534,True,5.0,-3.0,0.36036790660207946,True,3.0,-2.0,0.4171297946527423
95619812,abusive,0.15030674846625766,False,1.0,-3.0,-0.013465139419824782,False,14.0,-9.0,-0.0020158721543143804
95645205,abusive,0.15730337078651685,False,1.0,-14.0,-0.016865363789090454,True,14.0,-14.0,-0.002634112418107723
95702913,abusive,0.036585365853658534,False,2.0,-11.0,-0.12762246479571449,False,14.0,-7.0,-0.0040180430425547555
95705106,abusive,0.03374233128834356,False,1.0,-1.0,0.3590146972862866,False,2.0,-2.0,0.4067784370212925
95876358,abusive,0.15526046986721145,False,5.0,-4.0,0.18590444230246336,True,5.0,-14.0,0.18576792251884472
97598426,abusive,0.14227642276422764,False,1.0,-1.0,-0.01144665581068241,False,14.0,-14.0,-0.0016225622934661343
104169131,abusive,0.7858391608391608,True,1.0,-1.0,0.28033079442845354,True,1.0,-1.0,0.2880751802288596
104634312,abusive,0.8276465441819773,False,3.0,-13.0,0.04753402668731553,False,3.0,-1.0,0.054351295991546776
122930989,abusive,0.2870939420544337,True,6.0,-12.0,0.08587834709351319,True,12.0,-6.0,0.092906465462925
127324549,abusive,0.03391572456320658,True,1.0,-2.0,0.39527816924319764,True,1.0,-5.0,0.42758989981299605
127346440,abusive,0.19696969696969696,False,14.0,-5.0,-0.015768440365048538,False,14.0,-5.0,-0.0028806316029259104
144469879,abusive,0.17440660474716202,False,1.0,-8.0,0.16583000971827205,False,1.0,-6.0,0.18729258778802058
166956714,abusive,0.16424116424116425,True,5.0,-8.0,0.8065960421653332,False,14.0,-8.0,-0.0023599800257224734
178265854,abusive,0.18867924528301888,False,10.0,-1.0,0.3953316127824319,False,2.0,-9.0,0.2946908849217197
182967922,abusive,0.02966507177033493,False,1.0,-10.0,0.2843123156401538,True,2.0,-12.0,0.32879205011916246
190732457,abusive,0.6672597864768683,False,3.0,-6.0,0.23313284015774965,True,2.0,-6.0,0.22608512122716812
194857974,abusive,0.33541480820695807,False,11.0,-7.0,-0.12097883084313382,False,14.0,-13.0,0.04035743725212113
195309058,abusive,0.038702928870292884,False,9.0,-2.0,0.3041998245699863,False,14.0,-6.0,-0.0033851561231165827
195505179,abusive,0.03329864724245578,False,3.0,-2.0,0.4550437876233177,False,2.0,-1.0,0.3362313569441277
