a_id,n_days,avg_bot_prob,tf_distance,num_windows,O_meanvec,O_dailymean
2115198133,256,0.8443253636360168,1.9624863862991333,565,0.33429291660113764,1.766105184409606
2142873355,446,0.8989094495773315,1.9624547362327576,560,0.6437284361987876,2.1058105528728714
1392139747,646,0.8683696985244751,1.962338924407959,625,1.3746131478566574,2.1325020239802686
666034668,654,0.811027467250824,1.9622653722763064,749,0.6584696025868852,1.6010623528814125
425058,328,0.9627476930618286,1.9622410535812376,873,1.8788135205832839,2.1189277049512354
397356,458,0.9069600701332092,1.962183654308319,969,1.0660359620748243,2.1369864158947536
52711,987,0.8764360547065735,1.9615498781204224,1163,1.213678164162885,1.6873636348296166
458456,376,0.9804326891899108,1.9615080952644348,887,1.3260191006499527,1.4240609339163504
397020780,261,0.925346612930298,1.961462140083313,524,1.547314060621555,3.371737156536739
383211,72,0.9999112486839294,1.9611753821372984,505,1.6814715656923882,2.731949784280931
43268,868,0.8620884418487549,1.9609007239341736,1175,1.5717493225160488,2.1079335778345336
278320,1021,0.823916494846344,1.960805058479309,1032,0.47830709232343305,1.543139298510635
62980,898,0.8749955892562866,1.9597903490066528,1145,1.438275849606373,1.952462632962475
49313,868,0.8688696026802063,1.959607720375061,1166,1.004868727027561,1.64974448651815
183958,265,0.9316703677177428,1.9593355655670168,1093,0.5525026745644418,1.5301550477204169
1392969787,682,0.8749048709869385,1.9592871069908144,625,0.9752918831950319,1.4694532708027934
1728603512,175,0.999908685684204,1.9591931104660036,491,1.7812825020692957,2.383630204771104
