agent_id,label,n_active,evasion_index__trend_dir,evasion_index__tau,evasion_index__cp_sig,evasion_index__cp_frac,evasion_index__cp_effect,ip_ent__trend_dir,ip_ent__tau,ip_ent__cp_sig,ip_ent__cp_frac,ip_ent__cp_effect,dom_ent__trend_dir,dom_ent__tau,dom_ent__cp_sig,dom_ent__cp_frac,dom_ent__cp_effect,ctry_ent__trend_dir,ctry_ent__tau,ctry_ent__cp_sig,ctry_ent__cp_frac,ctry_ent__cp_effect,url_ent__trend_dir,url_ent__tau,url_ent__cp_sig,url_ent__cp_frac,url_ent__cp_effect,resistance__trend_dir,resistance__tau,resistance__cp_sig,resistance__cp_frac,resistance__cp_effect,compliance__trend_dir,compliance__tau,compliance__cp_sig,compliance__cp_frac,compliance__cp_effect,p404__trend_dir,p404__tau,p404__cp_sig,p404__cp_frac,p404__cp_effect,img__trend_dir,img__tau,img__cp_sig,img__cp_frac,img__cp_effect,html__trend_dir,html__tau,html__cp_sig,html__cp_frac,html__cp_effect,js__trend_dir,js__tau,js__cp_sig,js__cp_frac,js__cp_effect,php__trend_dir,php__tau,php__cp_sig,php__cp_frac,php__cp_effect,folder__trend_dir,folder__tau,folder__cp_sig,folder__cp_frac,folder__cp_effect
2004990007,chrome,208,1,0.18017710811628543,1,0.34134615384615385,0.10828708792944036,1,0.0971058015768761,1,0.34134615384615385,0.1053361000945821,1,0.15154671510658096,1,0.34134615384615385,0.10787481913436825,1,0.3630787310912431,1,0.3557692307692308,0.11378356560447762,1,0.24952524773730805,1,0.34615384615384615,0.11572705555555551,0,-0.05558212406013395,0,0.22115384615384615,0.06601343199141169,0,0.0,0,,,-1,-0.17873155929375412,1,0.4567307692307692,0.037674767215742894,0,0.0,0,,,-1,-0.29588260526266036,1,0.36538461538461536,0.002790653225677833,0,0.0,0,,,-1,-0.16676594797227598,1,0.5625,0.01605699525030524,0,0.0,0,,
2005148802,chrome,321,1,0.230699193550758,1,0.2834890965732087,0.090693439021341,1,0.12174812517955642,1,0.24922118380062305,0.08267704903060166,1,0.20494587733334826,1,0.2834890965732087,0.09105278084663161,1,0.41450507162431616,1,0.3302180685358255,0.09855673059741114,1,0.36600015021327925,1,0.48286604361370716,0.12723088528565896,-1,-0.22109849069835846,1,0.5077881619937694,0.047939011007998765,0,0.0,0,,,-1,-0.2573703841879214,1,0.48909657320872274,0.03829116082763709,0,0.0,0,,,-1,-0.19564460774016892,1,0.2803738317757009,0.002644914083261181,0,0.0,0,,,-1,-0.1579543642662868,1,0.37694704049844235,0.022254385275619844,0,0.0,0,,
2005212590,chrome,368,1,0.1439117395175046,1,0.4592391304347826,0.12915839585041577,1,0.12788688633843595,1,0.4592391304347826,0.135477945892718,1,0.13224024768737241,1,0.4592391304347826,0.12709549986768165,1,0.1920745310674049,1,0.6304347826086957,0.1664567758580121,1,0.1042866286088064,1,0.5516304347826086,0.06248396853261673,-1,-0.24078948467859235,1,0.6358695652173914,0.07526210383977547,0,0.0,0,,,-1,-0.21894430899857345,1,0.5353260869565217,0.05188094698043754,0,0.0,0,,,0,-0.025809870802795544,1,0.6929347826086957,0.02156780894082943,0,0.0,0,,,-1,-0.12465558186483354,1,0.6929347826086957,0.03398921644733645,0,0.0,0,,
2005219963,chrome,234,1,0.13515057875936867,1,0.5256410256410257,0.1091933041990771,1,0.1256001159007599,1,0.5256410256410257,0.11777436090397714,1,0.11359619888006657,1,0.5256410256410257,0.10290514982333553,1,0.17772714918385715,1,0.5299145299145299,0.10960320230351905,1,0.11821017225066982,1,0.5470085470085471,0.08309474892393864,0,-0.08773624909848948,0,0.6111111111111112,0.03634022177822177,0,0.0,0,,,-1,-0.16196301914391706,1,0.49145299145299143,0.019819804965217395,0,0.0,0,,,-1,-0.11806418282816736,0,0.6666666666666666,0.003172073615384615,0,0.0,0,,,-1,-0.15568542119039286,1,0.32051282051282054,0.012882970477987424,0,0.0,0,,
2005240618,chrome,333,0,0.009208124802372899,0,0.40540540540540543,0.006791090979797992,0,-0.012223700151050286,0,0.40540540540540543,0.003935089053872021,0,-0.024842129141154995,1,0.40540540540540543,0.001827842053872042,1,0.09768769423371824,1,0.6066066066066066,0.0818844368753685,1,0.08571096357973569,0,0.22522522522522523,0.062144739224806234,-1,-0.11252988947122133,1,0.7027027027027027,0.048371529526029515,0,0.0,0,,,-1,-0.09502628556433773,0,0.4294294294294294,0.024854774711814503,0,0.0,0,,,0,-0.05447104934449688,0,0.8048048048048048,0.0045796640413318015,0,0.0,0,,,0,-0.02560006402151858,0,0.7687687687687688,0.00130423013139205,0,0.0,0,,
2005461365,chrome,407,1,0.1886382326366484,1,0.5208845208845209,0.144885494593243,1,0.12153706179433763,1,0.5208845208845209,0.13894230237634253,1,0.14068544652633685,1,0.5208845208845209,0.14432862523749396,1,0.3792165684044515,1,0.5208845208845209,0.1513855561658926,1,0.25271842717442794,1,0.47174447174447176,0.0806767303052327,-1,-0.13147468380466157,1,0.4520884520884521,0.008310828377851423,0,0.0,0,,,-1,-0.15074882082130253,1,0.44717444717444715,0.006591683520390721,0,0.0,0,,,-1,-0.1251631580291112,1,0.6535626535626535,0.0034520750343944983,0,0.0,0,,,-1,-0.20559606075212097,1,0.5945945945945946,0.00682472109917355,0,0.0,0,,
2005463137,chrome,289,-1,-0.23628856701885498,1,0.4844290657439446,0.016319163364908906,-1,-0.23628856701885498,1,0.4844290657439446,0.016319163364908906,-1,-0.23628856701885498,1,0.4844290657439446,0.016319163364908906,-1,-0.23628856701885498,1,0.4844290657439446,0.016319163364908906,-1,-0.23628856701885498,1,0.4844290657439446,0.016319163364908906,0,0.0,0,,,0,0.0,0,,,0,0.0,0,,,0,0.0,0,,,0,0.0,0,,,0,0.0,0,,,0,0.0,0,,,0,0.0,0,,
2006525153,chrome,460,1,0.07996465109389797,1,0.782608695652174,0.06118500350462963,1,0.06156063969757933,1,0.782608695652174,0.06295922617222219,1,0.07269952091207854,1,0.782608695652174,0.054859211394444454,1,0.12180356087980207,1,0.782608695652174,0.06573657294722225,1,0.13153191241233397,1,0.35434782608695653,0.04514613951374702,-1,-0.1202091018288281,1,0.358695652173913,0.0019451752439650707,0,0.0,0,,,-1,-0.22941788260416585,1,0.3217391304347826,0.01914289232501732,0,0.0,0,,,-1,-0.08781957324877428,0,0.6,0.0056555984963768124,0,0.0,0,,,-1,-0.10230543157640895,1,0.782608695652174,0.013388472994444445,0,0.0,0,,
2006620829,chrome,475,1,0.1276193117236972,1,0.5094736842105263,0.07594988886117712,0,0.030673085692870392,1,0.8673684210526316,0.19841699701124976,1,0.08064125054572303,1,0.8673684210526316,0.19450605485375247,1,0.392644384398095,1,0.5263157894736842,0.08041124069466668,1,0.2845891472573867,1,0.5263157894736842,0.08580618977777776,-1,-0.2180970699161926,1,0.6905263157894737,0.02339801823046292,0,0.0,0,,,-1,-0.2831461825053319,1,0.6547368421052632,0.0038270379881381843,0,0.0,0,,,-1,-0.20922504563461328,1,0.64,0.0009960896144005846,0,0.0,0,,,-1,-0.20992426233614894,1,0.5136842105263157,0.009874475710542188,0,0.0,0,,
2006878748,chrome,185,1,0.11954117399632208,0,0.31891891891891894,0.1031267793730159,0,0.05720503842464816,0,0.8378378378378378,0.10170900283440859,0,0.09619824610077886,0,0.1837837837837838,0.11875035892598361,1,0.24297918562172843,1,0.32972972972972975,0.11430938556121104,1,0.24909574592200084,1,0.6756756756756757,0.09064836533333342,-1,-0.1891942026819032,1,0.4,0.011023148648648631,0,0.0,0,,,-1,-0.2278695586546132,1,0.4486486486486487,0.0025234061552090667,0,0.0,0,,,-1,-0.22529027312219707,1,0.31351351351351353,0.0034186376713277213,0,0.0,0,,,-1,-0.17734531570872103,1,0.8,0.04996818878378378,0,0.0,0,,
2008657707,chrome,212,0,-0.018331531329601046,1,0.8679245283018868,0.5490822003069358,0,0.06030180599864943,1,0.8632075471698113,0.5276330134765405,0,-0.05323062288079088,1,0.8915094339622641,0.7163191027306187,1,0.1179974236605465,1,0.8301886792452831,0.39120351638699496,0,-0.07090450027655276,1,0.28773584905660377,0.08884725306698504,0,0.07066595251853677,1,0.4811320754716981,0.11076999821746883,0,-0.004795214845056769,0,0.5283018867924528,1.2574802857142853e-06,1,0.0997497801775726,1,0.07075471698113207,0.028557439086294416,0,0.0,0,,,0,-0.027553366619802438,1,0.8443396226415094,0.006370233017267647,0,0.0,0,,,1,0.09852266820428597,1,0.22169811320754718,0.024955560952288854,0,0.0,0,,
2008803432,chrome,172,1,0.21540144589680596,1,0.36046511627906974,0.07433285979130011,0,0.10022845852552702,0,0.36627906976744184,0.07317981796708899,1,0.1893219231902795,1,0.36046511627906974,0.07494153639296187,1,0.45371944617368076,1,0.4011627906976744,0.08072131285225834,1,0.2878709852313324,1,0.3488372093023256,0.17520451130952375,-1,-0.14937861856612972,1,0.48255813953488375,0.003824509273047255,0,0.0,0,,,-1,-0.17447746374847753,1,0.48255813953488375,0.002569293515635576,0,0.0,0,,,-1,-0.28182377951529997,1,0.45348837209302323,0.008938621107474082,0,0.0,0,,,-1,-0.24767651128582918,1,0.4069767441860465,0.01842623136414566,0,0.0,0,,
2009704480,chrome,296,1,0.19256475388670122,1,0.4189189189189189,0.14896913052988248,1,0.08923179291752394,1,0.4189189189189189,0.14825825728244557,1,0.15116694245329704,1,0.4189189189189189,0.14204939772693173,1,0.39153356631967856,1,0.41216216216216217,0.154655696924251,1,0.3433563087612,1,0.3547297297297297,0.1285528491647967,-1,-0.12315745931297832,1,0.3108108108108108,0.007963485421994876,0,0.0,0,,,-1,-0.17467216880822314,1,0.49324324324324326,0.04376125434337899,0,0.0,0,,,-1,-0.26121353912829015,1,0.41216216216216217,0.0015208815686828699,0,0.0,0,,,-1,-0.09440851031060606,1,0.33783783783783783,0.005953905787755107,0,0.0,0,,
2010792544,chrome,135,0,0.03743706755814352,0,0.837037037037037,0.10096633590104581,0,0.012966901006019544,0,0.837037037037037,0.09739449883024937,0,-0.0012189749319036205,0,0.837037037037037,0.09859263298069183,1,0.11614151657509042,1,0.7333333333333333,0.050834656126262624,0,0.06064130831763172,0,0.7333333333333333,0.06124895707070677,0,-0.0796783703487663,0,0.6148148148148148,0.053785149212233554,0,0.0,0,,,0,-0.09856555702573519,0,0.2962962962962963,0.022804238328947367,0,0.0,0,,,0,0.010309997978663542,0,0.8296296296296296,0.050247703001940994,0,0.0,0,,,0,-0.016536573372177264,0,0.7111111111111111,0.003274579865384618,0,0.0,0,,
2011871141,chrome,448,1,0.18105492991091376,1,0.5558035714285714,0.10432399471991821,1,0.07097041344644486,0,0.5558035714285714,0.10016258330124518,1,0.09707639777841838,1,0.5424107142857143,0.09851164405781392,1,0.4827329035800934,1,0.5424107142857143,0.108312277868915,1,0.3848675270645574,1,0.5290178571428571,0.11619358364229015,-1,-0.10600474149823441,1,0.43973214285714285,0.04171051475317007,0,0.0,0,,,-1,-0.22124161679323562,1,0.421875,0.00672380494823395,0,0.0,0,,,-1,-0.2150640301338401,1,0.609375,0.0067713694505494495,0,0.0,0,,,-1,-0.1563705617261474,1,0.5379464285714286,0.008935333942369755,0,0.0,0,,
2013281126,chrome,141,1,0.22761738241615967,1,0.574468085106383,0.15033857823868316,1,0.12669594791575442,1,0.574468085106383,0.14450045979629628,1,0.21237771311771242,1,0.574468085106383,0.15003429788271602,1,0.43595874436010307,1,0.574468085106383,0.156480977037037,1,0.4509195146551498,1,0.5886524822695035,0.18336928770253424,-1,-0.2135346462744955,1,0.4397163120567376,0.05125164434463045,0,0.0,0,,,-1,-0.2241899265333561,1,0.48936170212765956,0.012930222822463769,0,0.0,0,,,-1,-0.4570798943107565,1,0.4326241134751773,0.00421797900122951,0,0.0,0,,,-1,-0.31031357047251523,1,0.4397163120567376,0.016141948546549614,0,0.0,0,,
201509,chrome,166,-1,-0.47607765958241816,1,0.5783132530120482,0.30853790960476196,-1,-0.4866348701392068,1,0.5783132530120482,0.3035884943404762,-1,-0.47328135935427257,1,0.5783132530120482,0.30326587865952387,-1,-0.48624631107284205,1,0.5783132530120482,0.3187593558142857,-1,-0.30632987024888364,1,0.572289156626506,0.21025370229799845,1,0.4482296634739813,1,0.5602409638554217,0.006728209898364996,0,0.0,0,,,1,0.1501795873704588,0,0.5602409638554217,0.020370170630136988,0,0.0,0,,,0,0.056976342636335046,0,0.5602409638554217,0.009171493651495066,0,0.0,0,,,1,0.1861246433161234,0,0.5542168674698795,0.0038148697567567573,0,0.0,0,,
2015366771,chrome,146,1,0.2221070127989481,1,0.5068493150684932,0.1417821635265265,0,0.10656473969341623,1,0.5068493150684932,0.13369821497747747,1,0.21255494441733996,1,0.5068493150684932,0.14853479714339338,1,0.466383882729708,1,0.4863013698630137,0.13638493981690142,1,0.35986832488352577,1,0.4452054794520548,0.13852663038936364,-1,-0.22710070767463614,1,0.4520547945205479,0.037816382840909074,0,0.0,0,,,-1,-0.34532935350540106,1,0.4589041095890411,0.01362533465709428,0,0.0,0,,,-1,-0.4742089091403388,1,0.4452054794520548,0.009123695373789173,0,0.0,0,,,-1,-0.23303444613949711,1,0.6164383561643836,0.011944690301587298,0,0.0,0,,
2016191591,chrome,350,0,0.04658509703923717,0,0.6114285714285714,0.1232169987857339,0,0.03810691057040867,0,0.6085714285714285,0.12220111238545629,0,0.03473616922314105,0,0.6742857142857143,0.13123737915402914,1,0.09078633613227005,1,0.6742857142857143,0.13665979987436816,0,0.019070304429794238,1,0.7,0.018981771428571492,-1,-0.09247510888850026,0,0.4714285714285714,0.01348149565929567,0,0.0,0,,,-1,-0.15733322057119312,1,0.4742857142857143,0.004776790616815088,0,0.0,0,,,-1,-0.15715763428794807,1,0.6085714285714285,0.007360498656660155,0,0.0,0,,,-1,-0.13520952797793445,1,0.6085714285714285,0.009823542696617664,0,0.0,0,,
2018290456,chrome,62,0,0.06993389506649021,1,0.7903225806451613,0.28566145428519096,0,0.1201184591455133,1,0.7903225806451613,0.12082801629670328,0,0.014354269836381989,1,0.7903225806451613,0.6188856353846155,0,0.06858151144049172,1,0.7903225806451613,0.11727071117425429,-1,-0.19240213367555672,0,0.7741935483870968,0.08621502053571431,-1,-0.22492644233726158,0,0.8548387096774194,0.019846675979035555,0,0.0,0,,,0,0.14202775269549014,0,0.25806451612903225,0.15874701902173893,0,0.0,0,,,0,-0.12683809268851365,0,0.4032258064516129,9.931577297297295e-05,0,0.0,0,,,1,0.3079054314400968,1,0.7741935483870968,0.4432234854166666,0,0.0,0,,
2018450532,chrome,610,1,0.13008764751674443,1,0.6426229508196721,0.016438818955187853,-1,-0.08370122319011818,1,0.30983606557377047,0.01636938663067525,1,0.3070578512941759,1,0.6426229508196721,0.0431412440534778,0,-0.031420180314539706,1,0.3114754098360656,0.0040188068892857125,-1,-0.3009787664786491,1,0.3114754098360656,0.18506798954686715,1,0.21510308571391634,1,0.3983606557377049,0.12023595799553707,-1,-0.28174135018363217,1,0.4901639344262295,0.0010990211727635525,1,0.2623402703275696,1,0.3983606557377049,0.09355382920936077,0,0.0,0,,,-1,-0.2511435370489585,1,0.23442622950819672,0.006498985185969063,0,0.0,0,,,1,0.1772924024489472,1,0.27049180327868855,0.21883506922710244,0,0.030557382373071783,0,0.7639344262295082,4.160840277777777e-06
2024350779,chrome,209,1,0.4013712343536975,1,0.31100478468899523,0.48384422388753556,1,0.36933199084757445,1,0.31100478468899523,0.48469779694978626,1,0.39898885991907246,1,0.31100478468899523,0.4812287845950855,1,0.4410080166064497,1,0.31100478468899523,0.485606090117735,1,0.1634315803995398,1,0.15789473684210525,0.22009621022727277,-1,-0.11688236143820724,0,0.24401913875598086,0.05226816765946883,0,0.0,0,,,-1,-0.41785816212366805,1,0.35406698564593303,0.02751859165965966,0,0.0,0,,,-1,-0.3872291007620903,1,0.24401913875598086,0.0105019848637379,0,0.0,0,,,1,0.1748342433821167,1,0.3397129186602871,0.49750821908287407,0,0.0,0,,
2024355470,chrome,495,0,0.012327995806613217,1,0.8727272727272727,0.5625341142400794,1,0.06573201928083677,1,0.8727272727272727,0.5447014131349208,0,-0.03577174493679017,1,0.8727272727272727,0.6406338528835979,1,0.19515703996773087,1,0.8646464646464647,0.47194094656597846,1,0.08223822773019257,1,0.8606060606060606,0.19263122424984713,-1,-0.17057748385570165,1,0.33131313131313134,0.06884383090781816,-1,-0.19329342019032472,0,0.12323232323232323,0.0001283718708997507,-1,-0.0694267474589796,1,0.33131313131313134,0.04098273940921818,0,0.0,0,,,-1,-0.17589359733576923,1,0.7151515151515152,0.015695703918199307,0,0.0,0,,,-1,-0.2105900378149035,1,0.8464646464646465,0.01024948687005401,0,0.0,0,,
2024371886,chrome,217,1,0.377509770712774,1,0.3778801843317972,0.39440819227567003,1,0.3612430647598442,1,0.3778801843317972,0.4096755590442637,1,0.3626988973345226,1,0.3778801843317972,0.3734107142981031,1,0.42831063771495576,1,0.3456221198156682,0.43048323107906106,0,0.05025640577410171,0,0.07834101382488479,0.3166295047941175,0,-0.07333035324754075,0,0.2995391705069124,0.0004073194331984109,0,-0.09511415481276513,0,0.004608294930875576,1.7103703703703705e-06,-1,-0.45261160060851474,1,0.31797235023041476,0.0840758429905993,0,0.0,0,,,-1,-0.4552799339926261,1,0.2350230414746544,0.01687855911410347,0,0.0,0,,,1,0.27135102963410407,1,0.4147465437788018,0.5281670976972879,0,0.0,0,,
2024380045,chrome,515,0,-0.01504019608379467,1,0.13592233009708737,0.16047093106821833,-1,-0.10404780669510263,1,0.8446601941747572,0.2859192637859196,0,0.05761518769704447,1,0.13592233009708737,0.26765439358747994,-1,-0.14246805409133478,1,0.8446601941747572,0.28550343957614943,-1,-0.15183040978108703,1,0.8174757281553398,0.43071522783645844,1,0.1747747039728556,1,0.21359223300970873,0.364181254148148,0,0.06183273267575398,0,0.9922330097087378,0.0008726,1,0.08360592939036636,1,0.2504854368932039,0.18130037458488965,0,0.0,0,,,0,-0.014622725784889642,0,0.13203883495145632,0.002604075267633902,0,0.0,0,,,1,0.18299401752501443,1,0.6485436893203883,0.19933539436133255,0,0.0,0,,
2024380837,chrome,354,1,0.43694067762543665,1,0.3531073446327684,0.4037122494106084,1,0.40996350434389417,1,0.3531073446327684,0.4180812363884716,1,0.4192109599026701,1,0.3531073446327684,0.4367695602630567,1,0.4923682368706652,1,0.268361581920904,0.41406843241479374,0,0.03636863686323196,1,0.10734463276836158,0.21175143540972685,1,0.19835233934718893,1,0.4350282485875706,0.22044735629870135,-1,-0.14190084928724836,0,0.03954802259887006,3.7049507563025206e-06,-1,-0.37654605853711615,1,0.3983050847457627,0.017069000736889425,0,0.0,0,,,-1,-0.3130599135121735,1,0.1694915254237288,0.00214455397857143,0,0.0,0,,,0,0.00715580101018241,1,0.847457627118644,0.2087037862111111,0,0.0,0,,
2024552199,chrome,525,0,0.030195160228891776,1,0.14285714285714285,0.21513016708296298,-1,-0.06380872566245004,1,0.8304761904761905,0.27058512715106686,1,0.09238108449567986,1,0.14666666666666667,0.3271146701318993,-1,-0.09077866612433678,1,0.8476190476190476,0.2806387029238764,-1,-0.20407013820030734,1,0.8247619047619048,0.4597954575961442,1,0.23992242556778978,1,0.15428571428571428,0.6118518448798799,0,-0.057563391979518805,0,0.045714285714285714,5.603100324351298e-06,1,0.16608997766865347,1,0.2571428571428571,0.21215461047863246,0,0.0,0,,,0,-0.0493877064981428,0,0.12,0.0003326909552669559,0,0.0,0,,,1,0.20433097663389208,1,0.3295238095238095,0.18955978727896738,0,0.010823191810655644,0,0.4552380952380952,0.00013569374125874125
2024592101,chrome,269,1,0.25817737664440976,1,0.34944237918215615,0.3854609840190476,1,0.20858201660089576,1,0.34944237918215615,0.4225452462826747,1,0.26514549735699106,1,0.34944237918215615,0.43435529080729474,1,0.3139901941159233,1,0.3420074349442379,0.30373069935949404,1,0.1918617089437732,1,0.45724907063197023,0.1638271581913353,0,-0.034928773524985475,1,0.2899628252788104,0.0734354501275339,-1,-0.2818190692986684,1,0.21189591078066913,0.026694596948990405,-1,-0.3407559628584165,1,0.2899628252788104,0.028323244615384616,0,0.0,0,,,-1,-0.3073234814847411,1,0.2379182156133829,0.016174078483612804,0,0.0,0,,,-1,-0.3364681614298524,1,0.3159851301115242,0.09439390403132994,0,0.0,0,,
2024875697,chrome,210,1,0.4128633353648902,1,0.40476190476190477,0.6035212105992157,1,0.43466089360022747,1,0.40476190476190477,0.6433160421882353,1,0.4620057749089488,1,0.40476190476190477,0.7096488105411767,1,0.44165735794732763,1,0.3761904761904762,0.4617139410145908,1,0.20004242842039638,1,0.41904761904761906,0.08187686780923997,0,-0.05643617315051593,0,0.9,0.3581501375661376,-1,-0.17347984273334793,0,0.06190476190476191,0.0007909267048028116,-1,-0.38665403424801553,1,0.2714285714285714,0.00569738613003096,0,0.0,0,,,-1,-0.28331718471967104,1,0.2,0.042815365999999994,0,0.0,0,,,-1,-0.3354869440828674,1,0.3047619047619048,0.02894995153681507,0,0.0,0,,
2025252532,chrome,90,1,0.2682546502348482,1,0.18888888888888888,0.7039456488665055,1,0.2748091349110203,1,0.2111111111111111,0.6791369714751668,1,0.28450051338050136,1,0.2111111111111111,0.6338538743810231,1,0.2818720570979425,1,0.18888888888888888,0.707400183682514,0,-0.11391212502147678,0,0.3888888888888889,0.18116202077922083,0,0.08411446911239207,0,0.4,0.16889270370370368,0,0.0,0,,,-1,-0.42133796107668425,1,0.16666666666666666,0.006747842,0,0.0,0,,,-1,-0.48659173879367174,1,0.2111111111111111,0.0033430137968865825,0,0.0,0,,,1,0.43420438166176767,1,0.25555555555555554,0.8127070545100585,0,0.0,0,,
2025369805,chrome,192,1,0.42038750124241586,1,0.421875,0.6460025923245468,1,0.41669835486121193,1,0.421875,0.7004212862789457,1,0.4845187425495775,1,0.421875,0.7799506739676343,1,0.4428961259063961,1,0.421875,0.4576358167270604,1,0.2946014409512617,1,0.421875,0.149426098765432,-1,-0.19334717465465806,1,0.4166666666666667,0.0006360410714285891,-1,-0.15094894916687884,0,0.109375,3.9612269841269846e-05,-1,-0.3851023104191972,1,0.4166666666666667,0.0012268731303571425,0,0.0,0,,,-1,-0.1433232625627223,1,0.09895833333333333,0.04276918000669304,0,0.0,0,,,-1,-0.2147405698413049,1,0.15104166666666666,0.03602369304696425,0,0.0,0,,
2025613638,chrome,200,1,0.29805255387040364,1,0.22,0.6258964539687257,1,0.3206813252910074,1,0.22,0.6567007346445222,1,0.2705267642225987,1,0.22,0.6678024356759906,1,0.35450228353408436,1,0.22,0.5531861915856644,0,0.01985744239385699,1,0.6,0.1420334541666668,0,-0.0027716084136007613,0,0.645,0.08973205884921934,0,0.0,0,,,-1,-0.272879238577493,1,0.095,0.004551486847920911,0,0.0,0,,,-1,-0.2352037618605964,1,0.085,0.03245566968498875,0,0.0,0,,,1,0.2810694385422667,1,0.62,0.43361863813242785,0,0.0,0,,
2030781272,chrome,209,1,0.2412568841839021,1,0.4784688995215311,0.24996005465666665,1,0.16059289604151578,1,0.47368421052631576,0.24137207204040403,1,0.2049872251380151,1,0.4784688995215311,0.2479320068284404,1,0.4261607106385244,1,0.4354066985645933,0.24330320361296331,1,0.3355979283299575,1,0.4784688995215311,0.09563601908256902,-1,-0.23447510391339704,1,0.4784688995215311,0.05786540935779816,0,0.0,0,,,-1,-0.31510726652235993,1,0.46411483253588515,0.00973885220913108,0,0.0,0,,,-1,-0.33455022077763413,1,0.36363636363636365,0.009259645855263158,0,0.0,0,,,-1,-0.2613853842296856,1,0.4784688995215311,0.004261071982568809,0,0.0,0,,
2031487373,chrome,188,1,0.5083964180864928,1,0.39361702127659576,0.6381900038263,1,0.5266205197631115,1,0.39361702127659576,0.670323731868184,1,0.5415499832487897,1,0.3882978723404255,0.7425051870279928,1,0.5214860438721427,1,0.34574468085106386,0.5068818889633522,1,0.32996726681204924,1,0.34574468085106386,0.207682721575985,0,-0.067920062620538,1,0.3617021276595745,0.09931269607843134,-1,-0.14560054920146748,0,0.17553191489361702,2.8425982697947213e-05,-1,-0.39217028597893966,1,0.35638297872340424,0.0012329228752929536,0,0.0,0,,,-1,-0.28882165194307613,1,0.12234042553191489,0.024962641322793154,0,0.0,0,,,-1,-0.34735956349579594,1,0.2393617021276596,0.12781013237606834,0,0.0,0,,
2031571516,chrome,111,1,0.16544967116734674,1,0.45045045045045046,0.08434199333759562,0,0.08766335244030221,0,0.38738738738738737,0.07449826869357043,0,0.1257699976774595,0,0.38738738738738737,0.07683986968878245,1,0.3832208545420241,1,0.5945945945945946,0.13547333883333335,1,0.16856450785109336,1,0.45045045045045046,0.04448828852458997,0,-0.08504843482421352,0,0.5315315315315315,0.09836938233376796,0,0.0,0,,,-1,-0.19639614356324897,1,0.6126126126126126,0.10897015448358414,0,0.0,0,,,-1,-0.29834919745410565,1,0.4594594594594595,0.0012182525098039208,0,0.0,0,,,-1,-0.25045925663037866,1,0.5945945945945946,0.008436555070707074,0,0.0,0,,
2036547428,chrome,201,-1,-0.15923671164633568,1,0.42786069651741293,0.07593882017438494,-1,-0.11890973294125147,1,0.42786069651741293,0.07858363721031345,-1,-0.1948817939103788,1,0.42786069651741293,0.0818258914232558,-1,-0.13824294055511438,1,0.42786069651741293,0.06740693188958544,-1,-0.17805530719556445,1,0.34328358208955223,0.17986625362318853,-1,-0.10740440861261284,1,0.3781094527363184,0.07592879942105266,0,0.0,0,,,0,-0.09374832092858293,0,0.4079601990049751,0.03164508278745644,0,0.0,0,,,-1,-0.15220963686380368,0,0.30845771144278605,0.03301044881480622,0,0.0,0,,,0,0.09222157153880993,0,0.4626865671641791,0.03194532773596176,0,0.0,0,,
2036625307,chrome,474,1,0.29201650603827084,1,0.43037974683544306,0.19109656556771967,1,0.2637251324737114,1,0.43037974683544306,0.18946063426470583,1,0.26052337141270704,1,0.43037974683544306,0.18895030850653594,1,0.36173874953827295,1,0.43037974683544306,0.1948787539319172,1,0.12684482874421343,1,0.4092827004219409,0.03813537098306341,0,-0.04475256113710836,0,0.37763713080168776,0.06083134616040149,0,-0.011080632019336565,0,0.6033755274261603,0.0013772404985552744,-1,-0.2930429471268652,1,0.37763713080168776,0.005802886818483101,0,0.0,0,,,-1,-0.2969326151075485,1,0.37763713080168776,0.003058109541463877,0,0.0,0,,,-1,-0.2908453850223454,1,0.4050632911392405,0.026347425441710995,0,0.0,0,,
2036978877,chrome,491,0,0.02955169690790842,1,0.835030549898167,0.03722182030486802,1,0.07936437362921377,1,0.835030549898167,0.053432901005420044,0,0.051742138604711316,1,0.835030549898167,0.03969637876513099,-1,-0.08375560824814803,1,0.25661914460285135,0.05990701125014135,0,-0.04694605126929845,1,0.2545824847250509,0.004458433516939753,0,0.04687617992033644,1,0.29938900203665986,0.020390114538838794,0,0.0,0,,,0,0.030743835123077115,1,0.3054989816700611,0.006052675302639296,0,0.0,0,,,0,0.0024363978406935732,1,0.8065173116089613,0.010237380479532165,0,0.0,0,,,0,0.04071704647201308,0,0.4439918533604888,0.02052575694928925,0,0.0,0,,
2037237028,chrome,59,1,0.4895218040404973,1,0.6101694915254238,0.4603134613739936,1,0.4004098251496301,1,0.5932203389830508,0.41711273739285715,1,0.4688705975536845,1,0.6101694915254238,0.4769396263647343,1,0.5761855274009716,1,0.5423728813559322,0.41604016464930554,1,0.31307730670522743,1,0.3559322033898305,0.24497353553884704,0,-0.16041414143177693,0,0.3220338983050847,0.056704248684210506,0,-0.13967339030181455,0,0.11864406779661017,1.3084384615384615e-06,-1,-0.3593718249771903,1,0.423728813559322,0.004971968435294117,0,0.0,0,,,-1,-0.43750106442321846,1,0.2542372881355932,0.016648161484848486,0,0.0,0,,,-1,-0.4068951536419951,1,0.6271186440677966,0.14778448965601965,0,0.0,0,,
