a_id,role,group,n_days,total_hits,mean_block_rate,mean_robots_rate,ever_robots,n_block_days,n_429_days,robots_trend,block_trend,n_events,d_robots,z_robots,d_loghits,d_p404,firstblock_d_robots
93589,abusive_share,bot,60,89,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
93651,abusive_share,bot,3,4,0.0,0.0,0,0,0,,,,,,,,
93652,abusive_share,bot,3,5,0.0,0.0,0,0,0,,,,,,,,
93653,abusive_share,bot,4,5,0.0,0.0,0,0,0,,,,,,,,
93655,abusive_share,bot,4,7,0.0,0.0,0,0,0,,,,,,,,
93748,abusive_share,bot,47,77,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
93807,abusive_share,bot,4,5,0.0,0.0,0,0,0,,,,,,,,
93810,abusive_share,bot,6,30,0.0,0.0,0,0,0,,,,,,,,
93816,abusive_share,bot,8,11,0.0,0.0,0,0,0,,,,,,,,
93817,abusive_share,bot,6,9,0.0,0.0,0,0,0,,,,,,,,
93818,abusive_share,bot,4,7,0.0,0.0,0,0,0,,,,,,,,
93822,abusive_share,bot,2,4,0.0,0.0,0,0,0,,,,,,,,
93849,abusive_share,bot,69,98,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
93894,abusive_share,bot,222,647,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
93908,abusive_share,bot,349,792,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
93910,abusive_share,bot,97,582,0.01585569344045181,0.0,0,7,0,0.0,0.0,3.0,0.0,0.0,0.7764718332193862,-0.04501735821034072,0.0
93930,abusive_share,bot,4,7,0.0,0.0,0,0,0,,,,,,,,
93975,abusive_share,bot,3,5,0.0,0.0,0,0,0,,,,,,,,
93978,abusive_share,bot,2,5,0.0,0.0,0,0,0,,,,,,,,
93979,abusive_share,bot,5,9,0.0,0.0,0,0,0,,,,,,,,
94095,abusive_share,bot,2,4,0.0,0.0,0,0,0,,,,,,,,
94096,abusive_share,bot,7,11,0.0,0.0,0,0,0,,,,,,,,
94097,abusive_share,bot,5,9,0.0,0.0,0,0,0,,,,,,,,
94098,abusive_share,bot,4,6,0.0,0.0,0,0,0,,,,,,,,
94113,abusive_share,bot,2,2,0.0,0.0,0,0,0,,,,,,,,
94115,abusive_share,bot,2,2,0.0,0.0,0,0,0,,,,,,,,
94137,abusive_share,bot,4,6,0.0,0.0,0,0,0,,,,,,,,
94182,abusive_share,bot,5,10,0.0,0.0,0,0,0,,,,,,,,
94183,abusive_share,bot,4,6,0.0,0.0,0,0,0,,,,,,,,
94184,abusive_share,bot,4,7,0.0,0.0,0,0,0,,,,,,,,
94208,abusive_share,bot,12,28,0.0,0.0,0,0,0,,,,,,,,
94275,abusive_share,bot,105,293,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
94289,abusive_share,bot,5,9,0.0,0.0,0,0,0,,,,,,,,
94291,abusive_share,bot,7,14,0.0,0.0,0,0,0,,,,,,,,
94345,abusive_share,bot,2,2,0.0,0.0,0,0,0,,,,,,,,
94353,abusive_share,bot,7,10,0.0,0.0,0,0,0,,,,,,,,
94354,abusive_share,bot,3,3,0.0,0.0,0,0,0,,,,,,,,
94369,abusive_share,bot,2,2,0.0,0.0,0,0,0,,,,,,,,
94415,abusive_share,bot,3,5,0.0,0.0,0,0,0,,,,,,,,
94417,abusive_share,bot,3,4,0.0,0.0,0,0,0,,,,,,,,
94420,abusive_share,bot,9,11,0.0,0.0,0,0,0,,,,,,,,
94447,abusive_share,bot,5,9,0.0,0.0,0,0,0,,,,,,,,
94487,abusive_share,bot,20,43,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
94488,abusive_share,bot,5,8,0.0,0.0,0,0,0,,,,,,,,
94500,abusive_share,bot,3,3,0.0,0.0,0,0,0,,,,,,,,
94501,abusive_share,bot,7,8,0.0,0.0,0,0,0,,,,,,,,
94502,abusive_share,bot,6,9,0.0,0.0,0,0,0,,,,,,,,
94504,abusive_share,bot,5,9,0.0,0.0,0,0,0,,,,,,,,
94535,abusive_share,bot,52,76,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
94536,abusive_share,bot,4,8,0.0,0.0,0,0,0,,,,,,,,
94537,abusive_share,bot,5,7,0.0,0.0,0,0,0,,,,,,,,
94538,abusive_share,bot,4,7,0.0,0.0,0,0,0,,,,,,,,
94614,abusive_share,bot,70,1796,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
94634,abusive_share,bot,6,10,0.0,0.0,0,0,0,,,,,,,,
94635,abusive_share,bot,4,6,0.0,0.0,0,0,0,,,,,,,,
94650,abusive_share,bot,5,9,0.0,0.0,0,0,0,,,,,,,,
94651,abusive_share,bot,2,3,0.0,0.0,0,0,0,,,,,,,,
94653,abusive_share,bot,6,7,0.0,0.0,0,0,0,,,,,,,,
94654,abusive_share,bot,6,13,0.0,0.0,0,0,0,,,,,,,,
94655,abusive_share,bot,5,6,0.0,0.0,0,0,0,,,,,,,,
94662,abusive_share,bot,4,8,0.0,0.0,0,0,0,,,,,,,,
94875,abusive_share,bot,2,4,0.0,0.0,0,0,0,,,,,,,,
94949,abusive_share,bot,5,7,0.0,0.0,0,0,0,,,,,,,,
94958,abusive_share,bot,3,4,0.0,0.0,0,0,0,,,,,,,,
94985,abusive_share,bot,3,4,0.0,0.0,0,0,0,,,,,,,,
95034,abusive_share,bot,3,3,0.0,0.0,0,0,0,,,,,,,,
95071,abusive_share,bot,118,401,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
95106,abusive_share,bot,4,11,0.0,0.0,0,0,0,,,,,,,,
95107,abusive_share,bot,4,7,0.0,0.0,0,0,0,,,,,,,,
95128,abusive_share,bot,6,9,0.0,0.0,0,0,0,,,,,,,,
95129,abusive_share,bot,7,12,0.0,0.0,0,0,0,,,,,,,,
95141,abusive_share,bot,8,15,0.0,0.0,0,0,0,,,,,,,,
95148,abusive_share,bot,124,426,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
95175,abusive_share,bot,2,2,0.0,0.0,0,0,0,,,,,,,,
95179,abusive_share,bot,6,7,0.0,0.0,0,0,0,,,,,,,,
95180,abusive_share,bot,3,7,0.0,0.0,0,0,0,,,,,,,,
95268,abusive_share,bot,6,11,0.0,0.0,0,0,0,,,,,,,,
95269,abusive_share,bot,4,7,0.0,0.0,0,0,0,,,,,,,,
95332,abusive_share,bot,3,3,0.0,0.0,0,0,0,,,,,,,,
95379,abusive_share,bot,2,3,0.0,0.0,0,0,0,,,,,,,,
95483,abusive_share,bot,29,94,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
95537,abusive_share,bot,9,23,0.0,0.1111111111111111,1,0,0,,,,,,,,
95540,abusive_share,bot,105,444,0.01568280723595481,0.0,0,7,0,0.0,0.0,2.0,0.0,0.0,1.1805027995839041,-0.044933852195849125,0.0
95554,abusive_share,bot,11,17,0.0,0.0,0,0,0,,,,,,,,
95594,abusive_share,bot,6,9,0.0,0.0,0,0,0,,,,,,,,
95595,abusive_share,bot,226,662,0.00047847310015451607,0.0,0,3,0,0.0,0.0,1.0,0.0,0.0,0.7330197850897062,0.020335543646739063,0.0
95619,abusive_share,bot,2,5,0.0,0.0,0,0,0,,,,,,,,
95620,abusive_share,bot,131,2840,0.049865891187067024,0.0,0,56,0,0.0,0.0,10.0,0.0,0.0,0.06061518810938058,0.01748185729039555,0.0
95694,abusive_share,bot,3,4,0.0,0.0,0,0,0,,,,,,,,
95695,abusive_share,bot,6,10,0.0,0.0,0,0,0,,,,,,,,
95825,abusive_share,bot,128,458,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
95856,abusive_share,bot,4,8,0.0,0.0,0,0,0,,,,,,,,
95857,abusive_share,bot,6,8,0.0,0.0,0,0,0,,,,,,,,
95858,abusive_share,bot,15,35,0.0,0.0,0,0,0,,,,,,,,
95973,abusive_share,bot,55,82,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
95975,abusive_share,bot,52,79,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
95976,abusive_share,bot,44,75,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
95980,abusive_share,bot,33,67,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
96047,abusive_share,bot,3,5,0.0,0.0,0,0,0,,,,,,,,
96051,abusive_share,bot,3,5,0.0,0.0,0,0,0,,,,,,,,
96054,abusive_share,bot,885,30873,0.0052835001009913915,0.0,0,96,0,0.0,1.0,20.0,0.0,0.0,-0.06172940757725369,-0.021646562678077883,0.0
96063,abusive_share,bot,6,12,0.0,0.0,0,0,0,,,,,,,,
96077,abusive_share,bot,61,94,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
96078,abusive_share,bot,51,71,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
96079,abusive_share,bot,65,93,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
96174,abusive_share,bot,3,5,0.0,0.0,0,0,0,,,,,,,,
96218,abusive_share,bot,8,12,0.0,0.0,0,0,0,,,,,,,,
96257,abusive_share,bot,12,28,0.0,0.0,0,0,0,,,,,,,,
96325,abusive_share,bot,4,7,0.0,0.0,0,0,0,,,,,,,,
96326,abusive_share,bot,4,8,0.0,0.0,0,0,0,,,,,,,,
96339,abusive_share,bot,2,3,0.0,0.0,0,0,0,,,,,,,,
96353,abusive_share,bot,2,2,0.0,0.0,0,0,0,,,,,,,,
96378,abusive_share,bot,4,8,0.0,0.0,0,0,0,,,,,,,,
96379,abusive_share,bot,4,6,0.0,0.0,0,0,0,,,,,,,,
96418,abusive_share,bot,2,5,0.0,0.0,0,0,0,,,,,,,,
96419,abusive_share,bot,3,5,0.0,0.0,0,0,0,,,,,,,,
96428,abusive_share,bot,5,8,0.0,0.0,0,0,0,,,,,,,,
96500,abusive_share,bot,5,11,0.0,0.0,0,0,0,,,,,,,,
96501,abusive_share,bot,2,4,0.0,0.0,0,0,0,,,,,,,,
96541,abusive_share,bot,3,6,0.0,0.0,0,0,0,,,,,,,,
96543,abusive_share,bot,4,6,0.0,0.0,0,0,0,,,,,,,,
96568,abusive_share,bot,2,2,0.0,0.0,0,0,0,,,,,,,,
96655,abusive_share,bot,2,4,0.0,0.0,0,0,0,,,,,,,,
96715,abusive_share,bot,4,7,0.0,0.0,0,0,0,,,,,,,,
96742,abusive_share,bot,4,5,0.0,0.0,0,0,0,,,,,,,,
96827,abusive_share,bot,3,5,0.0,0.0,0,0,0,,,,,,,,
96828,abusive_share,bot,2,4,0.0,0.0,0,0,0,,,,,,,,
96829,abusive_share,bot,3,5,0.0,0.0,0,0,0,,,,,,,,
96861,abusive_share,bot,4,7,0.0,0.0,0,0,0,,,,,,,,
96862,abusive_share,bot,2,2,0.0,0.0,0,0,0,,,,,,,,
96863,abusive_share,bot,3,4,0.0,0.0,0,0,0,,,,,,,,
96864,abusive_share,bot,2,3,0.0,0.0,0,0,0,,,,,,,,
96865,abusive_share,bot,3,6,0.0,0.0,0,0,0,,,,,,,,
96869,abusive_share,bot,3,6,0.0,0.0,0,0,0,,,,,,,,
97027,abusive_share,bot,8,11,0.125,0.0,0,1,0,,,,,,,,
97159,abusive_share,bot,4,7,0.0,0.0,0,0,0,,,,,,,,
97178,abusive_share,bot,5,7,0.0,0.0,0,0,0,,,,,,,,
97180,abusive_share,bot,3,8,0.0,0.0,0,0,0,,,,,,,,
97239,abusive_share,bot,847,30146,0.006458428666533531,0.0,0,94,0,0.0,1.0,15.0,0.0,0.0,0.12177708524921023,0.00038834387616709307,0.0
97240,abusive_share,bot,806,29853,0.007177337647847366,0.0,0,95,0,0.0,1.0,6.0,0.0,0.0,0.17576895697880737,-0.05997550306912789,0.0
97268,abusive_share,bot,197,542,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
97270,abusive_share,bot,7,11,0.0,0.0,0,0,0,,,,,,,,
97272,abusive_share,bot,14,17,0.0,0.0,0,0,0,,,,,,,,
97333,abusive_share,bot,2,2,0.0,0.0,0,0,0,,,,,,,,
97339,abusive_share,bot,2,3,0.0,0.0,0,0,0,,,,,,,,
97341,abusive_share,bot,2,3,0.0,0.0,0,0,0,,,,,,,,
97348,abusive_share,bot,2,3,0.0,0.0,0,0,0,,,,,,,,
97351,abusive_share,bot,2,3,0.0,0.0,0,0,0,,,,,,,,
97754,abusive_share,bot,4,6,0.0,0.0,0,0,0,,,,,,,,
97793,abusive_share,bot,3,6,0.0,0.0,0,0,0,,,,,,,,
97937,abusive_share,bot,6,8,0.0,0.0,0,0,0,,,,,,,,
97940,abusive_share,bot,4,6,0.0,0.0,0,0,0,,,,,,,,
97999,abusive_share,bot,2,3,0.0,0.0,0,0,0,,,,,,,,
98009,abusive_share,bot,101,275,0.009900990099009901,0.0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0810930216216329,0.6000000000000001,0.0
98520,abusive_share,bot,2,2,0.0,0.0,0,0,0,,,,,,,,
98673,abusive_share,bot,51,84,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
98905,abusive_share,bot,800,29807,0.005766387923678016,0.0,0,80,0,0.0,0.0,14.0,0.0,0.0,0.12878059247681858,-0.031612588094467355,0.0
98928,abusive_share,bot,805,29354,0.005520199954034631,0.0,0,99,0,0.0,1.0,19.0,0.0,0.0,0.08074865969982599,-0.00586620835819298,0.0
98955,abusive_share,bot,44,70,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
98956,abusive_share,bot,49,75,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
98957,abusive_share,bot,59,87,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
98989,abusive_share,bot,527,6053,0.01027549629274144,0.0018975332068311196,1,47,3,0.0,1.0,22.0,0.0,0.0,0.03023344352375278,-0.002138604947383907,-0.03571428571428571
99033,abusive_share,bot,346,5797,0.010937209305802921,0.003468208092485549,1,50,0,0.0,1.0,11.0,0.0,0.0,0.5363456964238383,0.005675117995752973,0.0
99034,abusive_share,bot,295,7249,0.01585160952293517,0.0,0,57,2,0.0,1.0,10.0,0.0,0.0,-0.07015205301106324,-0.013575796911593163,0.0
99047,abusive_share,bot,2,2,0.0,0.0,0,0,0,,,,,,,,
99302,abusive_share,bot,2,3,0.0,0.0,0,0,0,,,,,,,,
99308,abusive_share,bot,2,2,0.0,0.0,0,0,0,,,,,,,,
99478,abusive_share,bot,15,63,0.0,0.0,0,0,0,,,,,,,,
99479,abusive_share,bot,151,552,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
99483,abusive_share,bot,50,85,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
99507,abusive_share,bot,122,462,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
99540,abusive_share,bot,44,69,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
99594,abusive_share,bot,17,548,0.050420168067226885,0.0,0,1,0,,,,,,,,
99706,abusive_share,bot,52,87,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
99900,abusive_share,bot,158,502,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
100156,abusive_share,bot,170,603,0.0026470588235294116,0.0,0,2,0,0.0,0.0,2.0,0.0,0.0,0.08754687373538994,0.045,0.0
100572,abusive_share,bot,2,3,0.0,0.0,0,0,0,,,,,,,,
100575,abusive_share,bot,880,31094,0.015692368133267673,0.0,0,174,0,0.0,0.0,8.0,0.0,0.0,-0.27494155789879726,-0.025008869619358432,0.0
100576,abusive_share,bot,770,28911,0.0051064428603026365,0.0,0,87,0,0.0,1.0,17.0,0.0,0.0,-0.19833717208829363,-0.005917497962899467,0.0
100861,abusive_share,bot,108,1398,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
100977,abusive_share,bot,2,3,0.0,0.0,0,0,0,,,,,,,,
101035,abusive_share,bot,2,2,0.0,0.0,0,0,0,,,,,,,,
101078,abusive_share,bot,2,2,0.0,0.0,0,0,0,,,,,,,,
101506,abusive_share,bot,2,2,0.0,0.0,0,0,0,,,,,,,,
101998,abusive_share,bot,8,78,0.0,0.0,0,0,0,,,,,,,,
102361,abusive_share,bot,17,27,0.0,0.058823529411764705,1,0,0,,,,,,,,
102384,abusive_share,bot,2,2,0.0,0.0,0,0,0,,,,,,,,
102398,abusive_share,bot,889,30179,0.004009992233738817,0.0,0,86,0,0.0,1.0,16.0,0.0,0.0,0.2294866536257497,-0.05933475347748561,0.0
102438,abusive_share,bot,42,70,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
102439,abusive_share,bot,48,81,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
102440,abusive_share,bot,52,76,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
102499,abusive_share,bot,22,724,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
102752,abusive_share,bot,12,17,0.0,0.0,0,0,0,,,,,,,,
102811,abusive_share,bot,2,2,0.0,0.0,0,0,0,,,,,,,,
102968,abusive_share,bot,2,2,0.0,0.0,0,0,0,,,,,,,,
102986,abusive_share,bot,6,6,0.0,0.0,0,0,0,,,,,,,,
103184,abusive_share,bot,128,470,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
103295,abusive_share,bot,2,3,0.0,0.0,0,0,0,,,,,,,,
103331,abusive_share,bot,2,3,0.0,0.0,0,0,0,,,,,,,,
103387,abusive_share,bot,3,3,0.0,0.0,0,0,0,,,,,,,,
103399,abusive_share,bot,30,518,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
103901,abusive_share,bot,2,2,0.0,0.0,0,0,0,,,,,,,,
103907,abusive_share,bot,10,13,0.0,0.0,0,0,0,,,,,,,,
104321,abusive_share,bot,2,2,0.0,0.0,0,0,0,,,,,,,,
104526,abusive_share,bot,2,4,0.0,0.0,0,0,0,,,,,,,,
104712,abusive_share,bot,41,673,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
104922,abusive_share,bot,2,2,0.0,0.0,0,0,0,,,,,,,,
105223,abusive_share,bot,602,2378,0.025993939615202077,0.0,0,31,0,0.0,0.0,20.0,0.0,0.0,-0.04220641305762417,0.023659847244953625,0.0
105239,abusive_share,bot,135,451,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
105242,abusive_share,bot,143,499,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
105701,abusive_share,bot,22,822,0.02193675889328063,0.0,0,1,0,0.0,0.0,0.0,,,,,0.0
105740,abusive_share,bot,53,86,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
105842,abusive_share,bot,899,30209,0.003359184359638668,0.0,0,85,0,0.0,1.0,15.0,0.0,0.0,-0.12496170945449216,0.013781851162293834,0.0
105843,abusive_share,bot,790,29683,0.005519465104057606,0.0,0,101,0,0.0,1.0,7.0,0.0,0.0,-0.32739125026561133,-0.04281350884252638,0.0
105883,abusive_share,bot,170,1226,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
105895,abusive_share,bot,135,485,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
105964,abusive_share,bot,140,418,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
106005,abusive_share,bot,43,61,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
106069,abusive_share,bot,821,29248,0.005408497348290245,0.0,0,89,0,0.0,1.0,20.0,0.0,0.0,-0.1087347335500346,-0.01640880853039231,0.0
106094,abusive_share,bot,48,75,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
106095,abusive_share,bot,893,40083,0.0038869040444293006,0.0,0,98,0,0.0,1.0,13.0,0.0,0.0,0.22335791461758497,-0.04112856482135617,0.0
106347,abusive_share,bot,2,3,0.0,0.0,0,0,0,,,,,,,,
106502,abusive_share,bot,115,457,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
106509,abusive_share,bot,44,71,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
106553,abusive_share,bot,151,572,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
106554,abusive_share,bot,134,474,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
106612,abusive_share,bot,49,80,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
106613,abusive_share,bot,45,75,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
106861,abusive_share,bot,102,429,0.0025831733319305814,0.0,0,5,0,0.0,0.0,2.0,0.0,0.0,0.6763978531294106,-0.18537881562881564,0.0
107154,abusive_share,bot,2,2,0.0,0.0,0,0,0,,,,,,,,
107472,abusive_share,bot,3,3,0.0,0.0,0,0,0,,,,,,,,
107482,abusive_share,bot,2,2,0.0,0.0,0,0,0,,,,,,,,
107651,abusive_share,bot,2,2,0.0,0.0,0,0,0,,,,,,,,
107799,abusive_share,bot,6,10,0.0,0.0,0,0,0,,,,,,,,
107800,abusive_share,bot,5,10,0.0,0.0,0,0,0,,,,,,,,
107871,abusive_share,bot,13,20,0.0,0.0,0,0,0,,,,,,,,
107941,abusive_share,bot,15,20,0.0,0.0,0,0,0,,,,,,,,
108092,abusive_share,bot,198,545,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
108162,abusive_share,bot,3,5,0.0,0.0,0,0,0,,,,,,,,
108163,abusive_share,bot,3,4,0.0,0.0,0,0,0,,,,,,,,
108164,abusive_share,bot,4,5,0.0,0.0,0,0,0,,,,,,,,
108165,abusive_share,bot,3,4,0.0,0.0,0,0,0,,,,,,,,
108175,abusive_share,bot,59,89,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
108196,abusive_share,bot,201,536,0.0024875621890547263,0.0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.34455331954822066,0.0,0.0
108201,abusive_share,bot,44,79,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
108277,abusive_share,bot,5,8,0.0,0.0,0,0,0,,,,,,,,
108278,abusive_share,bot,2,3,0.0,0.0,0,0,0,,,,,,,,
108280,abusive_share,bot,5,6,0.0,0.0,0,0,0,,,,,,,,
108281,abusive_share,bot,5,7,0.0,0.0,0,0,0,,,,,,,,
108372,abusive_share,bot,2,4,0.0,0.0,0,0,0,,,,,,,,
108373,abusive_share,bot,5,10,0.0,0.0,0,0,0,,,,,,,,
108392,abusive_share,bot,2,2,0.0,0.0,0,0,0,,,,,,,,
108404,abusive_share,bot,4,10,0.0,0.0,0,0,0,,,,,,,,
108405,abusive_share,bot,3,5,0.0,0.0,0,0,0,,,,,,,,
108437,abusive_share,bot,2,6,0.0,0.0,0,0,0,,,,,,,,
108439,abusive_share,bot,3,5,0.0,0.0,0,0,0,,,,,,,,
108440,abusive_share,bot,104,420,0.0031258081137180427,0.0,0,5,0,0.0,0.0,2.0,0.0,0.0,0.3471966452550359,0.023216381653631032,0.0
108450,abusive_share,bot,3,5,0.0,0.0,0,0,0,,,,,,,,
108478,abusive_share,bot,90,1516,0.022222222222222223,0.0,0,2,0,0.0,1.0,1.0,0.0,0.0,0.919320047061005,-0.2,0.0
108485,abusive_share,bot,5,9,0.0,0.0,0,0,0,,,,,,,,
108486,abusive_share,bot,4,5,0.0,0.0,0,0,0,,,,,,,,
108513,abusive_share,bot,3,7,0.0,0.0,0,0,0,,,,,,,,
108516,abusive_share,bot,5,9,0.0,0.0,0,0,0,,,,,,,,
108537,abusive_share,bot,3,4,0.0,0.0,0,0,0,,,,,,,,
108539,abusive_share,bot,3,5,0.0,0.0,0,0,0,,,,,,,,
108548,abusive_share,bot,51,77,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
108590,abusive_share,bot,55,87,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
108596,abusive_share,bot,4,6,0.0,0.0,0,0,0,,,,,,,,
108645,abusive_share,bot,4,6,0.0,0.0,0,0,0,,,,,,,,
108646,abusive_share,bot,2,3,0.0,0.0,0,0,0,,,,,,,,
108662,abusive_share,bot,2,6,0.0,0.0,0,0,0,,,,,,,,
108664,abusive_share,bot,6,9,0.0,0.0,0,0,0,,,,,,,,
108665,abusive_share,bot,4,6,0.0,0.0,0,0,0,,,,,,,,
108666,abusive_share,bot,7,11,0.0,0.0,0,0,0,,,,,,,,
108667,abusive_share,bot,7,11,0.0,0.0,0,0,0,,,,,,,,
108704,abusive_share,bot,8,16,0.0,0.0,0,0,0,,,,,,,,
108705,abusive_share,bot,9,14,0.0,0.0,0,0,0,,,,,,,,
108706,abusive_share,bot,3,6,0.0,0.0,0,0,0,,,,,,,,
108707,abusive_share,bot,2,4,0.0,0.0,0,0,0,,,,,,,,
108766,abusive_share,bot,4,5,0.0,0.0,0,0,0,,,,,,,,
108785,abusive_share,bot,13,29,0.0,0.0,0,0,0,,,,,,,,
108792,abusive_share,bot,2,3,0.0,0.0,0,0,0,,,,,,,,
108825,abusive_share,bot,72,74,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
108876,abusive_share,bot,3,4,0.0,0.0,0,0,0,,,,,,,,
108877,abusive_share,bot,4,8,0.0,0.0,0,0,0,,,,,,,,
108879,abusive_share,bot,4,8,0.0,0.0,0,0,0,,,,,,,,
108880,abusive_share,bot,4,7,0.0,0.0,0,0,0,,,,,,,,
108894,abusive_share,bot,44,71,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
108919,abusive_share,bot,2,3,0.0,0.0,0,0,0,,,,,,,,
108920,abusive_share,bot,3,7,0.0,0.0,0,0,0,,,,,,,,
109351,abusive_share,bot,2,2,0.0,0.0,0,0,0,,,,,,,,
109355,abusive_share,bot,2,2,0.0,0.0,0,0,0,,,,,,,,
109360,abusive_share,bot,2,2,0.0,0.0,0,0,0,,,,,,,,
109374,abusive_share,bot,2,2,0.0,0.0,0,0,0,,,,,,,,
109406,abusive_share,bot,3,5,0.0,0.0,0,0,0,,,,,,,,
109493,abusive_share,bot,74,890,0.04182627823932172,0.0,0,12,0,0.0,1.0,2.0,0.0,0.0,1.199562083594435,0.0,0.0
109662,abusive_share,bot,5,7,0.0,0.0,0,0,0,,,,,,,,
110050,abusive_share,bot,2,3,0.0,0.0,0,0,0,,,,,,,,
110225,abusive_share,bot,820,29744,0.0035898377448741387,0.0,0,82,0,0.0,1.0,16.0,0.0,0.0,0.050737018525770866,-0.00678096105687967,0.0
110437,abusive_share,bot,48,79,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
110438,abusive_share,bot,44,75,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
110439,abusive_share,bot,339,816,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
110524,abusive_share,bot,14,17,0.0,0.0,0,0,0,,,,,,,,
110614,abusive_share,bot,36,64,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
110615,abusive_share,bot,56,78,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
111075,abusive_share,bot,2,3,0.0,0.0,0,0,0,,,,,,,,
111085,abusive_share,bot,3,6,0.0,0.0,0,0,0,,,,,,,,
111114,abusive_share,bot,94,414,0.002820449628960267,0.0,0,4,0,0.0,0.0,2.0,0.0,0.0,0.3329682012219496,-0.1342136044309957,0.0
111131,abusive_share,bot,47,72,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
111768,abusive_share,bot,526,5791,0.005463374162229402,0.0,0,19,0,0.0,-1.0,2.0,0.0,0.0,-0.186526077853173,-0.07091495409727366,0.0
111835,abusive_share,bot,168,321,0.017857142857142856,0.0,0,6,0,0.0,-1.0,4.0,0.0,0.0,0.14451858789480823,-0.05,0.0
111916,abusive_share,bot,2,4,0.0,0.0,0,0,0,,,,,,,,
111923,abusive_share,bot,3,5,0.0,0.0,0,0,0,,,,,,,,
111937,abusive_share,bot,4,8,0.0,0.0,0,0,0,,,,,,,,
112468,abusive_share,bot,2,4,0.0,0.0,0,0,0,,,,,,,,
112477,abusive_share,bot,4,7,0.0,0.0,0,0,0,,,,,,,,
