a_id,group,intensity,pre_O,post_O,dO,pre_logvol,dvol,kind
49819,control,0.015873015873015872,1.2097135088485045,1.2483660837229344,0.03865257487442997,2.8271706825311207,0.004819510315812181,stealth
50314,control,0.25,2.2264374104620215,2.760403924172624,0.5339665137106024,1.7091561296536297,0.2544298031812666,stealth
50314,control,0.04878048780487805,0.7379937904457192,0.737700317534564,-0.00029347291115522367,3.4180288432635004,0.043624465859509076,stealth
50314,control,0.06976744186046512,0.737700317534564,0.7509780510282547,0.013277733493690658,3.4616533091230095,-0.05588811867264454,stealth
50314,control,0.0851063829787234,0.839902583467059,1.0088082993941179,0.16890571592705883,3.288498555195538,-0.25873957743743237,stealth
50314,control,0.06666666666666667,1.0088082993941179,0.861025931910452,-0.1477823674836659,3.0297589777581058,0.19264396212035706,stealth
50314,control,0.07142857142857142,0.8596905533452344,0.9984547771581932,0.13876422381295883,3.24241963158986,-0.18983374840140987,stealth
50314,control,0.08,0.9624970031883855,0.8938480761605098,-0.06864892702787573,3.094847701921892,0.04937201558630466,stealth
50314,control,0.06976744186046512,1.7646470122521234,2.2055213990060976,0.44087438675397417,2.1933463394732895,0.21413711642671718,stealth
50314,control,0.2962962962962963,1.869683740108601,1.6866064559190335,-0.1830772841895676,2.095006382267365,0.2543146805404999,stealth
