agent_id,label,volume_cv,burst_frac,volume_autocorr_time
242931,bot,1.7303203443390975,0.03391472868217054,14.0
256289,bot,0.9414883804423952,0.03442622950819672,90.0
265149,bot,7.8998998748640155,0.014577259475218658,6.0
273736,bot,1.1387760378602385,0.03349282296650718,52.0
283546,bot,1.040172362464074,0.05555555555555555,10.0
289172197,bot,0.6467063084574691,0.001148105625717566,100.0
302566742,bot,2.3872515787263793,0.030254777070063694,58.0
302640,bot,2.058628372243534,0.06190476190476191,17.0
311811,bot,3.0496307836646817,0.046357615894039736,11.0
313690,bot,1.1872927333065273,0.007177033492822967,70.0
318695,bot,1.1691205786106427,0.005714285714285714,50.0
331734,bot,0.7504452270722751,0.004889975550122249,72.0
332545,bot,1.1421108617461615,0.0374331550802139,65.0
334458593,bot,4.50845761743831,0.011494252873563218,10.0
336703,bot,0.8786731768015434,0.041720990873533245,68.0
339875699,bot,1.0806473175420754,0.08045977011494253,23.0
340443083,bot,1.88231120427843,0.037383177570093455,2.0
340811,bot,3.447894141249505,0.017412935323383085,12.0
345552,bot,1.6132531041626894,0.06820809248554913,10.0
353947,bot,3.0573000050381833,0.0743801652892562,7.0
356366,bot,3.732881131084718,0.02806122448979592,11.0
35985063,bot,4.098574264316053,0.005387931034482759,45.0
365753491,bot,1.6403261840065901,0.052132701421800945,7.0
382351,bot,1.1013114910581168,0.05367231638418079,3.0
42008,bot,0.2001696596852165,0.0199203187250996,1.0
430513,bot,1.955095004356562,0.021505376344086023,13.0
43090,bot,3.6790566817878987,0.004703668861712135,100.0
433564312,bot,1.0995649554548692,0.04397705544933078,100.0
437868,bot,0.5587190108496147,0.03278688524590164,10.0
438272,bot,1.7515697597295188,0.07634543178973717,11.0
440032094,bot,1.6459920915298365,0.024830699774266364,51.0
441810,bot,1.603812759882788,0.03896103896103896,26.0
44188423,bot,2.162826879631455,0.046511627906976744,2.0
447273,bot,1.3566600516438694,0.04526748971193416,10.0
448597,bot,3.7585169534488823,0.03125,9.0
44948,bot,3.3702428575728938,0.026680896478121666,18.0
45672,bot,2.4459240889787672,0.01529051987767584,98.0
463910,bot,0.2566783967977679,0.012571428571428572,4.0
49116,bot,0.4594805249730629,0.015412511332728921,41.0
49139,bot,1.2351538614547402,0.036613272311212815,24.0
52602,bot,1.6249966936809155,0.0035211267605633804,8.0
53385,bot,0.5965624872570494,0.01056338028169014,3.0
533891,bot,1.3441704474626173,0.11818181818181818,67.0
57805887,bot,0.14282888498543875,0.009433962264150943,2.0
605787519,bot,6.203931910551472,0.01,1.0
665695935,bot,0.5376122762292426,0.01485148514851485,2.0
666501413,bot,4.9614617398745295,0.023809523809523808,5.0
679871768,bot,4.797429844209559,0.005434782608695652,21.0
693701450,bot,4.145594773331388,0.011049723756906077,2.0
694173729,bot,1.0917399445070028,0.033707865168539325,24.0
72060,bot,3.1933064156961244,0.030710172744721688,4.0
722647575,bot,2.9932278150900733,0.011764705882352941,17.0
723449195,bot,0.2348040693340866,0.0,6.0
729549462,bot,1.9124462705624459,0.12837837837837837,60.0
74066654,bot,1.3590766052930425,0.05200945626477541,31.0
748587452,bot,0.7063579205642756,0.017173051519154558,6.0
755029337,bot,0.6284942932365147,0.028846153846153848,2.0
768650233,bot,0.5079914472209546,0.055269922879177376,3.0
772512801,bot,0.5005625513077265,0.016129032258064516,3.0
78616,bot,1.3665948901120522,0.06756756756756757,1.0
79625873,bot,0.07917437405124166,0.006389776357827476,1.0
79628738,bot,0.19403263567737353,0.009584664536741214,6.0
80990367,bot,0.9069820072792862,0.01978891820580475,100.0
81142,bot,0.9684082317133859,0.10831234256926953,61.0
81808,bot,0.9732322403841579,0.04768211920529802,16.0
82319,bot,1.547964506142656,0.0,1.0
838550829,bot,0.46741067149385424,0.006024096385542169,1.0
838748395,bot,1.0277427214113621,0.05434782608695652,61.0
85384,bot,6.217511079903103,0.018518518518518517,4.0
862458490,bot,0.6922491718857481,0.027210884353741496,6.0
863669586,bot,2.377131104890686,0.009433962264150943,100.0
866355519,bot,3.175453668031624,0.027777777777777776,8.0
910841767,bot,2.2374415672886396,0.04411764705882353,2.0
945572602,bot,0.40280100453759504,0.0882800608828006,1.0
95458,bot,1.1257725644907663,0.0,16.0
95648,bot,3.5791236951063694,0.05737704918032787,19.0
958850719,bot,0.5218118026866206,0.001402524544179523,84.0
958851173,bot,0.5064080030070512,0.002857142857142857,84.0
96053,bot,1.222719864587885,0.04182509505703422,76.0
967936044,bot,1.152191126693226,0.056451612903225805,2.0
985022102,bot,0.6334771737854564,0.0462046204620462,1.0
1032111909,human,0.9679670799776307,0.046153846153846156,3.0
1072855280,human,1.140650614638794,0.025,10.0
120176,human,1.856866501440793,0.043478260869565216,50.0
1202921625,human,1.1213082168689636,0.051470588235294115,15.0
1206109632,human,1.1601773898566972,0.048484848484848485,2.0
1216168929,human,1.1150477688295906,0.05314009661835749,8.0
1234087176,human,1.224748060179747,0.04354354354354354,12.0
124956,human,0.9518098125872287,0.054878048780487805,79.0
1288480506,human,1.1143879966081078,0.057863501483679525,40.0
1292733028,human,1.5139407052629423,0.040419161676646706,19.0
1306399505,human,2.3326279351614083,0.023060796645702306,3.0
132101,human,1.2218104009923723,0.005366726296958855,19.0
134587,human,1.464985905161295,0.06538461538461539,24.0
136473,human,2.259274249575344,0.07194244604316546,26.0
