log_hits,p200,evasion_index,ip_ent,url_ent,robots,html,php,activity_rate,husource,agent_id,label,component,strategy
10.166965250161235,0.7965547408076923,0.022493962292961536,0.014513199116153846,0.26574877703461536,0.0650829130923077,0.011662792523461538,0.18849878506153847,0.46181172291296624,0.00011657538576923076,1944045799,bot,2,evasive
6.469873587996827,0.9715326548042701,0.00763975779822064,0.009161165847330961,0.3719466213523131,0.0024876408540925265,0.0007886194946619217,0.049068371209964406,0.678743961352657,1.9417081850533808e-06,194910861,bot,2,evasive
5.683899844159851,0.5741760058823528,0.4560321310039215,0.3449797491882353,0.4804933164705883,0.1479245620352941,0.007647058823529412,0.21393234681176473,0.1221264367816092,0.20356605882352938,1954318077,bot,2,evasive
8.652746676164812,0.6686964318555008,0.0017945287623426381,0.0021450015730706076,0.00100169760591133,0.0,0.06813712607553367,0.006260936453201971,0.8613861386138614,0.0,2004611455,bot,2,evasive
3.0823555860525564,0.5110270068825911,0.2950366642375169,0.18131835101214575,0.5390618720647774,0.0,0.08785393056680162,0.18476799453441295,0.6987270155586988,0.0,2004885041,bot,2,evasive
6.576595137674497,0.6626361655737705,0.0056482513191256824,0.006781143377049181,0.18935522975409835,0.0,0.0,0.0,0.8628005657708628,1.0,2005874068,bot,0,visible
4.375535021437374,0.5014310196078431,0.015506872026143792,0.01610325176470588,0.018993205098039215,0.0,0.0,0.0,0.9550561797752809,9.393333333333334e-05,2008513034,bot,0,visible
9.09166587658762,0.4522693783333333,0.11285565852516669,0.17361490833333335,0.12463918348833335,0.7007066041666667,0.019753819310000004,0.03274082241166666,0.8633093525179856,3.1906928333333337e-06,2080900357,bot,2,evasive
11.48546836177784,0.7007962333333333,0.010869619335444444,0.021406250383333332,0.38192920500000005,0.0006776525629833334,0.13336582933333335,0.08707892616666667,0.8633093525179856,2.7818285866666666e-05,2080904040,bot,2,evasive
3.1635754321036593,0.0,0.07548807459970888,0.09157554432314409,0.06742159585152838,1.0,0.0,0.0,0.7246835443037974,0.0,208347,bot,2,evasive
6.917695965967278,0.6425330422077922,0.08970953657467533,0.017049743165584417,0.08447657646103897,0.0,0.0077796709577922065,0.0031004799237012983,0.5292096219931272,0.00487215150974026,21039429,bot,0,visible
5.609951549559926,0.7511891288209605,0.009611950946142651,0.011128421200873363,0.026557280371179038,0.10361450458515283,0.0,0.0,0.7258320126782885,0.0,210715,bot,2,evasive
4.441260149047679,0.940998547045952,0.013272455390226109,0.014806495929978116,0.012501093479212251,0.0,0.0,0.0,0.7242472266244057,0.0,210716,bot,0,visible
6.607135017492338,0.9269660153172871,0.007184465380014586,0.007742312400437635,0.0843096601750547,0.0490103748358862,0.0,0.017421456455142238,0.7253968253968254,0.0,212640,bot,2,evasive
5.107030966599685,1.0,0.0068837839823008866,0.0074128995575221245,0.31954108407079646,0.0,0.0,0.0120132139380531,0.7174603174603175,0.0,212641,bot,0,visible
5.825460033205919,0.6025914631696428,0.17663047031250004,0.3830942002232143,0.3441724785714286,0.12910331517857143,0.008232909330357143,0.1645575859375,0.6511627906976745,0.0,2136116610,bot,2,evasive
9.699254268584983,1.0,0.0008448424897727274,0.0008448424897727274,0.002534528347727272,0.0022102741477272726,0.0,0.9953696590909092,0.7333333333333333,0.0,213931,bot,2,evasive
7.2126212453523655,1.0,0.09338180588636368,0.09338180588636368,0.09396059888636361,0.0,0.0,0.8602917045454546,0.7333333333333333,0.0,213932,bot,0,visible
4.894906222377358,1.0,0.027062721105919008,0.02705745883177571,0.06715369112149532,0.20961000000000002,0.0,0.6307849205607478,0.7781818181818182,0.0,214109,bot,2,evasive
4.179979083161415,1.0,0.02592956993769471,0.025918116728971968,0.025918116728971968,0.0,0.0,1.0,0.7781818181818182,0.0,214110,bot,0,visible
3.0016484209646186,0.8941160471204188,0.25954628824898196,0.5029039912739965,0.22038634258289705,0.0,0.00034904013961605586,0.49505548342059336,0.8590704647676162,0.0,2142961666,bot,2,evasive
6.13848954298628,0.7597715489443378,0.1233567014856046,0.07767592790211132,0.6127364243761996,0.2503028438003838,0.01924860805950096,0.022347699481765834,0.7695716395864106,8.845086372360845e-06,2144216834,bot,2,evasive
9.6271284137364,1.0,8.090453114035088e-05,0.00010887009583333334,0.0002675452236842106,0.0014255075986842106,0.0,0.3317091798245613,0.7284345047923323,0.0,218005,bot,2,evasive
4.153262698982777,0.7811074130434782,0.15689598213768116,0.20648517402173916,0.2860561663043478,0.19170201163043477,0.06360495000000001,0.08500358913043479,0.08494921514312095,0.0,226656593,bot,2,evasive
4.497500458532767,1.0,0.019912333281250003,0.021027871674107145,0.04137543549107143,0.2489026696428571,0.0,0.5633232299107142,0.7260940032414911,0.0,231645,bot,2,evasive
4.54850534779863,1.0,0.01531388788690476,0.01942553890625,0.03975665848214286,0.24635578348214285,0.0,0.5652331629464286,0.7260940032414911,0.0,231646,bot,2,evasive
4.126866219399629,0.8748171809462915,0.19526994882310314,0.25230691406649614,0.792870029539642,0.1852772796930946,0.1781192138107417,0.07700892635549872,0.7007168458781362,0.00010454029411764705,232079768,bot,2,evasive
3.299926851255854,0.28207569467213117,0.3545394100956284,0.5885695540983606,0.44868359549180326,0.39428892213114747,0.037668965573770495,0.061070650000000004,0.24206349206349206,0.0,233123,bot,2,evasive
4.958747313388204,0.7059610338870431,0.07422270607604282,0.07242087722591363,0.5259607645625692,0.12267230694352159,0.06793844788482835,0.055774675570321154,0.68202416918429,0.00014063421926910298,233851,bot,2,evasive
