a_id,role,group,n_days,total_hits,mean_block_rate,mean_robots_rate,ever_robots,n_block_days,n_429_days,robots_trend,block_trend,n_events,d_robots,z_robots,d_loghits,d_p404,firstblock_d_robots
12,ctrl_hpneg,control,1110,136773,0.002303650016587637,0.00020377520377520375,1,31,0,0.0,-1.0,25.0,0.0018095238095238093,0.34283174713025355,0.05503218943454341,0.0046634540201163175,0.0
14,ctrl_hpneg,control,1187,12569,2.477823479855295e-05,0.0,0,1,0,0.0,0.0,1.0,0.0,0.0,-0.15851459213959185,0.04794871794871795,0.0
23,ctrl_hpneg,control,714,62740,0.13743527741262243,0.0003298216183370245,1,597,0,0.0,0.0,3.0,0.0,0.0,-0.6245534220677459,0.0691421423398512,
45,ctrl_hpneg,control,278,2710,0.00015387235276235903,0.010591526778577139,1,3,0,0.0,1.0,1.0,0.0,0.0,0.6446620843872135,-0.00909090909090909,0.0
48,ctrl_hpneg,control,1192,159470,0.005939223998851667,0.00034573927191376854,1,168,0,0.0,1.0,13.0,0.0,0.0,0.15103512395366406,0.02538332015789387,0.0
55,ctrl_white,control,1043,98422,0.0025895393441225764,0.04541175066644089,1,38,0,-1.0,0.0,2.0,0.0,0.0,2.05938183163439,0.0042362796737151,0.0
58,ctrl_hpneg,control,1191,93628,0.001510873523807518,0.002696248450771027,1,78,0,1.0,1.0,4.0,0.00024390243902439024,0.011159599838088992,0.4657023235711566,-0.01472935408521496,0.0
71,ctrl_hpneg,control,845,22267,0.002371857801309747,0.00017526988571763281,1,13,0,-1.0,0.0,8.0,0.00013114776435642215,0.01885557430859631,-0.1315523107935419,-0.008698362739908299,
77,ctrl_hpneg,control,1055,54706,0.008013416411907049,0.002015144592881271,1,58,0,0.0,1.0,16.0,0.0125,0.20278075730554687,-0.37737222190893466,-0.008566582349592351,0.0
81,ctrl_hpneg,control,794,41739,7.408504963698325e-05,0.0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.9489515429656641,0.24509408602150537,0.0
92,ctrl_hpneg,control,733,79534,0.005542061625042081,1.065825375170532e-05,1,294,0,0.0,1.0,2.0,0.0,0.0,-0.5678335587064554,-0.00537209935691722,0.0
93,ctrl_white,control,1166,149083,0.002478180453073905,0.0002209054524663444,1,27,1,1.0,1.0,20.0,0.002575757575757576,0.32745151554156343,-0.10017408803525711,0.00407280402056017,0.0
94,ctrl_hpneg,control,669,103328,0.0008178517296750919,0.0,0,70,0,0.0,-1.0,24.0,0.0,0.0,0.06779323497082157,0.0001981322735183529,0.0
99,ctrl_white,control,786,10143,0.005313141477585642,0.0,0,27,0,0.0,0.0,10.0,0.0,0.0,0.3810652669270024,0.015318638432175402,0.0
102,ctrl_white,control,1114,220432,0.01276373304918656,0.0036238962760152516,1,130,0,-1.0,1.0,19.0,-0.0014730965434430348,0.02347990086313218,0.051581654270295985,-0.00043089633933296017,0.00040373609062727936
112,ctrl_hpneg,control,1186,17303,0.000941527845232835,0.0,0,10,0,0.0,1.0,10.0,0.0,0.0,-0.11281892757499926,0.004444444444444444,0.0
113,ctrl_white,control,1063,70272,0.005196575596071401,0.0,0,55,0,0.0,1.0,47.0,0.0,0.0,0.08141213873463429,0.01559256803839771,0.0
120,ctrl_white,control,917,87126,0.0,0.12388943869079973,1,0,0,-1.0,0.0,0.0,,,,,
132,ctrl_hpneg,control,701,46680,1.0165816041405712e-05,0.0,0,3,0,0.0,0.0,3.0,0.0,0.0,0.5552398660243963,0.029334975255965273,0.0
150,ctrl_hpneg,control,925,408616,0.010810961294322675,0.0,0,62,0,0.0,1.0,8.0,0.0,0.0,-0.021544268500598984,0.05044657394249137,0.0
155,ctrl_white,control,845,82378,0.004371254089116109,0.0,0,96,2,0.0,1.0,17.0,0.0,0.0,0.0734551355343473,-0.007406697381350158,0.0
159,ctrl_hpneg,control,1107,227411,0.00607152216360561,0.0006022282445046673,1,247,3,0.0,-1.0,26.0,0.0,0.0,-0.024989795486048627,0.002109427307664313,
175,ctrl_hpneg,control,626,23208,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
180,ctrl_hpneg,control,621,515288,0.0004211103519066432,0.0,0,34,0,0.0,-1.0,11.0,0.0,0.0,0.00906653517739779,0.009864567768469406,0.0
183,ctrl_white,control,309,614,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
189,ctrl_hpneg,control,1054,55433,0.017068466789626282,2.0186523476926804e-05,1,127,0,0.0,1.0,30.0,0.0,0.30594084087592294,0.16915098465658146,0.01281581773521969,0.0
193,ctrl_hpneg,control,646,130300,2.7599235211604982e-05,0.31838570399270033,1,4,0,-1.0,1.0,2.0,-0.01679253652383772,0.36569559347946884,-0.08141300795112194,-0.005336453179866639,-0.0687893175883392
195,ctrl_white,control,1219,391214,0.0008081209561816498,4.941196011992787e-05,1,48,0,0.0,1.0,6.0,0.0,0.0,-0.03676247839170029,0.018276814126283975,0.0
204,ctrl_hpneg,control,511,4407,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
206,ctrl_hpneg,control,228,3059,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
207,ctrl_hpneg,control,1179,245800,0.012657131780866302,7.068136839129205e-05,1,195,0,0.0,1.0,3.0,0.0,0.0,0.005277626301670797,0.10117669275020776,0.0
210,ctrl_hpneg,control,624,13197,0.12321391830483493,0.0,0,594,0,0.0,1.0,6.0,0.0,0.0,0.5171228631629783,-0.004589488735956173,
214,ctrl_hpneg,control,994,99635,0.006131217145761388,0.0,0,29,0,0.0,1.0,21.0,0.0,0.0,0.35280545159440807,-0.01025122681420498,0.0
231,ctrl_hpneg,control,786,234212,0.019122506646802716,0.0,0,175,0,0.0,1.0,1.0,0.0,0.0,-0.01057033450172229,-0.008310086988098986,0.0
241,ctrl_hpneg,control,537,6420,0.0026070763500931097,0.0,0,2,0,0.0,0.0,2.0,0.0,0.0,-0.34618220034785907,-0.07500000000000001,0.0
242,ctrl_hpneg,control,439,6783,0.002277904328018223,0.0,0,2,0,0.0,0.0,2.0,0.0,0.0,0.5372050389896947,0.04466945943305693,0.0
264,ctrl_white,control,455,27550,0.02492340925596995,0.035514545380074584,1,56,2,1.0,1.0,24.0,-0.0428587962962963,0.3205177694617194,-0.16165344279139518,-0.013375037221248248,0.01111111111111111
267,ctrl_hpneg,control,374,33522,0.006692964251471705,0.0,0,8,2,0.0,0.0,4.0,0.0,0.0,0.6153567377361346,0.08675092764378478,0.0
270,ctrl_hpneg,control,156,7892,0.003175091868946428,0.0013736263736263735,1,3,0,0.0,0.0,1.0,0.0,0.0,1.2105746350473252,0.2,0.0
276,ctrl_hpneg,control,1100,6834,0.012817738770139376,0.00017307303643901613,1,61,6,0.0,1.0,41.0,-0.0004434589800443459,0.26059594471066483,0.029022476826015144,-0.01118676271463728,0.0003745318352059925
280,ctrl_hpneg,control,52,3361,0.0,0.0016787193833543216,1,0,0,0.0,0.0,0.0,,,,,
309,ctrl_hpneg,control,1084,54371,0.1213999254462966,0.0,0,599,0,0.0,-1.0,66.0,0.0,0.0,0.011995259261572572,-1.9712766772463718e-20,
311,ctrl_hpneg,control,1204,148070,0.0018976202663820371,4.822268213423379e-05,1,44,0,0.0,1.0,35.0,0.0,0.0,0.02488824703053934,0.012255714834300548,0.0
327,ctrl_hpneg,control,1056,109858,0.006077577750496075,0.0,0,42,0,0.0,1.0,26.0,0.0,0.0,-0.1684225432596449,0.027754864032323728,0.0
340,ctrl_hpneg,control,603,16551,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
346,ctrl_hpneg,control,1219,250651,0.003911952807682488,0.0,0,169,0,0.0,1.0,61.0,0.0,0.0,0.11836087220293195,-0.0042039732200585015,0.0
348,ctrl_hpneg,control,914,44828,0.004060291176415827,0.0,0,9,0,0.0,1.0,7.0,0.0,0.0,0.48860579815595545,-0.03699171278284678,0.0
370,ctrl_hpneg,control,1222,218301,0.00011020456735287981,0.0,0,23,0,0.0,-1.0,15.0,0.0,0.0,0.048736138719981024,-0.007057925429936404,0.0
379,ctrl_hpneg,control,1220,285580,0.005185091123957238,0.0,0,190,0,0.0,-1.0,10.0,0.0,0.0,0.07746421805660271,-0.003210954373446883,0.0
382,ctrl_hpneg,control,1193,182457,0.00743204746841279,0.0,0,62,0,0.0,1.0,40.0,0.0,0.0,-0.001531425743264475,-0.017268515990298865,0.0
388,ctrl_hpneg,control,815,78067,0.00045949634287156143,0.0,0,42,0,0.0,-1.0,27.0,0.0,0.0,-0.04362031542115136,0.0014933084500998977,0.0
397,ctrl_hpneg,control,650,8228,1.326259946949602e-05,0.0,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0004850319384193,0.09228070175438596,0.0
402,ctrl_hpneg,control,900,92897,0.004372224241825751,0.0,0,108,4,0.0,1.0,16.0,0.0,0.0,0.08614468251722773,0.0063629366065986875,0.0
409,ctrl_hpneg,control,1012,99132,0.01466189595069123,0.0019768000502630376,1,102,0,1.0,1.0,1.0,8.808787646556173e-06,0.00017410931597383787,-0.7125799302506746,-0.08434237995824635,0.0
411,ctrl_hpneg,control,651,9351,1.8732906223071447e-05,0.0,0,1,0,0.0,0.0,1.0,0.0,0.0,1.064357944546636,0.0,0.0
413,ctrl_hpneg,control,855,131388,0.0015651609012850556,0.0,0,28,0,0.0,1.0,20.0,0.0,0.0,-0.047466537577088554,0.005268483033977206,0.0
440,ctrl_hpneg,control,1034,90177,0.011899732589550262,0.00145368841897325,1,200,0,1.0,1.0,5.0,0.00012455300873361722,0.0032696184761707207,0.24814474534692987,0.0016261591853573235,0.0
441,ctrl_white,control,758,7984,0.009856629773374644,0.0,0,78,0,0.0,1.0,29.0,0.0,0.0,0.12991899961921174,0.00042642412813903883,0.0
447,ctrl_hpneg,control,1089,68048,0.0010354273511850004,0.00018365472910927458,1,16,0,0.0,1.0,11.0,0.0,0.0,0.1369024168916366,-0.004969825404172177,0.0
453,ctrl_hpneg,control,1197,75447,9.80299735886345e-06,0.0,0,2,0,0.0,-1.0,2.0,0.0,0.0,-0.007504830721700273,0.0025890673642999127,0.0
465,ctrl_hpneg,control,794,20710,0.016428128406838268,0.00836696971483891,1,71,0,1.0,1.0,43.0,-0.0010189179374840293,0.19016143571793115,-0.0682134699446624,-0.0066542103048812225,
467,ctrl_hpneg,control,930,111550,0.02444907263448161,0.013793295166520248,1,247,0,1.0,1.0,28.0,0.0022384182715918964,0.07987145744225152,-0.11611238591835701,-0.005041410136509099,0.0
468,ctrl_hpneg,control,922,120934,0.022887273624376377,0.013617733984285244,1,149,0,1.0,0.0,28.0,-0.0017853013022269052,0.19625214634550545,-0.038422209674271346,-0.004698416379861987,0.0
469,ctrl_hpneg,control,782,27941,0.01355558021115726,0.011762796137333598,1,63,0,1.0,1.0,44.0,-0.005646373797615146,0.1383987889523407,-0.04710718317651866,0.008426507488379547,0.0
477,ctrl_hpneg,control,954,123711,0.021881298602590648,0.015668439417353915,1,158,0,1.0,0.0,36.0,0.008541394299383257,0.16303763096456533,0.04948496527081071,-0.013060901368741053,0.0
478,ctrl_hpneg,control,1022,119358,0.04744538802969393,0.011663278582163795,1,334,0,1.0,1.0,27.0,0.0005190294395224769,0.12554947366847716,0.06724608589265176,-0.03433913056858774,
479,ctrl_hpneg,control,944,135539,0.044709568953729045,0.01554394874132337,1,184,0,1.0,1.0,18.0,-0.003131651847078931,0.17132177268454066,0.08287139706555352,-0.013127378902433944,0.0
480,ctrl_hpneg,control,957,125218,0.07263305864235782,0.016875109423424982,1,208,0,1.0,1.0,21.0,-0.0018702410300286405,0.145880864500192,0.024194018334228216,-0.019277930540156713,0.0
482,ctrl_hpneg,control,788,29074,0.01221009370010594,0.010958695690979665,1,58,0,1.0,0.0,38.0,0.0037010892832366215,0.2709654522190428,0.06934449615991713,0.012532304454339971,0.0
484,ctrl_hpneg,control,975,125224,0.07498149510155139,0.014020660039285713,1,289,0,1.0,1.0,42.0,-0.001973002833415067,0.16213529951768868,-0.004484861066694022,-0.012708793928185639,0.0
496,ctrl_white,control,1221,256370,0.008307494971524323,0.006731460643281408,1,193,0,1.0,1.0,30.0,0.0012992104136529568,0.2063020994463537,0.25671188809573076,-0.006956772649077464,0.0013888888888888887
503,ctrl_hpneg,control,936,119280,0.05106704182203994,0.014272115293776479,1,208,0,1.0,1.0,14.0,0.003074336485738463,0.16068598070154114,0.08753071933904895,-0.012508320756781746,0.0
507,ctrl_hpneg,control,910,36052,0.014247719406473798,0.00653361647648093,1,72,0,1.0,1.0,18.0,-0.0008534492932460521,0.025027604517691864,0.24564454463613292,-0.0018540064333815813,0.0
508,ctrl_hpneg,control,797,28709,0.01481287483658478,0.009809563074163277,1,60,0,1.0,1.0,38.0,-0.0055531801917571375,0.1327181408456787,0.023122427586625364,0.004874466786503244,0.0
509,ctrl_hpneg,control,812,28088,0.036893802129736156,0.0062805670162997,1,92,0,1.0,1.0,3.0,0.0,0.0,0.5091746694984831,-0.10666666666666667,0.0
510,ctrl_hpneg,control,1222,364853,0.004007096570481796,0.00025335419930880315,1,213,0,-1.0,1.0,22.0,0.0,0.0,0.16661870757806954,-0.049680267280602625,
511,ctrl_hpneg,control,780,23878,0.01655620382817744,0.00797269136541901,1,63,0,1.0,0.0,39.0,0.004082660926985901,0.19286794004738825,0.0754092049020812,-0.023803927935626225,0.0
513,ctrl_hpneg,control,784,24749,0.011887331893505644,0.01017124110742576,1,64,0,1.0,0.0,40.0,-0.0069948315563241065,0.2664229080323405,0.011585995984223085,-0.007645479704316468,0.0
525,ctrl_white,control,1220,78143,0.007119657492882951,0.0,0,228,0,0.0,1.0,23.0,0.0,0.0,0.439723418749332,4.420382354666223e-05,0.0
537,ctrl_hpneg,control,1163,86264,0.00023818329276517245,0.0,0,21,0,0.0,1.0,15.0,0.0,0.0,-0.3288213813176737,-0.000481920721363314,0.0
538,ctrl_hpneg,control,100,1574,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
544,ctrl_hpneg,control,1166,112277,0.004010323225478011,0.0,0,136,0,0.0,1.0,21.0,0.0,0.0,0.3189439289875348,-0.002763459335878424,0.0
557,ctrl_hpneg,control,1214,17032,0.00030753990440006527,0.0,0,6,0,0.0,0.0,5.0,0.0,0.0,-0.011924426111764497,-0.0008333333333333335,0.0
566,ctrl_white,control,1213,153943,0.002972545242047983,0.0,0,95,0,0.0,1.0,24.0,0.0,0.0,-0.027195202571776416,0.011880276350678549,0.0
579,ctrl_hpneg,control,1221,270383,0.008246944429221602,0.0002885690670817469,1,676,7,0.0,-1.0,7.0,0.0,0.0,-0.14269181556568875,-0.008127857950220368,
580,ctrl_hpneg,control,596,7313,3.959667824831578e-05,0.2978975020434019,1,2,0,1.0,0.0,2.0,0.0411147393274966,0.6485657155036028,-0.07674230804826299,-0.01584856581001106,-0.012640116816818744
584,ctrl_hpneg,control,375,5299,0.0017142857142857142,0.0,0,2,6,0.0,0.0,5.0,0.0,0.0,0.07048051703906189,-0.00415977961432506,0.0
587,ctrl_hpneg,control,1137,23168,0.009484900404767559,0.0,0,73,2,0.0,0.0,22.0,0.0,0.0,0.008624756182349763,0.004570823303001253,0.0
589,ctrl_hpneg,control,650,1731,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
592,ctrl_hpneg,control,611,42135,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,
605,ctrl_hpneg,control,767,44489,0.0,0.061829965197513104,1,0,0,1.0,0.0,0.0,,,,,
613,ctrl_hpneg,control,493,9144,0.003515889114266396,0.0010141987829614604,1,4,0,0.0,1.0,3.0,0.03333333333333333,1.045625776623876,0.022030116589308646,0.011111111111111108,0.0
617,ctrl_hpneg,control,772,28397,0.00455680977054034,0.0,0,6,0,0.0,1.0,5.0,0.0,0.0,-0.071178849661454,-0.04551661998132589,0.0
618,ctrl_hpneg,control,1216,305998,0.0,0.20370097606175708,1,0,0,1.0,0.0,0.0,,,,,
645,ctrl_hpneg,control,797,357542,0.0017868004647388792,1.8015642809116638e-05,1,39,0,-1.0,-1.0,8.0,-4.65809577044904e-06,0.07445484848030348,-0.094687756289078,-0.0010330389036186554,
647,ctrl_hpneg,control,918,10367,0.0009394131910079818,0.0,0,4,2,0.0,0.0,5.0,0.0,0.0,0.4401880249161717,-0.006666666666666665,0.0
677,ctrl_hpneg,control,1198,90859,0.03972697246982799,0.0,0,518,0,0.0,1.0,24.0,0.0,0.0,0.4046178343192898,0.0010700490260862588,
684,ctrl_hpneg,control,604,46745,6.250499147289624e-05,0.23028439753927066,1,10,0,-1.0,-1.0,10.0,-0.0008679267408092551,0.17518617802484804,0.10720266627277689,-0.0010916731018456118,-0.017180585301207585
699,ctrl_white,control,1105,17742,0.0017875232062171818,6.464124111182935e-05,1,13,0,0.0,1.0,12.0,0.0,0.0,0.09527439824184575,-0.00881061611126859,0.0
709,ctrl_hpneg,control,1062,68616,0.009977108460270168,0.0,0,39,0,0.0,1.0,23.0,0.0,0.0,-0.03148664887019422,0.00013285985989152963,0.0
710,ctrl_hpneg,control,1167,141117,0.006932694953531194,3.500217682172823e-05,1,72,0,0.0,1.0,42.0,9.718172983479105e-05,0.0889934488616664,-0.1355794342658413,-0.01979425366234249,0.0
720,ctrl_hpneg,control,289,102042,2.0354162426216163e-05,0.0,0,1,0,0.0,0.0,1.0,0.0,0.0,-0.41061236540390444,0.19915254237288138,0.0
728,ctrl_hpneg,control,495,3866,0.0019798519492084353,0.0,0,2,4,0.0,0.0,2.0,0.0,0.0,0.48032400997501834,0.0,0.0
754,ctrl_hpneg,control,911,77137,0.0062802850520337836,0.0010976948408342481,1,95,0,0.0,1.0,14.0,0.0,0.0,0.041929627559368736,-0.002440973309634474,0.0
757,ctrl_hpneg,control,700,73905,0.0057708286520456896,0.0,0,72,0,0.0,1.0,9.0,0.0,0.0,0.25155557074569873,-0.0130340221111392,0.0
758,ctrl_hpneg,control,876,81799,0.006559174050565225,0.0,0,98,3,0.0,1.0,18.0,0.0,0.0,0.07282658563224803,0.005107379813784414,0.0
762,ctrl_white,control,1034,118891,0.004335338266383847,0.0009671179883945841,1,93,0,0.0,1.0,16.0,0.0,0.0,0.04574987660833002,-0.0058219974175509545,0.0
765,ctrl_hpneg,control,751,67268,0.007026215115256215,0.002663115845539281,1,97,0,1.0,1.0,17.0,0.0,0.0,0.1649702724276982,-0.0010888701709358152,0.0
766,ctrl_hpneg,control,847,80340,0.005453605117993746,0.0,0,104,6,0.0,1.0,17.0,0.0,0.0,0.08802408550460686,-0.00016873694195451214,0.0
767,ctrl_hpneg,control,439,62268,0.011188530859544861,0.0,0,97,1,0.0,1.0,13.0,0.0,0.0,0.14064977316302033,-0.005429507123752897,0.0
769,ctrl_hpneg,control,776,82697,0.003913788913308052,0.0,0,100,3,0.0,1.0,17.0,0.0,0.0,0.03850857341948089,0.0010946932137274167,0.0
770,ctrl_hpneg,control,974,99063,0.004750140734675659,0.0,0,90,2,0.0,1.0,17.0,0.0,0.0,0.1647638544544581,-0.013847022422745428,0.0
771,ctrl_white,control,1211,21559,0.005035195809432919,0.0,0,27,0,0.0,1.0,17.0,0.0,0.0,-0.05073322300359031,0.03219905668697161,0.0
772,ctrl_hpneg,control,782,63728,0.009103251664591496,0.0,0,105,2,0.0,1.0,19.0,0.0,0.0,0.09993986368724411,-0.0024762989677282743,0.0
773,ctrl_hpneg,control,1093,118009,0.020171274584124852,0.0013730627408578002,1,196,2,1.0,1.0,16.0,-9.46969696969697e-06,0.000255584317628996,0.11086759709803021,0.0015409576267994924,0.0
775,ctrl_hpneg,control,776,105130,0.005902507388776358,0.0,0,90,3,0.0,1.0,12.0,0.0,0.0,0.1906440848036922,-0.002748215768980754,0.0
777,ctrl_hpneg,control,692,73467,0.008695283083334535,0.0,0,103,1,0.0,1.0,17.0,0.0,0.0,-0.028755961671265463,-0.0038191661537080868,0.0
778,ctrl_hpneg,control,743,77879,0.009537941121725428,0.0,0,94,1,0.0,1.0,15.0,0.0,0.0,-0.12547436912271823,-0.007072068607116334,0.0
779,ctrl_hpneg,control,941,79303,0.005367147780768122,0.0,0,101,1,0.0,1.0,17.0,0.0,0.0,0.03432286735256116,-0.003694278920378427,0.0
780,ctrl_hpneg,control,727,76672,0.0063370520984681435,0.0,0,101,2,0.0,1.0,18.0,0.0,0.0,-0.10244586871685563,0.019913869515756848,0.0
781,ctrl_hpneg,control,848,86842,0.006885853927963919,0.0,0,99,2,0.0,1.0,16.0,0.0,0.0,0.020460433379522802,-0.008350075299034896,0.0
783,ctrl_hpneg,control,973,77065,0.003981906845927026,0.0,0,99,3,0.0,1.0,13.0,0.0,0.0,0.10809269026858417,-0.0016978785869950141,0.0
785,ctrl_hpneg,control,742,75212,0.0055781209660919154,0.0,0,127,1,0.0,1.0,18.0,0.0,0.0,0.014025872235223558,0.0003389429792305836,0.0
789,ctrl_hpneg,control,1035,80244,0.004041240525315722,0.0,0,93,3,0.0,1.0,19.0,0.0,0.0,0.11428738303273071,0.0022571644746397683,0.0
790,ctrl_hpneg,control,458,64572,0.011547970797200774,0.0,0,106,5,0.0,1.0,13.0,0.0,0.0,-0.012051878020544748,-0.0015925193602428335,0.0
792,ctrl_hpneg,control,763,78829,0.0066915504054798495,0.0,0,99,1,0.0,1.0,14.0,0.0,0.0,0.12705941103242804,0.002427010127042933,0.0
794,ctrl_hpneg,control,932,72239,0.004625608023319757,0.0,0,89,4,0.0,1.0,17.0,0.0,0.0,0.08514520321351646,0.004974890548777404,0.0
800,ctrl_hpneg,control,566,62472,0.009281814579776863,0.0,0,100,4,0.0,1.0,18.0,0.0,0.0,-0.052189563275746385,-0.0012502523365559774,0.0
802,ctrl_hpneg,control,997,98516,0.0038392678858597735,0.0,0,102,2,0.0,1.0,16.0,0.0,0.0,0.023992759579438472,-0.006126037429738247,
804,ctrl_hpneg,control,661,73703,0.004859977318788365,0.0,0,104,0,0.0,1.0,12.0,0.0,0.0,0.0013880014415107815,-0.005849250385166132,0.0
805,ctrl_hpneg,control,686,66406,0.010288986410017341,0.0,0,99,1,0.0,1.0,13.0,0.0,0.0,0.0486373309261116,-0.006149930677029154,0.0
808,ctrl_hpneg,control,593,68927,0.09390322472422474,0.0,0,213,3,0.0,1.0,18.0,0.0,0.0,-0.017368250824557223,0.012547008912981644,0.0
809,ctrl_hpneg,control,570,100536,0.010757176083108375,0.0,0,95,1,0.0,1.0,13.0,0.0,0.0,0.12800592074706374,-0.007456761093985855,0.0
810,ctrl_hpneg,control,612,101642,0.007669184381536334,0.0,0,99,2,0.0,1.0,11.0,0.0,0.0,0.041279430888086346,-0.011464956036834143,0.0
814,ctrl_hpneg,control,906,85129,0.004795804124033396,0.0,0,107,3,0.0,1.0,18.0,0.0,0.0,-0.05933805727052485,-0.0014650276376193773,0.0
815,ctrl_hpneg,control,544,81984,0.007912457346155186,0.0,0,96,4,0.0,1.0,14.0,0.0,0.0,-0.03143333159518418,-0.007121265063146363,0.0
816,ctrl_hpneg,control,1055,144024,0.023941454004615115,0.0018957345971563982,1,203,3,1.0,1.0,18.0,0.0,0.0,-0.04872564518944514,-0.007514426725646831,0.0
817,ctrl_white,control,717,94994,0.005432764038256447,0.0,0,97,1,0.0,1.0,15.0,0.0,0.0,-0.005306984301881043,-0.0009703741239235078,0.0
818,ctrl_hpneg,control,754,89649,0.006848916667328408,0.001326259946949602,1,101,3,0.0,1.0,14.0,0.0,0.0,0.04169497957535771,-0.0021867171659157294,0.0
824,ctrl_white,control,815,86038,5.580719346658444e-05,0.0,0,4,0,0.0,0.0,3.0,0.0,0.0,1.3408230334981752,0.006897142986511115,0.0
825,ctrl_hpneg,control,929,71947,0.005285946474915772,0.00035880875493362035,1,100,3,0.0,1.0,16.0,0.0,0.0,0.08733682159137646,-0.0028820368944443633,0.0
826,ctrl_hpneg,control,956,88125,0.004813057275498475,0.0,0,106,1,0.0,1.0,14.0,0.0,0.0,0.20537877548223812,0.0016315485583819906,0.0
828,ctrl_hpneg,control,815,105466,0.004452277902214809,0.0,0,86,4,0.0,1.0,10.0,0.0,0.0,0.26230596455787325,-0.008220241622075544,0.0
830,ctrl_white,control,956,74815,0.005881936177403753,0.0,0,98,2,0.0,1.0,15.0,0.0,0.0,0.1331856939884372,-0.0038697605913909344,0.0
832,ctrl_hpneg,control,855,105691,0.006916612106100932,0.0,0,93,2,0.0,1.0,19.0,0.0,0.0,0.00026573593796445845,-0.0010902022060986264,0.0
833,ctrl_hpneg,control,991,65925,0.004663684373661041,0.0010090817356205853,1,105,2,0.0,1.0,21.0,0.0,0.0,0.03469793482520003,-0.005455553134814296,0.0
839,ctrl_hpneg,control,896,81437,0.004483265959319543,0.0,0,94,1,0.0,1.0,17.0,0.0,0.0,0.008984141475335928,-0.00610261527036315,0.0
840,ctrl_hpneg,control,781,63104,0.008470096561750308,0.0006402048655569782,1,107,0,0.0,1.0,19.0,0.0,0.0,0.13605716319962516,-0.011017986520138837,0.0
841,ctrl_hpneg,control,793,83516,0.00836350023591758,0.0,0,91,0,0.0,1.0,12.0,0.0,0.0,0.1281694742426082,-0.006943083719098265,0.0
844,ctrl_hpneg,control,586,5686,0.0017578624515805926,0.0,0,14,0,0.0,-1.0,10.0,0.0,0.0,0.26987336789484145,-0.012199722884446876,0.0
845,ctrl_hpneg,control,748,42298,0.014900027228713832,0.0,0,86,0,0.0,1.0,16.0,0.0,0.0,-0.08608861043347588,0.005045968128095742,0.0
846,ctrl_hpneg,control,1044,17744,0.005016096096267288,0.0,0,28,0,0.0,1.0,14.0,0.0,0.0,0.017386161396472897,-0.005123538077496772,0.0
852,ctrl_white,control,1214,149437,0.00043887224326512585,0.0,0,35,0,0.0,1.0,21.0,0.0,0.0,-0.11403460963586942,-0.0034039641011108213,0.0
863,ctrl_white,control,794,110195,0.006338449329607172,0.0012594458438287153,1,95,0,0.0,1.0,11.0,0.0,0.0,0.3098561569508572,-0.005967167883798455,0.0
864,ctrl_hpneg,control,1080,120697,0.002579309301018214,9.44822373393802e-06,1,98,4,0.0,1.0,13.0,0.0,0.0,0.029640809388298408,-0.006702372308752257,-0.0003401360544217687
865,ctrl_hpneg,control,512,68927,0.010933779036970324,0.0,0,102,0,0.0,1.0,14.0,0.0,0.0,-0.049465176813252985,0.0004098308693712951,0.0
869,ctrl_hpneg,control,625,45750,0.0046714276161909495,0.0,0,70,1,0.0,1.0,22.0,0.0,0.0,0.014210151309444686,0.011795634936909877,0.0
874,ctrl_hpneg,control,608,48780,0.003148457943726566,0.0,0,58,1,0.0,0.0,17.0,0.0,0.0,0.2412276200896584,-0.006601755260629112,0.0
879,ctrl_white,control,620,3577,0.005476644888784108,0.14816875728234438,1,12,0,1.0,1.0,7.0,0.044678362573099414,0.5246065457209085,-0.027356504642313744,0.03558441558441557,0.17370370370370367
887,ctrl_hpneg,control,551,47449,0.14121533815282203,0.0,0,220,0,0.0,-1.0,14.0,0.0,0.0,-0.04213363584153789,-0.02229748057812884,0.0
894,ctrl_hpneg,control,1138,140830,0.034158371436984525,0.0007496520780249159,1,313,0,1.0,1.0,20.0,0.0008269258431112143,0.11739043316277771,0.2722848934445182,-0.010014189549623928,0.0037083333333333334
897,ctrl_hpneg,control,962,47790,0.0030710421978025486,0.0,0,70,0,0.0,1.0,18.0,0.0,0.0,0.05361028795024974,-0.0006554272730955448,0.0
901,ctrl_hpneg,control,1087,39729,0.01052517137111171,0.0006107654497110131,1,81,0,-1.0,1.0,40.0,0.0,0.0,0.12321596972884637,0.005310454259616443,0.0007575757575757576
902,ctrl_hpneg,control,1093,104832,0.0171971315625416,0.0,0,273,6,0.0,1.0,42.0,0.0,0.0,-0.0063080863822100215,0.00796535685463879,0.0
903,ctrl_hpneg,control,995,63117,0.0025670224853734766,0.0007537688442211055,1,75,2,0.0,1.0,15.0,0.0,0.0,0.06565671344658565,0.001161259124404749,0.0
