a_id,group,n_days,n_block_days,p404_post_lag,p404_post_ccf,p404_pre_lag,p404_pre_ccf,p404_responder,vol_post_lag,vol_post_ccf,vol_pre_lag,vol_pre_ccf,vol_responder
437868,bot,394,26,1.0,0.2613654549075633,-1.0,0.2333760238094033,True,1,0.20107792419170029,-5,0.16504565129130186,True
438104,bot,161,5,3.0,0.46896426370312805,-1.0,0.3080609327099107,True,6,0.1888419156123558,-3,0.0918500751908956,True
438105,bot,156,5,1.0,-0.01172459494561184,-1.0,0.6828181676729356,False,8,-0.28212393942717573,-2,-0.2223319212716235,True
438106,bot,160,3,4.0,-0.016298347577681886,-1.0,0.4801469379599387,False,7,-0.28773172769155725,-3,-0.1197682060579559,True
438107,bot,157,3,12.0,0.10493962015449355,-2.0,0.5117757445980242,False,13,0.19156539192726552,-2,-0.2059009425248489,False
438109,bot,167,3,11.0,0.6994838299537588,-5.0,-0.00947791688144833,True,7,0.2488512162236671,-5,-0.23498488723620867,True
438118,bot,170,57,6.0,-0.19507745207645116,-4.0,-0.14773277108481306,True,5,0.27318601364929024,-13,0.24068963284304667,True
438996,control,586,10,14.0,-0.01290253308305265,-12.0,0.016353437529547436,False,5,0.2060630010866636,-11,0.23691320222099296,False
439642,bot,470,7,5.0,0.13031310956006012,-11.0,0.2829437068026935,False,10,0.1905852281330881,-3,0.13934721318562981,True
439693,control,236,3,14.0,-0.03161376281985071,-9.0,0.18601285834863357,False,5,0.1189919634371576,-4,0.18904703059666558,False
439988,bot,618,6,14.0,-0.014059008910018985,-5.0,0.02272785445833801,False,13,0.18064531325523445,-1,-0.053050455381390714,True
440765,bot,186,9,3.0,0.3111615592577072,-4.0,0.13566155102669555,True,3,0.15006213079929703,-7,0.11893878001907002,True
441296,bot,100,9,6.0,-0.1651260732078681,-1.0,-0.14861395135823083,True,14,-0.0937561823197069,-14,-0.09172907926749478,True
441407,bot,431,10,2.0,0.05125360569692184,-9.0,0.23260224995520964,False,8,0.05958939894041109,-10,0.07375343314051531,False
441599,bot,186,5,11.0,0.23832686682128876,-3.0,0.056958322061294954,True,11,0.148432979982686,-8,0.21726597889679483,False
441625,bot,158,3,6.0,0.0909576453824405,-3.0,0.4435160529361709,False,6,0.40017849967575464,-3,0.11899866988935255,True
441980,bot,292,141,10.0,0.19467557136392796,-2.0,0.24543985307922225,False,11,0.06049857267937103,-4,0.10980830866873341,False
442023,control,127,4,1.0,0.16562488044563373,-2.0,0.5381451482245231,False,12,-0.18420550857809598,-1,-0.21495397198865704,False
443234,control,524,25,4.0,0.1605935346792161,-4.0,-0.04789376325123978,True,9,-0.05973114020768387,-7,0.07338408127502925,False
443873,bot,139,5,11.0,0.18270312431571345,-13.0,0.36244641874006395,False,1,-0.1560737457465438,-1,-0.17778449549973718,False
444355,bot,210,4,8.0,0.4981653612898935,-1.0,0.07634293298059276,True,4,0.28461263183834157,-2,0.25568235665541933,True
444382,control,993,163,8.0,0.042024528364476385,-7.0,0.043215646382525175,False,3,0.11191450680614742,-1,0.1178382610053784,False
445013,control,896,110,4.0,0.0726575034011997,-5.0,0.10133390107153237,False,1,-0.08044304054243245,-8,-0.10692623623674523,False
445014,control,962,141,2.0,0.08719300178747681,-1.0,0.16410419084404815,False,1,-0.13547098769124521,-6,-0.11508172654534658,True
445016,control,843,57,10.0,-0.03117772682011503,-11.0,-0.038055622981061736,False,9,0.08351156475877018,-11,-0.06585001967422054,True
445104,bot,169,19,14.0,0.2813216066429066,-2.0,0.40052868849685,False,5,0.22304733978537566,-7,0.22887622565246904,False
445105,bot,162,24,12.0,0.2613864041795888,-1.0,0.4038784171802984,False,11,-0.1568859181786706,-8,0.3728937600762568,False
445150,control,755,370,5.0,-0.12545352110091176,-10.0,-0.12744098102943288,False,1,0.6468821067672198,-6,0.6845257400305362,False
445172,bot,783,5,8.0,0.14666090896150907,-6.0,0.1435727082885243,True,3,-0.07653658503619176,-2,-0.07583786039350782,True
445200,bot,587,8,6.0,0.24689954613364448,-6.0,0.15537216090646272,True,12,0.1232861138906053,-13,0.07756034060949898,True
445256,control,33,11,1.0,-0.08055166287138286,-14.0,-0.1541331603550854,False,3,0.25188867882450244,-7,0.38054971789762226,False
445317,control,30,8,1.0,0.3319692807985524,-4.0,0.6868200340224251,False,1,0.5430392840468882,-1,0.7927164064529363,False
445319,control,34,11,4.0,-0.048595659234908856,-8.0,-0.05454313648061504,False,10,-0.07725925302131692,-4,0.3636742141855336,False
445372,bot,161,25,1.0,-0.044582082103210595,-2.0,0.07554173840381653,False,6,0.27381080598126245,-2,0.19348420190510857,True
445379,bot,94,7,8.0,-0.10956493508787775,-3.0,-0.10216515330858546,True,3,0.6354235404563346,-1,0.3995272269345998,True
445405,bot,44,3,14.0,-0.05202761249133345,-6.0,-0.04301307933387899,True,10,-0.24481911709446402,-5,-0.27105289275217787,False
445531,control,31,11,2.0,-0.133319582458127,-13.0,-0.15881453164754847,False,1,-0.16163354522379533,-9,0.5472604587287562,False
445532,bot,158,16,3.0,-0.04162342794563586,-4.0,0.13818753583688098,False,5,0.3115287051476919,-14,-0.1542597321224368,True
445561,control,32,8,12.0,0.12191388203876172,-14.0,-0.15738115598506627,False,1,0.7830008046224859,-1,0.5109193492666676,True
445562,bot,38,3,5.0,0.09920684464129599,-13.0,-0.13959893428112424,False,2,-0.13540631340989925,-6,-0.4517807866716293,False
445565,bot,756,11,11.0,0.09585893213824452,-11.0,0.13749583069260218,False,1,0.05561101045757701,-5,-0.05619520830066141,False
445698,control,42,10,13.0,0.4146330236090388,-14.0,0.33676096500281477,True,4,0.25267402504832903,-7,0.24526068542080565,True
445706,bot,46,12,1.0,-0.14273008255738232,-5.0,0.5717228765577311,False,7,0.1798178960018017,-12,-0.5012799169375985,False
445708,bot,65,12,1.0,-0.12575528639230088,-7.0,0.3206464455602915,False,1,0.28860774368534486,-14,-0.3161361952904668,False
445712,bot,164,21,12.0,0.1854127360271598,-3.0,0.36878730118715514,False,6,0.1815098062409721,-5,0.39399774473531884,False
445736,bot,476,16,11.0,0.09431550751507381,-12.0,0.05850576641029544,True,10,0.10156036165973656,-6,-0.07540438556156652,True
445868,control,30,10,13.0,0.20997798983728225,-1.0,0.8120624570614684,False,14,-0.12944255424671847,-3,0.34542362934320786,False
445930,bot,35,3,4.0,0.5637317557613312,-2.0,0.3719441327192263,True,9,0.2760692140419266,-4,-0.19545358215091593,True
446018,bot,273,8,13.0,0.15827616030785166,-7.0,0.12991556433545215,True,4,-0.11490368631007819,-6,0.10493583807753695,True
446117,bot,832,12,8.0,0.17408277554839466,-1.0,0.15066041404449687,True,4,-0.0895762434600958,-13,-0.056891195181907175,True
447124,bot,209,7,14.0,-0.1563359078461892,-1.0,0.1451791171557286,True,14,-0.18471369947656568,-13,-0.14671292634947508,True
447225,bot,870,16,7.0,0.23670058294992727,-12.0,0.1747827635124016,True,9,-0.057476166502234326,-14,-0.08067698331602396,False
447273,bot,514,7,10.0,0.6095348270943403,-3.0,0.3447228963249817,True,6,-0.20047377569290828,-7,-0.2016259523439444,False
447296,bot,250,6,14.0,-0.012425377819060713,-1.0,0.19905486980741388,False,8,0.14600056300671024,-14,0.07290401772534985,True
447416,bot,461,14,14.0,0.09362185837095627,-3.0,0.025341279026791803,True,4,0.2433508652092936,-1,0.21280301203261812,True
447470,bot,384,6,7.0,0.11651891631884258,-6.0,0.09404091890205905,True,4,0.07755406019933958,-1,0.08660655291493773,False
447548,bot,389,4,6.0,0.041881226756596855,-3.0,0.053883764705622866,False,2,0.37867372880820066,-4,0.48441851520116425,False
447622,bot,188,64,7.0,-0.15616527739673072,-13.0,-0.17720053942332303,False,5,0.2031148179844634,-13,0.21512126976791865,False
447642,bot,195,7,5.0,-0.12115953617897929,-7.0,-0.12023081356091299,True,14,0.1546106766882533,-14,0.1247137517526465,True
447906,bot,56,12,1.0,-0.12603658824481992,-7.0,0.41107649405592694,False,6,0.22806666672466908,-14,-0.41018748945385725,False
448533,bot,481,13,11.0,0.06260052184809618,-1.0,0.2695814446492955,False,13,0.08183488462620425,-9,-0.08246363682500304,False
448597,bot,92,3,2.0,0.18665980585501823,-4.0,0.9577855111288658,False,1,0.3567760066025247,-7,0.2412927516481796,True
449578,bot,203,3,12.0,0.3308516429594847,-14.0,-0.023791840454694187,True,6,0.09504825513876224,-14,0.14876342290242403,False
451893,control,859,221,14.0,0.2651967796374261,-9.0,0.2449991825805669,True,6,0.10853423697518762,-10,0.08491752591693386,True
451980,bot,396,3,12.0,0.12398188317081431,-2.0,0.13585006301444638,False,7,0.12627955506672947,-12,0.14549696424288244,False
451991,bot,432,14,10.0,0.03839545017164827,-3.0,0.1645186820300389,False,13,-0.08851244912160132,-7,-0.0699542521554131,True
452075,bot,583,11,1.0,0.16140637613494097,-9.0,0.15125266691391942,True,13,-0.14067589513565523,-6,-0.10576073678747488,True
453438,bot,580,7,10.0,0.13867813417329503,-8.0,0.0994636203072265,True,6,-0.11549666167727954,-13,-0.10470677460680695,True
454710,bot,84,5,14.0,-0.02152249656995002,-13.0,-0.021593813395581748,False,2,0.2360824130006642,-2,0.1506793953095726,True
455807,bot,387,60,1.0,-0.05754198990483528,-10.0,0.06791591198217402,False,13,-0.14581983555206166,-9,-0.05469140701731655,True
457427,control,376,21,5.0,0.08213693620165932,-4.0,0.22405099200895454,False,3,0.07571129841930631,-11,0.10454946692568393,False
457851,bot,98,6,13.0,0.0912645271005695,-5.0,0.18263131692687096,False,3,0.6322936876258857,-1,0.3328198870916881,True
458445,bot,321,6,3.0,-0.13126117212704363,-2.0,-0.15044955523472295,False,6,-0.23004267520777297,-14,-0.18819060767575038,True
458456,control,376,219,4.0,-0.13999674942570528,-5.0,-0.14824619873571238,False,10,-0.09211621404365637,-5,-0.09136198736050456,True
458457,control,459,4,9.0,-0.005064111012330555,-14.0,-0.0010063604199573154,True,8,0.08560730921486458,-8,0.12656414039129393,False
458857,bot,111,7,10.0,-0.12565714109701973,-12.0,-0.10789417696541724,True,1,0.6581137705860078,-1,0.5481888328687796,True
459521,bot,40,4,2.0,0.3378660908763348,-2.0,0.45761609776921264,False,12,-0.21230408401392156,-1,0.15043879019503154,True
460302,control,372,3,4.0,-0.1789758537864827,-3.0,-0.17178617194925264,True,1,0.2418468191449165,-1,0.23440451497931933,True
460417,bot,61,11,1.0,-0.1199517657426495,-10.0,0.30862417732929853,False,1,0.30583723207118,-14,-0.3787666582095045,False
460613,bot,303,3,11.0,0.14255473275262423,-9.0,0.03906872830139775,True,6,0.1341672653269806,-6,0.12644345270175777,True
461064,bot,107,8,10.0,0.3040593638419019,-13.0,0.17913345822056148,True,6,0.19112029356850171,-14,0.14198993541077531,True
461256,bot,562,6,11.0,0.12470957180483151,-7.0,0.14243774023118183,False,12,0.10811129692020606,-14,0.0900682025371556,True
461703,bot,49,5,11.0,0.13850814555208524,-3.0,0.2554333308044728,False,1,0.358592547883696,-2,0.3963877566554492,False
461855,bot,216,6,14.0,-0.016970762554215816,-10.0,0.3770963096251387,False,8,-0.17993209241406255,-9,-0.10053630304396471,True
462146,bot,369,5,2.0,0.30869403940607837,-7.0,0.15217873971124196,True,5,0.04272658436772005,-7,0.04647436992187219,False
462267,bot,268,5,14.0,-0.009813815748968701,-13.0,0.1432815326745748,False,6,0.18475259857833587,-2,-0.06251441168054095,True
462294,control,969,52,4.0,0.060974937210126624,-2.0,-0.08484977376722798,False,1,-0.1361807316008407,-11,-0.2148718682590458,False
462601,bot,200,4,7.0,0.1182057516665748,-2.0,0.2669986242399539,False,6,0.1345631106206072,-4,-0.06939379180331373,True
462621,bot,192,10,12.0,-0.13148396788723768,-12.0,-0.1133069113364732,True,12,-0.18543176771666944,-3,-0.08329278184961479,True
462646,bot,193,3,4.0,0.1398287741250982,-7.0,-0.1201839104588344,True,6,0.1330691345414469,-4,0.13573684403401176,False
462760,control,435,4,1.0,0.20515563311016946,-12.0,0.024866570631625805,True,6,0.09192443343856173,-14,0.10640858608566134,False
462764,bot,57,3,7.0,0.19017057353425348,-2.0,0.19213084745363637,False,9,0.20547178133738891,-5,-0.1121571106034783,True
462853,bot,151,4,14.0,0.08527301101761474,-14.0,0.10160734252075788,False,4,0.5715432890550806,-2,0.5438885342870717,True
463365,bot,180,62,8.0,-0.1625171691749609,-6.0,-0.11026893286834273,True,5,0.16321799131454395,-8,0.2267434510692179,False
463570,bot,147,3,3.0,0.810582485893213,-11.0,0.40502837103922357,True,7,0.37057136946000097,-10,0.17085053115172671,True
463572,bot,36,12,2.0,0.2474130019566011,-2.0,-0.30610314985793624,False,4,-0.40738111955082495,-1,-0.4609007838851056,False
463666,control,680,140,5.0,0.18372017053613704,-1.0,0.0762520045649989,True,4,-0.10292788228157958,-11,-0.12575514340885532,False
464123,bot,39,6,6.0,0.7002359230015174,-9.0,0.17008005638319004,True,11,-0.31009137172974693,-12,0.10552843845228925,True
464882,control,935,185,10.0,0.07731978331008156,-11.0,0.06208522386942285,True,7,-0.06944349353947053,-9,-0.11649742342617712,False
465053,bot,126,9,3.0,0.14934934520396068,-1.0,0.3690383339641546,False,14,-0.16153119474974179,-2,0.1565423589113482,True
465508,bot,346,89,14.0,-0.06596777406916711,-1.0,-0.06358560445000273,True,14,-0.30054189950884325,-1,-0.2793616545561545,True
465599,bot,186,6,4.0,-0.12978208996160126,-11.0,0.1521102270110025,False,4,-0.11561188069340826,-11,0.08559372383903815,True
465723,bot,472,13,9.0,0.0659867478197922,-4.0,-0.03679312257004202,True,1,-0.08233871037673808,-1,-0.09134754195804119,False
465958,bot,95,5,11.0,-0.14332401108465323,-5.0,0.12962864681031058,True,4,0.6263490591834717,-1,0.4831160991374278,True
466080,control,186,9,13.0,-0.10521714864829572,-2.0,-0.12160518655059854,False,1,0.1411446045587468,-1,0.1409678682219663,True
466512,control,684,25,4.0,0.21943793106133921,-4.0,0.1875154688484633,True,4,-0.1715937979009981,-11,-0.15872938893886032,True
467022,bot,275,4,7.0,0.27296248228975584,-6.0,0.186673022137176,True,1,0.24114554493942297,-1,0.18666408834446963,True
467089,bot,716,62,7.0,0.03444512036681747,-6.0,0.2106640994140499,False,9,-0.0813397418691921,-13,-0.08611877003328149,False
467334,bot,191,6,4.0,0.12213572799771209,-10.0,0.14587068210144127,False,12,-0.06980857475438901,-7,-0.13250897480979743,False
467534,bot,61,3,4.0,0.31644699790435665,-4.0,0.1332828416621637,True,12,0.7030233764917546,-3,-0.08621232153251082,True
467829,control,395,4,2.0,0.6890669486128277,-10.0,0.6902257879392651,False,2,-0.1959502699184056,-13,-0.19944026820565214,False
467864,bot,164,3,14.0,-0.014813636998177568,-3.0,0.13920259622786754,False,4,-0.24135249576151485,-2,-0.23682730093965756,True
467870,bot,742,52,1.0,-0.011119216838604846,-10.0,0.08202517785058633,False,8,0.12532118490775312,-7,0.1405821624209051,False
467880,bot,520,43,7.0,-0.02274348388694112,-5.0,0.03943987520510633,False,2,-0.05978019564862149,-11,0.08129280955048848,False
467903,control,143,4,4.0,0.40484241768626744,-3.0,0.3491771123940179,True,1,-0.23982494759362596,-3,-0.2165511809251573,True
467992,control,369,4,9.0,0.4660649088149494,-5.0,0.14896767369845684,True,9,0.2775134547964714,-1,0.2084439955870618,True
468044,bot,167,4,8.0,0.4089020734439877,-3.0,0.4083484168892657,True,13,-0.24424952626357357,-3,-0.14872360645819435,True
468045,bot,157,4,3.0,0.6030159682989965,-9.0,0.4059273026826766,True,14,-0.3277640541332711,-4,-0.19175240790049344,True
468046,bot,156,4,1.0,0.7078333999271413,-13.0,0.35151792401584164,True,12,-0.1562878784266064,-14,-0.17752163266652837,False
468103,control,650,19,6.0,0.15737559242717034,-1.0,0.0823793968176501,True,7,0.3782119149339735,-1,0.3014737007710348,True
468200,bot,161,4,5.0,0.11394515415884988,-1.0,0.4660616660980175,False,4,0.20849298585615797,-3,0.21506388278242033,False
468211,bot,165,3,12.0,0.28788625841253473,-10.0,0.5822593527799885,False,5,-0.19754133048539124,-7,-0.21052903160323133,False
468212,bot,151,4,1.0,0.18938506921259984,-2.0,0.6148132007156294,False,4,-0.2729385806734232,-6,-0.30699443910589636,False
468214,bot,167,3,1.0,-0.011016397597081281,-14.0,-0.011868856934950656,False,14,-0.1780972348649441,-1,-0.1645201396766037,True
468217,bot,157,5,12.0,0.46696556371556125,-4.0,0.35194633314996443,True,9,-0.23782864677903426,-6,-0.18207294415318948,True
468218,bot,159,5,3.0,0.5031762017449282,-2.0,0.32653626077927755,True,3,-0.28018605368278027,-3,-0.27778370487392173,True
468230,bot,147,3,9.0,0.36844108037754064,-3.0,0.7353169350799538,False,12,0.20545662077724278,-3,0.3498176433963424,False
468231,bot,168,3,1.0,0.600403626401647,-8.0,0.19622380835830125,True,10,0.2829880663382062,-13,0.15056402044976352,True
468235,bot,154,6,7.0,0.4904267029563362,-1.0,0.2327042692161559,True,10,-0.28581439994104163,-5,-0.24792256969792847,True
468236,bot,164,4,9.0,0.44325626375011357,-1.0,0.4385166412858181,True,6,0.2648560459493094,-4,0.2252241054899329,True
468237,bot,161,4,7.0,0.0702798527060699,-14.0,-0.019224592646147426,True,2,0.22632190832305302,-1,0.15710281324673525,True
468250,bot,773,51,7.0,0.11140726982939139,-13.0,0.11205826702838065,False,13,0.0985906683084463,-9,0.14315860367345354,False
468399,bot,163,4,1.0,-0.016322182531830057,-8.0,0.6051677496889323,False,11,0.1427451106918624,-9,-0.3064894324826949,False
468474,bot,168,4,6.0,0.45099657440022545,-6.0,-0.022714311666562265,True,2,0.3323711180306242,-12,0.06252722025844085,True
468483,bot,145,3,,,,,,8,0.4087169795443524,-5,0.07414652074384118,True
468492,bot,44,5,8.0,0.3491340857162406,-3.0,0.349499798794854,False,5,0.25189315913238075,-6,0.18395117968146657,True
468493,bot,155,4,2.0,0.7566537974945964,-14.0,0.2957138135483763,True,1,-0.2503132545780711,-14,-0.19794838997106534,True
468534,bot,165,5,8.0,0.19567918911448318,-14.0,0.39452944539764534,False,5,-0.2222423896845234,-5,-0.2899759356183734,False
468545,bot,161,7,3.0,-0.022166350923216862,-2.0,0.8188087838224659,False,2,0.1627144236208712,-1,0.12172818524533761,True
468679,control,538,7,3.0,0.09349841439637475,-9.0,0.07341642856609332,True,3,-0.0690910994086121,-7,0.04855864916407819,True
468707,bot,38,6,7.0,0.2814115669636877,-1.0,0.4776437258156859,False,3,-0.2311265754677713,-3,0.21275670506807925,True
468765,bot,140,5,1.0,0.2528643930754777,-5.0,0.67717330316038,False,6,0.27606006927164467,-3,0.2785113136465699,False
468778,bot,176,61,3.0,-0.1893466140556532,-8.0,-0.20935901849448887,False,3,0.22502126394744837,-11,0.25418643268845603,False
468781,bot,151,3,2.0,0.5374164235632463,-1.0,0.3583267329618182,True,12,0.28827350633102866,-2,0.1364786735475644,True
468812,control,523,6,3.0,0.3559239798045573,-11.0,-0.01176853950439964,True,7,-0.11038906006781952,-2,-0.10491719758302741,True
468886,bot,169,3,12.0,0.1501380187503219,-3.0,0.24377431267855637,False,1,0.16264470010820126,-7,0.08604647196197236,True
468891,bot,167,4,2.0,0.2219170639416704,-10.0,0.44188397976839927,False,6,0.20731058367687533,-6,0.1378077509346793,True
468938,bot,170,7,1.0,0.1386758069564783,-4.0,0.13818440056339693,True,3,-0.2859938372611354,-3,-0.3286992023970875,False
468940,bot,149,3,11.0,0.2965898270745575,-7.0,0.5957301138963303,False,12,0.3724058214434748,-3,0.08569410690153037,True
468941,bot,158,3,1.0,0.5373010804161069,-1.0,0.8728243095672888,False,11,-0.24473244323986607,-1,-0.23359637358093277,True
468946,bot,161,3,2.0,0.7405141482744396,-13.0,0.3676493594495676,True,4,0.17396681737486108,-8,-0.13524881949507309,True
468948,bot,160,5,,,,,,2,-0.15908961176704628,-10,-0.23202897559218355,False
468949,bot,172,9,8.0,0.4568616556590756,-2.0,0.18296901347124192,True,11,-0.12922782857835016,-13,-0.13813976660048993,False
468951,bot,33,4,3.0,0.5165673618591472,-1.0,0.33413060707011033,True,10,0.351070321560803,-1,-0.15923419904932065,True
468964,bot,143,3,1.0,0.11617061861435367,-2.0,0.6094699933364062,False,2,0.25100629347165837,-1,0.16303218928907864,True
468965,bot,169,3,1.0,-0.01034642874589078,-12.0,0.6210789657820733,False,3,-0.10946345057467072,-13,-0.26990415772561915,False
468966,bot,149,4,5.0,0.13842992643701524,-4.0,0.36794732745217457,False,5,0.3203619243139789,-3,0.053820281300460356,True
468988,bot,153,5,6.0,0.13635080242257983,-5.0,0.13650145872579397,False,2,0.2876042478958122,-2,0.2569520938357874,True
468990,bot,145,4,2.0,0.3656702603490882,-6.0,0.37308988430196255,False,4,-0.22678666625909472,-5,-0.28169551748572796,False
468991,bot,145,3,2.0,-0.016410709460670105,-4.0,0.47236143282924714,False,3,0.3180381256170826,-3,0.241618148353679,True
468993,bot,167,3,6.0,0.2949431593814894,-1.0,0.18533187758492942,True,6,0.3640427050255851,-12,0.14442224509176696,True
468994,bot,163,5,,,,,,4,-0.1138100910528634,-4,-0.14801439890637202,False
468995,bot,153,3,5.0,0.4342154837382207,-1.0,0.8731138125675739,False,1,0.3594190399772749,-5,0.2071342401909326,True
468996,bot,157,3,2.0,0.4101243096335357,-1.0,0.8735400093626883,False,3,-0.18725344100263733,-2,-0.16938601064443928,True
468997,bot,151,3,4.0,0.4702082966685772,-1.0,0.5860964482163872,False,1,-0.16239864755538555,-2,-0.19587765205384353,False
468998,bot,161,139,1.0,0.014364657054384035,-7.0,-0.18529871383177024,False,1,0.41379026072090114,-1,0.4251410596394731,False
469002,bot,162,3,5.0,-0.01115964994243505,-4.0,0.5734857233890862,False,7,0.18844894511836938,-3,0.15695068659471123,True
469003,bot,167,3,6.0,0.07640353787075713,-4.0,0.40501964924888545,False,3,-0.2580033224482577,-8,-0.07618834122057518,True
469006,bot,154,4,1.0,-0.021022490831423827,-5.0,0.4838970502474445,False,8,0.12158517823816868,-6,0.3317674689544872,False
469008,bot,174,3,11.0,0.08720491976416467,-13.0,0.24706971335540692,False,12,0.15891659901974875,-14,-0.1753460920838131,False
469009,bot,168,3,,,,,,1,-0.13022004650526772,-3,0.476114389060549,False
469010,bot,174,3,12.0,0.044403410495079086,-1.0,0.9238684596132406,False,11,-0.16343088637946226,-5,-0.19878798790289864,False
469011,bot,223,6,1.0,0.22492049036776382,-1.0,0.26008263006906707,False,10,-0.18818648184581216,-3,-0.17521933088836616,True
469015,bot,150,4,2.0,0.16468601684092438,-3.0,0.42354617673949835,False,7,0.33546776825800084,-1,0.21492061926878994,True
469016,bot,164,4,10.0,0.11343871584884022,-5.0,0.09302540781238063,True,8,0.18025336802582667,-12,-0.2571911372534809,False
469049,bot,171,3,8.0,0.1825703997319418,-4.0,0.364845607310567,False,11,0.32872040240624684,-1,0.16652492049414214,True
469054,bot,159,4,6.0,0.15707175022100422,-2.0,-0.015759347271140905,True,2,-0.31587401216581196,-2,-0.34417874792499376,False
469055,bot,160,4,1.0,0.21569365943067403,-6.0,0.6077677284212497,False,1,0.162000602221083,-3,0.1638015628285635,False
469056,bot,163,4,5.0,0.14175212335705525,-2.0,0.6637390291383286,False,11,-0.16911904083899063,-2,0.2160433766784189,False
469062,bot,146,3,2.0,0.35801350678213495,-1.0,0.3581956108089742,False,12,0.3582965643932578,-6,0.11033889112770649,True
469065,bot,39,3,2.0,0.3772820653075816,-5.0,0.6778578384166406,False,7,0.3125135024372497,-8,-0.12897681378555825,True
469070,bot,32,3,1.0,0.42738539623257354,-2.0,0.42489770475275646,True,12,0.3785783355602103,-5,-0.18325635595525241,True
469071,bot,42,3,2.0,0.21239576017240727,-5.0,0.48208248197026665,False,3,0.38780607614378176,-2,0.23396712102467399,True
469073,bot,182,4,8.0,-0.01407784766289847,-4.0,0.4093715462133516,False,8,-0.2375140461986357,-4,-0.2280811116103925,True
469074,bot,150,5,2.0,0.5192119259011305,-5.0,0.508810587142917,True,12,0.4573286824867619,-2,0.1094860522198866,True
469077,bot,166,3,7.0,0.15096683131012495,-14.0,0.3004684508334515,False,6,0.2721859592075669,-4,0.28007699004835424,False
469078,bot,165,6,10.0,0.16300983593430493,-4.0,0.16014322530322755,True,1,-0.25860320817873417,-2,-0.2320635907039496,True
469080,bot,157,3,2.0,-0.01605635188365184,-14.0,-0.017268152025814245,False,12,0.15609302826649507,-4,0.16320088380956102,False
469081,bot,34,3,3.0,0.185723727150283,-3.0,0.6321645814809196,False,4,0.3549073515594397,-2,0.2718979283946716,True
469083,bot,149,5,14.0,0.7712748146321144,-1.0,0.18282434731883512,True,3,-0.234938370896043,-4,-0.31227785432828725,False
469088,bot,162,5,7.0,0.2433227862266883,-3.0,0.35846362075062477,False,4,0.27632047013301636,-7,0.17665926518491387,True
469089,bot,168,3,7.0,0.1283231500859389,-8.0,0.7546174639423361,False,1,-0.1125082155268805,-11,-0.29084532412252895,False
469090,bot,168,3,4.0,0.3306164744824701,-3.0,-0.00979834463452353,True,11,-0.17518859375062024,-3,-0.21783607104019076,False
469093,bot,163,3,1.0,0.37379812481932034,-5.0,0.4158351754475536,False,6,-0.24681640865871723,-3,-0.24202308549245927,True
469094,bot,33,3,1.0,0.29841504652233863,-1.0,0.5037049932455393,False,14,-0.1559096172638043,-6,0.17296419878663247,False
469095,bot,153,120,5.0,0.39597028770435816,-1.0,-0.2067663035596188,True,2,0.4869154247187055,-6,0.4181914380363834,True
469096,bot,176,4,1.0,0.545597218150339,-12.0,0.35714407811672294,True,14,-0.18087487409868971,-1,-0.15732776451886823,True
469097,bot,40,4,1.0,0.5398262474200444,-1.0,0.6121647730374709,False,5,-0.19633894962620577,-3,0.41038494918851914,False
469101,bot,163,3,5.0,0.08017500703025954,-5.0,0.8270559526699138,False,9,0.07948615172618889,-8,-0.18970118033006828,False
469103,bot,156,7,2.0,-0.022764584647697563,-4.0,0.3977059385742567,False,4,-0.25818725906803824,-3,-0.30161089919263767,False
469106,bot,176,5,9.0,0.2454507143634244,-4.0,-0.011982947812697676,True,5,-0.22828430667040148,-1,-0.22218411364093893,True
469107,bot,163,5,5.0,0.12139261244446913,-3.0,0.3344445785299306,False,3,-0.2626673171176985,-3,-0.3480182917656866,False
469109,bot,146,3,4.0,0.6933626756826894,-1.0,0.5149563874364762,True,1,-0.30760919469273507,-8,-0.19408982994036242,True
469110,bot,137,5,2.0,0.5295007616486853,-1.0,0.5296170523776478,False,5,0.49090232565959563,-2,0.24402770486960357,True
469111,bot,148,6,,,,,,6,0.2758234610959595,-1,0.22386418677700143,True
469113,bot,222,4,14.0,-0.04665578533700658,-10.0,-0.04680831502755311,False,14,-0.07780913221224475,-9,-0.07596092790260271,True
469122,bot,154,4,1.0,0.7881389518307821,-7.0,0.3959888628284776,True,4,-0.28757969063470007,-2,-0.2907184924841025,False
469124,bot,39,4,11.0,0.21776556633001276,-7.0,0.4223443195601425,False,1,0.3847281430776133,-5,-0.12107735946541527,True
469125,bot,150,3,5.0,0.2343702130881512,-10.0,0.6881804193948768,False,5,0.14267651482544996,-8,0.38928354380066793,False
469129,bot,139,3,1.0,-0.01789225695234709,-3.0,0.4810333281638516,False,13,0.23330943348054087,-4,-0.226702666943499,True
469130,bot,224,6,14.0,-0.050067603874058245,-1.0,0.16505994481312708,False,8,-0.09691632938954607,-1,-0.07765769880551328,True
469131,bot,32,3,1.0,0.30313084909844334,-4.0,-0.1247586278737372,True,7,0.28047149159733376,-1,-0.16366135137990398,True
469133,bot,146,3,1.0,0.5725107846354844,-1.0,0.9270187093576511,False,1,-0.25607015783051396,-1,-0.2518613171824491,True
469135,bot,147,3,2.0,0.5709429128904825,-6.0,0.28171491092815704,True,6,0.17043212439449634,-2,0.24698867249250286,False
469136,bot,166,5,8.0,0.3231702433193811,-1.0,0.6421412480392148,False,10,-0.23957007990980642,-1,-0.25934085267972123,False
