a_id,t_death,pre_vol,tail_vol
159089,2020-06-05,37.2,15.0625
430376,2019-12-31,6.6,2.5
194782,2022-04-28,117.2,56.0
226132,2021-03-25,5.0,1.3846153846153846
1247470326,2020-10-13,46.0,8.112676056338028
1393160937,2021-03-25,11.4,5.167608286252354
1756847865,2021-04-04,176.4,38.1875
130773859,2020-02-07,26.4,6.375
150257,2021-09-01,460.2,185.0
1471578470,2021-04-17,126.6,56.0
432681,2019-11-23,255.0,4.976190476190476
1167784048,2020-09-20,1165.4,138.35106382978722
1503843876,2022-09-09,59.0,1.3333333333333333
109607209,2020-02-27,15.2,4.348432055749129
2143232540,2021-05-03,554.8,58.86842105263158
167949,2021-10-31,13.0,1.8571428571428572
1392132703,2021-01-30,37.8,10.134146341463415
266718,2022-12-17,45.4,2.2142857142857144
1392123433,2021-04-18,159.0,54.014925373134325
46558,2020-05-02,190.4,56.49624060150376
1519214703,2022-01-26,45.4,1.0
49590,2019-08-14,27.4,9.156626506024097
2143164179,2021-05-03,926.4,65.62295081967213
1478242793,2021-04-15,224.2,97.66666666666667
457074,2021-05-03,6.8,1.4444444444444444
201865,2021-11-15,43.4,15.993846153846153
131631,2022-08-13,7.2,1.25
1139878384,2020-09-10,20.4,2.0277777777777777
260455,2022-07-02,7.8,2.4375
801918657,2022-09-12,69.4,13.0
230245,2019-08-14,39.0,16.774193548387096
455736,2020-03-19,13.8,5.491803278688525
1401516005,2021-02-21,9.8,2.675675675675676
546710557,2022-07-25,8.8,2.4285714285714284
1396316445,2022-09-07,196.6,48.0
142686,2019-07-21,27.2,5.636363636363637
225680075,2020-02-21,284.8,2.593220338983051
52859,2020-04-13,270.4,40.486301369863014
1265873883,2020-09-28,10.6,1.0
295117469,2022-08-14,10.0,1.0
540783,2020-01-09,355.2,5.388101983002833
297382,2019-10-05,21.0,6.65
519433291,2020-07-31,60.2,16.136363636363637
143160,2019-10-26,8.0,2.185185185185185
403963230,2022-01-01,71.8,19.9
232869,2021-03-25,7.0,1.54
161072,2022-12-14,18.2,2.8055555555555554
140769,2020-03-13,281.6,32.396946564885496
157465,2022-12-17,56.0,3.8095238095238093
1468061232,2021-04-17,607.2,121.85714285714286
138771,2022-12-17,11.6,3.1136363636363638
189974,2021-12-07,34.2,3.125
473707165,2021-01-20,109.4,48.701149425287355
174809,2022-08-24,16.0,1.0
434404,2022-12-24,43.8,1.0
1417340071,2021-09-17,14.0,3.391304347826087
263044044,2020-02-27,134.8,13.439597315436242
730618533,2020-07-24,22.0,10.39375
247521,2021-05-02,21.6,9.317848410757946
125385917,2020-03-05,50.6,10.119686800894854
501171503,2021-09-15,8.0,2.2127659574468086
288203,2019-09-07,15.0,3.21875
819670223,2020-08-05,76.4,10.364779874213836
133733,2022-03-09,42.0,9.94186046511628
277799,2019-09-11,258.4,15.823275862068966
1235574242,2021-11-05,196.4,77.40764331210191
1878041047,2021-04-04,294.4,69.04166666666667
2143273694,2021-05-04,299.6,58.93103448275862
501341904,2020-04-28,39.4,12.3
1293011846,2020-10-09,73.8,27.04225352112676
51009,2021-10-17,182.4,14.517391304347827
2145881273,2021-05-10,669.6,134.33333333333334
399815736,2020-04-03,142.0,24.78191489361702
463890738,2020-04-21,64.4,2.16260162601626
398506229,2020-04-03,323.2,42.40074211502783
187713643,2022-05-31,76.8,2.2
1484263527,2021-02-03,77.4,23.555555555555557
1393267083,2021-01-22,55.2,26.495575221238937
1868816483,2021-11-15,50.2,14.166666666666666
432562,2019-11-22,879.2,28.507022471910112
2142906870,2021-05-03,2781.2,78.74137931034483
615681119,2021-06-27,112.2,50.666666666666664
1990410579,2021-04-07,375.6,110.5
706357348,2020-06-08,103.6,12.041666666666666
2142927085,2021-05-03,945.6,192.8860759493671
57979,2021-05-30,15.2,6.784722222222222
310430,2019-10-03,76.2,13.902127659574468
276281,2021-08-02,77.0,1.4
1008907951,2020-08-17,12.0,1.6645569620253164
309526,2019-09-22,64.2,6.905529953917051
1711588161,2021-06-30,62.8,3.43609022556391
261720934,2021-10-16,5.0,2.0923076923076924
387725,2021-07-19,18.0,8.24223602484472
498188244,2020-04-25,102.4,2.8744769874476988
297951,2021-11-14,17.0,8.154639175257731
577546463,2020-05-06,65.8,5.506382978723404
226900586,2021-12-10,22.6,4.0
2069907870,2021-05-21,109.8,54.55555555555556
290009921,2020-03-10,497.0,12.015873015873016
1013998213,2020-08-12,11.8,4.366906474820144
556998976,2020-05-10,68.2,1.8303571428571428
2008695616,2021-05-13,91.0,31.5
1396838014,2021-12-23,68.2,8.96551724137931
68075147,2021-03-01,15.8,7.304347826086956
1137915962,2020-09-09,155.0,17.291666666666668
29028516,2020-04-25,31.2,1.05
2001183170,2021-07-06,35.4,14.0
160415,2022-06-30,142.6,10.5
469063,2021-03-25,5.0,1.5238095238095237
1746607168,2021-03-01,179.8,17.708185053380785
2006634561,2021-04-13,493.2,115.47619047619048
1431044172,2021-12-27,69.4,16.5
183910,2019-09-09,21.6,4.771428571428571
60164,2020-09-07,81.6,31.416
131296,2021-04-17,6.8,1.492063492063492
312544,2022-05-16,31.0,7.5608108108108105
1600851273,2021-06-14,87.6,39.0
504118856,2022-09-14,58.4,25.0
105655,2019-07-13,450.0,17.865558912386707
1604583733,2022-08-01,37.8,12.0
2005225652,2021-04-12,716.6,102.8936170212766
371025298,2022-08-24,155.4,2.8
1584392846,2021-12-05,76.4,22.285714285714285
42036,2019-11-17,24.2,4.5
264553,2021-05-09,5.0,1.3137254901960784
42229,2019-05-25,5.0,1.3454545454545455
200657125,2021-05-07,5.4,1.391304347826087
2011303337,2022-02-16,78.0,2.6
155896,2021-04-29,5.6,1.52
127305,2020-04-03,5.8,1.8424242424242425
398567023,2022-07-09,74.0,15.5
1723065505,2022-09-08,121.6,1.0
1066390904,2022-06-08,24.2,1.0
49494,2020-05-08,69.6,17.625
1936889939,2021-08-12,54.0,12.0
170791,2022-10-03,73.6,25.5
100527452,2022-07-30,49.0,1.0
42575,2022-05-07,22.4,7.666666666666667
294682,2019-09-24,278.8,2.5639269406392695
1619260011,2021-05-09,106.8,46.125
134766113,2021-11-07,55.0,2.423076923076923
313646,2019-12-04,10.0,2.9019607843137254
1393955940,2021-06-27,200.0,40.54716981132076
982837551,2020-08-17,15.2,5.733333333333333
1057481110,2020-08-28,152.4,46.32947976878613
126779,2019-05-25,199.0,1.6830601092896176
110636,2020-05-06,344.0,46.63478260869565
2143243186,2021-05-03,615.8,76.08333333333333
2004801607,2021-04-16,1020.6,94.8108108108108
250510,2019-08-31,33.0,3.7065217391304346
1330598041,2021-10-11,74.6,6.4
2125197539,2022-08-05,12.6,2.0
131055,2021-04-07,31.4,9.898969072164949
49131,2021-06-28,50.0,15.428571428571429
1435164046,2022-04-24,102.8,38.0
656691984,2023-03-04,17.8,5.0
59666,2022-05-14,1213.2,88.46153846153847
689064910,2022-04-21,20.4,1.75
1721874706,2021-03-31,424.2,57.47826086956522
229072,2019-08-15,780.8,17.632558139534883
187718226,2022-08-09,135.2,35.0
1996696125,2021-04-16,435.6,57.214285714285715
55136,2019-05-26,36.8,7.452685421994885
961922235,2020-09-25,312.6,13.71774193548387
798508092,2020-06-30,200.8,8.895604395604396
231901,2020-04-25,31.0,1.391304347826087
958858203,2020-08-17,106.4,11.122302158273381
618630159,2020-06-11,21.6,1.9548611111111112
2012930672,2022-12-30,50.4,25.0
2145810847,2021-05-06,600.2,88.37777777777778
1393112824,2021-02-23,20.0,6.206896551724138
2122524967,2021-06-16,198.0,38.45454545454545
64430,2022-09-14,55.0,8.6
105965,2020-02-10,95.0,21.812765957446807
84747,2023-01-10,97.0,2.0
138319,2019-05-29,1875.0,6.284090909090909
2143001949,2021-05-03,690.6,45.857142857142854
127265,2020-04-27,140.2,35.20463847203274
48928,2019-08-30,91.0,10.916299559471366
862458490,2020-09-21,303.2,75.41935483870968
2000832285,2021-04-13,397.8,69.05555555555556
1828551090,2021-06-14,302.6,60.5
1498680748,2021-11-08,56.0,1.0
213131,2022-08-08,29.0,1.1666666666666667
326080354,2021-12-16,7.8,3.6914893617021276
1604855526,2021-05-31,139.2,36.333333333333336
318785,2021-10-15,42.2,17.666666666666668
127074,2019-05-29,147.0,38.764044943820224
1722045625,2021-05-04,270.6,60.73809523809524
82013,2022-08-20,95.2,8.247863247863247
129099,2021-12-31,87.0,3.0
65067694,2020-01-23,88.6,8.775510204081632
1365690258,2022-05-15,40.0,6.641379310344828
1401512396,2021-03-21,5.0,2.15
1019298931,2023-01-10,5.0,1.5
463584576,2020-04-25,33.4,1.0833333333333333
95631756,2021-03-25,5.0,1.45
604909336,2020-05-24,75.0,12.175
154368,2020-06-11,157.8,34.0
1394411701,2021-12-23,62.4,27.0
129575,2021-10-30,56.6,15.875
2023343946,2021-05-27,8.8,1.8529411764705883
1394380095,2022-03-03,304.4,64.21428571428571
42348,2021-04-03,18.0,8.68
605416629,2023-02-21,56.6,2.75
1612811269,2021-06-08,109.4,35.375
998300734,2020-08-17,350.8,27.945631067961166
93518,2022-08-27,48.4,1.0
299965828,2020-03-10,55.2,11.72972972972973
2142941935,2021-06-11,142.0,26.416666666666668
269538,2021-05-06,5.2,1.5660377358490567
291973,2022-05-20,35.6,8.158273381294965
1148056752,2021-04-28,162.0,40.0
1936607219,2021-04-14,402.2,12.382113821138212
1584392317,2021-02-11,97.8,8.504201680672269
239461,2020-04-25,39.0,5.5
1493946177,2021-12-13,49.4,11.428571428571429
49470,2020-08-24,318.0,101.42857142857143
426577,2019-11-11,148.4,4.0
107116,2019-08-22,104.0,33.57669902912621
584247739,2021-05-24,87.0,25.8
1469481332,2021-11-23,74.8,2.0
80327,2021-03-25,6.4,1.3103448275862069
356603,2021-04-12,5.8,1.9375
315072,2019-10-08,94.8,13.019607843137255
1770854501,2021-09-17,250.2,8.0
2042909294,2021-11-30,58.8,25.0
468323,2021-03-25,5.0,1.75
186124,2021-05-19,552.8,17.44578313253012
48475,2022-09-08,6.8,2.8333333333333335
84214,2021-04-15,7.2,3.2098765432098766
2053052049,2021-05-18,159.8,59.10526315789474
479444789,2020-04-26,6.6,2.195571955719557
2004982700,2021-04-16,349.2,88.23255813953489
2000850249,2021-04-15,169.2,29.555555555555557
263064785,2020-02-24,234.4,17.442687747035574
1872907693,2021-04-06,353.8,48.08888888888889
432845,2019-11-20,55.4,9.153846153846153
557482593,2020-04-30,24.4,3.925
418598785,2021-09-13,7.4,2.0412371134020617
738561266,2020-06-11,178.6,14.571428571428571
1466349695,2021-05-28,318.8,86.77391304347826
314837,2019-09-26,265.6,10.262569832402235
1227775277,2020-09-20,19.4,1.1515151515151516
1419525173,2022-02-07,96.0,11.75
723669971,2022-08-01,3097.4,200.84615384615384
839793518,2021-07-31,73.4,30.5
799393389,2020-07-08,238.4,26.1218487394958
1254377974,2020-09-24,407.6,41.85436893203884
145279,2023-01-22,54.2,1.0
53188,2022-08-21,18.0,2.0
426800,2019-12-06,53.4,7.086956521739131
2142961666,2023-02-14,6.6,3.0
189895138,2020-02-12,405.2,9.188888888888888
138976,2019-06-05,83.2,13.981481481481481
1150347883,2020-10-01,14.0,4.640350877192983
229108,2019-07-23,147.6,22.033333333333335
478566254,2023-02-05,45.8,3.3333333333333335
1470622381,2021-04-18,461.8,61.833333333333336
264209,2021-05-06,5.0,1.4782608695652173
470487,2021-07-22,5.0,1.4615384615384615
54030,2022-05-17,35.2,7.462585034013605
299105,2022-05-15,29.6,7.5
61152,2023-02-16,42.4,1.0
41374,2020-04-28,27.4,1.6495327102803738
605858104,2020-05-29,250.4,32.05755395683453
1404094011,2022-01-04,10.2,2.4571428571428573
272535,2022-04-11,7.0,3.466666666666667
344613,2019-10-17,11.6,4.195121951219512
178239,2020-02-26,77.8,12.838709677419354
606375175,2020-05-31,220.2,8.771300448430493
768559707,2022-03-31,53.0,6.6
2004702595,2021-04-15,395.4,30.4375
1375414451,2021-01-14,54.6,2.028985507246377
2077104734,2021-04-15,225.2,40.458333333333336
209410,2022-08-20,16.6,1.5
2145836906,2021-05-10,700.4,87.86111111111111
462146,2020-02-19,57.6,9.717791411042946
1570065115,2021-04-13,211.0,68.75
1444873229,2022-04-19,57.4,28.0
944195892,2020-07-24,10.6,1.1140939597315436
408735,2019-11-05,48.2,5.756756756756757
298237375,2020-03-11,87.8,17.555555555555557
1410028636,2021-02-26,6.2,2.3783783783783785
299670,2023-01-16,27.8,6.756756756756757
523738787,2020-05-04,58.0,11.74390243902439
177688,2019-09-24,387.4,26.71034482758621
203837,2022-07-26,27.6,10.74757281553398
1720011228,2021-04-03,258.0,39.79032258064516
1396178310,2021-05-20,23.8,6.792592592592593
358218,2019-10-25,19.0,3.5
702717259,2020-06-05,120.0,10.050228310502282
131521860,2020-01-28,162.0,18.60103626943005
311442,2020-04-23,37.0,3.3333333333333335
233170,2022-05-17,66.0,11.277027027027026
525293094,2020-04-24,18.6,3.7651821862348176
2115109142,2021-04-29,700.2,71.63157894736842
140426,2022-12-15,186.0,19.25
633148801,2021-03-25,6.0,1.6666666666666667
2145255142,2021-05-18,485.4,29.794117647058822
232079768,2021-09-19,655.4,85.87894736842105
2143014656,2021-05-04,1093.6,59.23809523809524
126940,2019-05-23,28.0,4.28
44945,2022-10-08,148.0,6.571428571428571
1394383286,2022-09-28,54.0,17.0
143763,2022-02-21,114.4,39.166666666666664
290269,2019-12-04,35.6,6.466666666666667
468885,2020-02-03,48.0,16.757575757575758
1243962988,2020-10-09,68.6,3.0657894736842106
1370632061,2021-02-26,5.6,2.375
112430,2020-09-09,89.8,43.53846153846154
78463,2020-06-28,271.0,50.578125
1297325,2021-01-22,22.8,3.8059701492537314
1158979047,2021-03-09,14.0,1.8865979381443299
298691,2020-08-01,7.2,3.308080808080808
1056419026,2020-09-01,60.6,4.773913043478261
404888751,2020-04-03,99.2,7.996282527881041
132268,2019-08-29,244.0,5.344827586206897
441172,2019-12-11,36.2,13.482758620689655
1401539787,2021-02-27,5.2,1.9743589743589745
313494,2021-09-07,40.8,8.986547085201794
1194831154,2020-10-11,45.8,15.125
1120423632,2021-12-07,25.8,7.5
415632239,2023-01-16,99.8,5.0
498542468,2021-03-25,5.0,1.4285714285714286
49466,2019-07-14,44.8,11.181818181818182
86919,2022-01-20,114.6,42.9375
95879,2023-02-23,5.4,2.0
436187,2022-12-26,73.2,27.0
136465192,2021-04-04,124.0,61.87719298245614
1990734362,2021-07-28,213.2,50.111111111111114
243317,2019-08-30,68.4,11.702127659574469
208950,2022-06-03,32.6,1.125
2005029047,2021-04-16,308.2,67.63636363636364
431790,2020-03-12,12.0,3.5017182130584192
67487,2019-05-07,29.0,2.08974358974359
183069,2022-08-16,48.8,20.333333333333332
218201099,2021-03-25,5.0,2.2
166614,2019-07-09,9.0,2.4
309718,2021-12-08,7.8,3.402439024390244
2117905351,2021-07-26,179.4,29.714285714285715
90727,2022-09-19,55.8,1.0
434446338,2022-09-28,16.0,3.86
1409737630,2021-02-15,278.6,20.711111111111112
328295,2022-08-22,36.6,1.3333333333333333
81240,2020-04-02,292.6,20.661016949152543
141734,2020-09-06,884.0,16.091954022988507
2035568887,2021-05-15,198.2,59.86
1393558722,2021-02-06,32.8,15.175141242937853
1135283254,2020-09-16,166.6,31.238805970149254
1856178179,2021-08-28,106.8,37.074074074074076
812060078,2021-11-24,767.6,77.45454545454545
605464556,2020-06-01,25.6,12.444444444444445
129160,2023-01-08,756.0,86.0
1443294465,2022-07-29,50.2,18.013698630136986
1404498258,2021-06-19,217.6,3.253623188405797
52038,2022-12-12,889.2,36.3
42101,2019-04-24,251.4,9.981191222570533
465145250,2020-04-21,55.8,5.916666666666667
243298,2019-08-18,40.2,3.6785714285714284
58608,2022-04-02,91.2,44.0
2024813897,2021-05-05,410.4,6.25
1205818279,2022-01-31,26.4,5.0
73465,2021-05-20,329.4,36.6875
334916558,2020-03-20,35.6,13.063492063492063
54087,2019-05-28,6.2,1.3818181818181818
2005217562,2021-04-13,454.6,125.11111111111111
330358975,2020-03-20,116.6,11.514156285390714
307952132,2020-04-28,14.0,2.0084745762711864
1395922311,2021-01-25,5.0,1.0172413793103448
278315,2019-09-25,72.6,7.819004524886878
95131,2020-10-13,215.4,62.714285714285715
280132887,2021-05-06,6.4,2.0869565217391304
358556,2019-10-21,41.2,19.357142857142858
126826,2019-05-29,1078.2,18.009416195856875
657743037,2021-04-02,5.2,1.3333333333333333
1894748683,2021-05-12,31.4,7.676470588235294
64467,2022-06-26,5.6,2.4482758620689653
1421425549,2022-02-12,20.8,2.5294117647058822
1922632104,2021-06-16,197.2,59.36363636363637
521183882,2020-04-25,355.4,12.870445344129555
947460241,2021-09-03,103.6,33.2
2143177729,2021-05-03,817.0,45.0
92240,2021-05-05,112.0,21.166666666666668
1853374889,2021-12-06,56.4,14.01968503937008
744526885,2023-01-27,62.2,23.5
143882,2022-08-13,91.2,19.25
1582916909,2022-08-12,6.6,3.0
2135281224,2022-03-17,60.6,5.5
166743,2022-12-17,9.4,2.25
1401519443,2021-03-03,8.0,2.5675675675675675
1140721673,2022-08-02,48.4,20.5
98601,2019-05-23,16.4,1.0946969696969697
305787722,2020-05-08,17.2,3.579646017699115
1396143623,2021-08-04,33.2,3.732590529247911
799905425,2020-07-13,110.4,33.48148148148148
98960,2022-08-13,30.4,1.0
2143147625,2021-05-13,321.4,48.791044776119406
1392118036,2021-01-19,80.6,38.732394366197184
178920,2022-12-25,46.4,2.2142857142857144
571478831,2020-05-15,273.4,7.468181818181818
405158685,2021-07-15,107.4,39.266666666666666
296550,2022-05-15,29.4,7.013888888888889
273000604,2021-05-04,8.6,1.58
413721,2023-01-18,33.0,2.0
232180751,2020-02-19,116.6,1.7392739273927393
147084,2022-04-23,236.8,46.8
43919,2021-03-25,284.8,16.625
43789,2021-03-11,162.0,39.46875
1392247022,2021-01-23,84.4,14.26
661880437,2023-02-27,6.2,2.0
358460,2019-10-28,66.4,15.37410071942446
83916,2022-07-12,6.2,3.026315789473684
347763,2019-10-16,167.8,12.96875
1392166397,2021-07-09,32.6,8.62987012987013
79748,2019-05-22,59.6,2.562977099236641
125347,2021-02-23,83.0,39.20224719101124
124744,2021-05-10,342.6,11.762295081967213
88244463,2021-04-07,443.0,79.48837209302326
473618750,2020-04-23,119.2,6.7313829787234045
88711,2019-05-15,134.6,12.964467005076141
127536,2019-06-17,57.8,3.019120458891013
334908625,2020-03-11,158.8,23.74
2010498621,2021-11-16,76.8,1.0
203997,2022-05-17,23.8,6.979591836734694
445706,2020-08-19,33.0,9.818181818181818
316500,2019-10-10,123.2,19.597014925373134
783781995,2020-06-23,42.2,1.1348314606741574
173929,2022-10-08,12.6,3.7555555555555555
