a_id,group,n_days,real_post_lag,real_post_ccf,real_pre_ccf,real_responder,null_post_ccf_0,null_responder_0,null_post_ccf_1,null_responder_1,null_post_ccf_2,null_responder_2,null_post_ccf_3,null_responder_3,null_post_ccf_4,null_responder_4,null_post_ccf_5,null_responder_5,null_post_ccf_6,null_responder_6,null_post_ccf_7,null_responder_7,null_post_ccf_8,null_responder_8,null_post_ccf_9,null_responder_9
187439,bot,153,6,0.32776233403215527,0.3368476788408233,False,0.33111551107574366,True,-0.10072182637488655,True,0.12174187363641088,False,-0.10072182637488655,True,-0.09818803557182765,True,-0.10072182637488657,True,0.12047497823488143,False,-0.10008837867412183,True,-0.09945493097335707,True,-0.05480829233095379,False
188444,bot,156,3,-0.2338904694033979,-0.21181466648368627,True,-0.14907765914087467,True,0.20374583640715868,True,-0.17856540789079148,False,-0.1324752516022065,True,-0.18606685767269765,False,-0.2554185907521694,True,0.20374583640715868,True,0.1375088831487482,False,0.11123761433668435,False,-0.18212683126818607,False
188588,bot,241,6,0.048711985517564595,0.022172465598569606,True,0.4366360779529777,True,0.22223299853009293,True,0.8104771680361093,True,-0.012717946080735301,False,0.22243730288480354,False,0.022121389509891957,True,-0.013024402612801212,False,0.2228673769097797,False,0.061974031679977164,False,0.11594565401442901,True
188876,bot,108,1,-0.05422707062040832,0.2931047603726499,False,0.25207729986882804,True,0.12994117457464172,True,-0.07537244041817696,True,0.3764130734183419,True,0.2839179890150727,False,0.372194520508956,True,-0.08026396154558224,True,-0.08026396154558224,True,0.2839179890150727,False,0.25207729986882804,True
189440,bot,260,13,-0.10337745110526164,0.1707707929451077,False,0.11557073905004564,False,0.120933618198008,False,-0.14682810721172124,True,-0.0878968927468902,False,0.10199243726342636,False,0.10264225125246669,False,0.1172842218752259,False,0.11648047209442543,True,0.10617415106925725,True,-0.1496027928437327,True
189668,bot,69,13,0.6478378174817001,0.17365314098863827,True,-0.07330185319999045,False,-0.07330185319999043,False,0.19786146627465434,False,0.19786146627465434,False,-0.07330185319999045,False,-0.07330185319999043,False,0.20634991951415427,False,0.1554523542866185,True,-0.07330185319999045,False,0.197740434750857,False
190175,bot,113,6,0.1605899546651239,-0.108866607561047,True,0.2023151435728271,False,0.285989941120701,True,0.20409807683937142,False,0.23211643319392072,False,0.23105366816275646,False,-0.11638062577606799,False,0.20433667564100594,False,0.10190734464779584,False,0.1167003816838294,False,-0.12174078098061751,False
190335,bot,138,1,0.5471306460412012,0.4054211399963694,True,0.39732696597187844,True,0.1195595464852124,False,0.3988889283977311,True,0.11877856527228613,False,0.11981987355618781,False,-0.039569714788263724,True,0.11981987355618781,False,-0.03956971478826373,True,-0.039569714788263724,True,0.12060085476911402,False
190490,bot,93,12,0.3686142084801414,0.18939909857014126,True,0.11592589404854117,False,-0.09287714741786765,False,-0.0938446177034705,True,0.13587454439380162,True,0.16271357787054094,True,0.26905003917495107,True,0.26711509860374544,True,-0.09382347101944266,True,0.16159067755906767,True,0.16271357787054094,True
190564,bot,89,13,0.3277873223194255,0.11662854658179017,True,0.11755372147425475,True,0.517244167580633,True,0.19405517868483538,True,0.5076690664609358,True,-0.10745391256549051,True,0.18235227731631656,False,-0.10958171281431212,False,0.19511907880924614,True,0.11542592122543315,True,0.11648982134984393,True
190671,bot,178,4,0.1832529026425317,0.3499655569337092,False,-0.025137915221439842,False,0.11325479261226079,True,-0.02513791522143984,False,-0.025137915221439832,False,-0.02513791522143985,False,-0.02513791522143984,False,-0.02513791522143984,False,-0.025137915221439842,False,-0.02513791522143985,False,-0.02513791522143985,False
191249,bot,634,2,-0.49980453374160233,-0.460631044201647,True,0.1254075286805858,True,0.12409417751818305,True,0.12618766882789886,True,-0.3738307826522164,False,-0.12792634712834666,True,-0.1418909794630489,False,0.1263827038647272,True,0.1259926337910706,True,-0.23086901182599234,False,0.1259926337910706,True
191506,bot,510,12,0.09044367170314614,0.14669561489978858,False,-0.024897254195731862,False,0.03331900228677561,False,-0.026118722914943483,False,0.13276733084720388,True,0.07801682258790556,False,-0.024140443978704552,False,0.07263099304956745,False,0.23623621896171038,True,-0.026226573769516086,False,-0.026226573769516086,False
191512,bot,157,1,-0.18398992101085454,-0.09656266807602595,True,0.2557803874318067,True,0.09016190786280652,False,-0.15340420858977175,True,-0.14465601283031668,False,0.2697117508809896,True,0.10769577877469556,False,0.09530410963226238,True,0.18635752796430072,True,0.19839464733337533,True,0.14269720915837394,False
191876,bot,431,2,-0.025136210252473333,0.1560994265604958,False,0.13606533588151806,True,0.03136797668496518,True,-0.025194261546358957,False,0.06180516865160727,True,0.03526524750114093,True,0.03136797668496518,True,-0.02519426154635895,False,-0.025194261546358943,False,0.05540651152063676,True,0.04125109315539623,True
192251,bot,567,9,-0.2275044853880429,-0.23661675489665152,False,0.03355197075353341,True,0.03355197075353342,True,0.03355197075353342,True,0.03355197075353342,True,0.03355197075353342,True,0.03343647343596532,True,0.03355197075353342,True,0.03355197075353342,True,0.03343647343596533,True,0.032801238189340755,True
192462,bot,160,11,0.3223811664131168,0.24240391078018061,True,-0.025306791010296592,True,0.3036895737257834,False,-0.0253067910102966,False,-0.025306791010296592,True,-0.025306791010296602,False,-0.025129529687273406,True,-0.0253067910102966,True,-0.0253067910102966,False,0.3147441733168734,False,0.3120436752895064,True
192525,bot,104,6,0.30546297404777173,0.13172502274049347,True,-0.16289936569034238,False,0.16729502300077256,False,0.23473093550595348,False,-0.13556838391066856,False,-0.13556838391066856,False,0.23473093550595348,False,0.2613474799702139,True,-0.1371672106490798,False,0.23316233551105656,False,0.17627032826351136,True
192611,bot,176,5,-0.2084656288523515,-0.1967363334490574,True,-0.14572346100600098,False,0.22222746252809147,True,-0.12233699699922583,False,-0.15240125277125152,False,0.1173015768303861,False,0.2144128586699414,True,-0.15319798105850707,False,0.2028277955148129,True,0.22964900017885626,True,-0.12812952857679008,False
193662,bot,179,14,-0.1485651043796156,-0.20099543526337985,False,0.14067910888500462,False,0.14067910888500462,False,0.18209608205245875,False,0.15329504686758813,False,-0.15776198559015278,True,0.1869728967473649,True,0.11136276531022238,False,-0.11875907197374456,False,0.14530074744232563,True,0.10245677798664496,False
194336,bot,138,1,0.4625009606537599,-0.014882728905512161,True,0.46548254487809126,True,-0.018466740745714947,True,-0.018554297586203264,True,-0.018466740745714947,True,0.3358404720669088,True,-0.018554297586203264,False,-0.018310062824537884,False,-0.018554297586203264,True,-0.018356617452620384,True,0.3358404720669088,True
194341,bot,242,6,0.28350878970716376,0.24480961407755014,True,-0.07672966060648406,False,0.14810275187359528,False,-0.07642150935906848,True,-0.07642150935906848,True,-0.07672966060648406,True,-0.07642150935906848,False,0.250222536894422,True,0.3130308270058283,True,0.16918248084579615,True,0.11576723916545746,True
194379,bot,98,8,0.14527320772582283,-0.17548869202906797,False,-0.1682217752677655,True,0.2270357849627691,False,0.2953892939439398,True,-0.1631417702991105,False,-0.16139036745037105,True,0.1432616723569032,False,0.2953892939439398,True,0.15175738123425547,False,0.139845968448206,False,0.28356498294667204,True
194389,bot,556,9,0.14673152918068308,-0.03735174616017341,True,0.07056986023446839,True,-0.036659207278265535,False,0.05192116954287709,False,0.03403131702979995,False,0.037697063735909746,False,0.14919154667959006,False,0.05833674547902634,True,-0.036802568129509904,False,0.2036034952367765,True,0.05696951718194459,False
194463,bot,233,14,-0.012529164778843674,0.2634624653637091,False,-0.012529164778843674,True,-0.011869735053641374,False,-0.012529164778843674,False,0.2629552117289381,False,-0.012529164778843674,False,-0.012529164778843674,True,-0.012529164778843674,True,-0.012529164778843674,False,-0.012529164778843674,True,-0.012529164778843674,False
195153,bot,84,11,0.09438052512888666,0.529281388885187,False,-0.05183293556719141,False,0.2459940282061601,True,0.23900902300826793,True,0.12345973131753658,True,0.5306434629920758,True,0.23786983761118677,True,0.2459940282061601,True,0.5300738702935353,True,0.5300738702935353,True,0.14187183925026822,True
195157,bot,71,10,0.2370307722852026,0.12810206497571028,True,0.3878079572962852,True,-0.13091121051965993,False,0.3751900092943904,False,0.3830762267955747,True,0.429320486828969,True,0.43878394783039015,True,0.429320486828969,True,0.43247497382944267,True,0.2413906391055281,True,0.44351567833110084,True
195828,bot,348,6,-0.11392614476824209,0.1652171339286845,False,0.1198047828349238,False,-0.1391174507921719,True,0.1447210656882375,False,0.14582491951949308,True,0.08275348592442534,False,-0.09753701848621087,True,0.08726752157192577,False,-0.11577164883080236,True,-0.13856552387654408,True,0.14438975439898002,True
195986,bot,180,3,-0.17686344756232897,-0.1537809310898066,True,-0.17195153247494485,True,0.13322627508654675,False,0.11859102399746581,False,-0.08688844376883366,False,0.24237755122584254,True,0.1328334727881423,False,-0.1551559847517639,False,-0.15012672616789485,False,0.07613792301988813,False,0.15799245219998984,True
196032,bot,562,11,0.05469054082133337,-0.026624086927676465,True,0.04589794030265044,True,0.07388292814006119,True,0.04982143649256815,False,0.03648308922709991,True,0.030335678593020693,False,0.0853806379301287,False,0.18272217980370087,True,0.2773724779787777,True,-0.02648321874287395,False,0.07207345496681355,True
196374,bot,251,6,0.2638778885881847,0.2505616711792475,True,-0.021368989952929518,False,0.11447446424460611,True,0.11423071150750039,False,0.2506429220916159,True,0.25031791844214185,False,-0.021368989952929515,False,-0.021368989952929515,False,0.2503179184421418,True,-0.02136898995292952,False,0.25015541661740476,False
196977,bot,165,3,0.2203924572016397,0.43916781157070106,False,0.14369409913593592,False,-0.010915444119906243,False,-0.008349848279757342,False,-0.010915444119906243,False,-0.010915444119906243,False,-0.010915444119906243,False,-0.010915444119906248,False,-0.010915444119906248,False,-0.010915444119906243,False,-0.010915444119906243,False
197032,bot,162,2,0.24088024156950893,0.4593640303378702,False,-0.022234282982447433,False,-0.022234282982447465,False,-0.022234282982447465,False,-0.022234282982447437,False,-0.022234282982447437,False,-0.022234282982447465,False,0.30586429064827914,True,-0.022234282982447465,False,-0.022234282982447465,False,-0.022234282982447437,False
197135,bot,174,13,0.16120596166728282,0.4804367247974813,False,-0.015377835357666543,False,-0.015377835357666549,False,-0.015377835357666547,False,-0.015377835357666542,False,-0.015377835357666547,False,-0.014370022418972013,False,-0.015377835357666547,False,-0.015377835357666543,False,-0.015377835357666547,False,-0.015377835357666543,False
197140,bot,166,12,0.1706913431418653,0.522490540915902,False,-0.018545003115690732,False,-0.018545003115690743,False,-0.018545003115690732,False,-0.01854500311569074,False,-0.01854500311569074,False,-0.018545003115690743,False,-0.01854500311569074,False,0.20185274259891953,True,-0.01854500311569074,False,-0.018545003115690732,False
197141,bot,37,1,0.3676283343483206,0.3633688260180816,True,-0.09370918326525818,False,-0.08093065827454117,False,-0.0894496749350192,False,-0.09157942910013868,False,-0.09157942910013868,False,-0.08519016660478017,False,-0.08093065827454117,False,-0.08731992076989967,False,-0.08731992076989967,False,-0.0894496749350192,False
197143,bot,150,2,0.331738575649918,0.7409128625244366,False,-0.03315659849116758,False,-0.03315659849116758,False,-0.03315659849116759,False,-0.03315659849116758,False,-0.03315659849116758,False,-0.03315659849116758,False,-0.03315659849116759,False,-0.03315659849116758,False,-0.03315659849116758,False,-0.0314115143600535,False
197379,bot,161,6,0.05938748088558661,0.0873153462053089,False,-0.01491375511979916,False,-0.014913755119799163,False,-0.01491375511979916,False,-0.01491375511979916,False,-0.01491375511979916,False,-0.014913755119799166,False,-0.01491375511979916,False,-0.01491375511979916,False,-0.014913755119799163,False,-0.014913755119799163,False
197682,bot,194,13,-0.022662123449737864,0.03825207353911231,False,0.19264353043543514,False,0.04329221441369809,False,-0.02207507661124991,False,-0.02266212344973786,False,-0.02266212344973786,False,-0.022662123449737864,False,-0.02266212344973786,False,-0.02266212344973786,False,0.19276093980313272,False,-0.02266212344973786,False
197836,bot,41,3,0.1866194036757438,0.4078311579621936,False,-0.10715191530633278,False,0.18999426714995898,True,-0.10715191530633278,False,-0.10715191530633278,False,-0.10715191530633272,False,0.189994267149959,True,-0.10715191530633278,False,-0.10715191530633278,False,-0.10715191530633278,False,-0.08996120448454903,False
198203,bot,168,2,-0.01917231512035912,0.06572893285060401,False,0.2670316350274963,True,-0.019172315120359117,False,-0.019172315120359114,False,-0.019172315120359114,False,-0.019172315120359107,False,-0.019172315120359107,False,-0.019172315120359107,False,0.13369089206601878,False,0.26067609845072665,True,-0.019172315120359107,False
198211,bot,289,12,0.11175437330347597,0.1849387528063532,False,0.08164345289376532,True,-0.08613488872510347,False,-0.08511614235757976,False,0.08104243408309203,True,-0.09603228522261674,False,-0.11606842139047296,True,0.08159054813821175,True,-0.10630913619611077,False,0.1469883193377581,True,0.08265556423345873,True
